participant_id,alias_hash,session_id,session_ts,round_idx,model_id,level,step,action,reward,done,info_json,client_ts,server_ts
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,1,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276536526,1764276536.5284588
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,2,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276536627,1764276536.6285133
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,3,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276536728,1764276536.7290738
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,4,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276536827,1764276536.8290687
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,5,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276536927,1764276536.9291568
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,6,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537028,1764276537.0289001
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,7,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537128,1764276537.12951
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,8,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537228,1764276537.229477
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,9,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537328,1764276537.3297966
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,10,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537431,1764276537.431863
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,11,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537532,1764276537.5330956
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,12,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537631,1764276537.6323261
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,13,1,0.1,False,"{""mock"": true, ""action"": 1}",1764276537732,1764276537.732523
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,14,1,0.1,False,"{""mock"": true, ""action"": 1}",1764276537832,1764276537.833121
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,15,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276537931,1764276537.9333534
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,16,1,0.1,False,"{""mock"": true, ""action"": 1}",1764276538032,1764276538.0337794
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,17,1,0.1,False,"{""mock"": true, ""action"": 1}",1764276538132,1764276538.1339831
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,18,4,0.1,False,"{""mock"": true, ""action"": 4}",1764276538233,1764276538.2344992
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,19,4,0.1,False,"{""mock"": true, ""action"": 4}",1764276538333,1764276538.3346007
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,20,4,0.1,False,"{""mock"": true, ""action"": 4}",1764276538433,1764276538.4337554
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,21,3,0.1,False,"{""mock"": true, ""action"": 3}",1764276538533,1764276538.5342052
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,22,3,0.1,False,"{""mock"": true, ""action"": 3}",1764276538633,1764276538.634636
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,23,3,0.1,False,"{""mock"": true, ""action"": 3}",1764276538734,1764276538.7341464
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,24,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276538834,1764276538.8344269
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,25,3,0.1,False,"{""mock"": true, ""action"": 3}",1764276538934,1764276538.9356732
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,26,2,0.1,False,"{""mock"": true, ""action"": 2}",1764276539034,1764276539.0356295
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,27,2,0.1,False,"{""mock"": true, ""action"": 2}",1764276539134,1764276539.135745
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,28,2,0.1,False,"{""mock"": true, ""action"": 2}",1764276539234,1764276539.236847
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,29,2,0.1,False,"{""mock"": true, ""action"": 2}",1764276539335,1764276539.336677
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,30,1,0.1,False,"{""mock"": true, ""action"": 1}",1764276539435,1764276539.4368749
0d97561c-5bfb-4b5a-b999-56383ea08da3,unknown,2Go0c_7INdIEh81TAAAF,1764276536.3676603,0,,demo,31,4,0.1,False,"{""mock"": true, ""action"": 4}",1764276539535,1764276539.5371263
