participant_id,alias_hash,session_id,session_ts,round_idx,model_id,level,step,action,reward,done,info_json,client_ts,server_ts
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,1,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285864372,1764285864.3734078
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,2,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285864472,1764285864.4737186
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,3,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285864572,1764285864.5730135
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,4,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285864672,1764285864.6732368
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,5,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285864772,1764285864.7731707
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,6,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285864884,1764285864.8858752
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,7,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285864984,1764285864.9860582
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,8,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285865084,1764285865.0866566
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,9,1,0.1,False,"{""mock"": true, ""action"": 1}",1764285865185,1764285865.1863842
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,10,0,0.0,False,"{""mock"": true, ""action"": 0}",1764285865285,1764285865.2863443
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,11,3,0.1,False,"{""mock"": true, ""action"": 3}",1764285865385,1764285865.3865905
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,12,3,0.1,False,"{""mock"": true, ""action"": 3}",1764285865485,1764285865.4866445
35a1128c-9a58-46e3-8ce3-7e0340dbe5c2,unknown,MLN1aBD4rGQsIsYOAAAD,1764285864.209538,0,,demo,13,1,0.1,False,"{""mock"": true, ""action"": 1}",1764285865585,1764285865.5869575
