participant_id,alias_hash,session_id,session_ts,round_idx,model_id,level,step,action,reward,done,info_json,client_ts,server_ts
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,1,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276780311,1764276780.3125536
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,2,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276780411,1764276780.411664
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,3,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276780511,1764276780.512882
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,4,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276780611,1764276780.6129773
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,5,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276780711,1764276780.712998
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,6,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276780811,1764276780.8127563
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,7,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276780911,1764276780.9130235
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,8,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781012,1764276781.0130231
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,9,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781112,1764276781.113113
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,10,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781219,1764276781.2200208
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,11,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781319,1764276781.3206377
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,12,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781420,1764276781.4205194
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,13,5,0.1,False,"{""mock"": true, ""action"": 5}",1764276781520,1764276781.5217934
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,14,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781619,1764276781.6210444
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,15,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781719,1764276781.7207816
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,16,5,0.1,False,"{""mock"": true, ""action"": 5}",1764276781819,1764276781.8209789
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,17,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276781920,1764276781.9208713
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,18,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276782020,1764276782.021756
bc4e72da-c905-4010-a52d-805e9e9d6ac6,unknown,1at7sAklpP21sAkgAAAB,1764276780.1436217,0,,demo,19,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276782128,1764276782.1292994
