participant_id,alias_hash,session_id,session_ts,round_idx,model_id,level,step,action,reward,done,info_json,client_ts,server_ts
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,1,2,0.1,False,"{""mock"": true, ""action"": 2}",1764288410867,1764288410.8690994
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,2,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288411059,1764288411.0603824
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,3,2,0.1,False,"{""mock"": true, ""action"": 2}",1764288411140,1764288411.140735
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,4,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288411246,1764288411.2469802
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,5,2,0.1,False,"{""mock"": true, ""action"": 2}",1764288411388,1764288411.3886364
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,6,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288411483,1764288411.4837608
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,7,3,0.1,False,"{""mock"": true, ""action"": 3}",1764288414100,1764288414.1026027
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,8,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288414236,1764288414.236944
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,9,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288449924,1764288449.9253771
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,10,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288450029,1764288450.0295732
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,11,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288450132,1764288450.1340249
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,12,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288450253,1764288450.2542684
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,13,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288450420,1764288450.42075
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,14,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288450587,1764288450.5884109
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,15,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288450708,1764288450.708589
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,16,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288450806,1764288450.8073168
510371e7-acdc-4b5d-8247-3dfc5b0afbe9,unknown,fqOhtzJVkT_gZoY5AAAB,1764288410.6481006,0,,demo,17,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288450964,1764288450.9661999
