participant_id,alias_hash,session_id,session_ts,round_idx,model_id,level,step,action,reward,done,info_json,client_ts,server_ts
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,1,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288153568,1764288153.5695713
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,2,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288153704,1764288153.7051024
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,3,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288153824,1764288153.8259668
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,4,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288153944,1764288153.9461133
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,5,5,0.1,False,"{""mock"": true, ""action"": 5}",1764288154057,1764288154.0590286
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,6,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288154232,1764288154.2337718
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,7,4,0.1,False,"{""mock"": true, ""action"": 4}",1764288154465,1764288154.4676385
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,8,1,0.1,False,"{""mock"": true, ""action"": 1}",1764288154465,1764288154.4809697
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,9,4,0.1,False,"{""mock"": true, ""action"": 4}",1764288154505,1764288154.5055509
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,10,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288154592,1764288154.5943785
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,11,1,0.1,False,"{""mock"": true, ""action"": 1}",1764288154625,1764288154.6252725
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,12,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288154736,1764288154.738136
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,13,1,0.1,False,"{""mock"": true, ""action"": 1}",1764288154792,1764288154.7940545
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,14,0,0.0,False,"{""mock"": true, ""action"": 0}",1764288154913,1764288154.9140162
26600c4e-fa39-4cf2-bd31-996235ae5137,unknown,a6-l5J_cErPHovwhAAAB,1764288151.1251998,0,,demo,15,1,0.1,False,"{""mock"": true, ""action"": 1}",1764288154985,1764288154.9861798
