participant_id,alias_hash,session_id,session_ts,round_idx,model_id,level,step,action,reward,done,info_json,client_ts,server_ts
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,1,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276479879,1764276479.8800037
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,2,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276479979,1764276479.9799387
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,3,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480079,1764276480.0800416
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,4,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480179,1764276480.1809225
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,5,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480279,1764276480.2810662
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,6,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480379,1764276480.380529
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,7,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480480,1764276480.4809678
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,8,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480580,1764276480.5810287
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,9,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480680,1764276480.681731
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,10,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480781,1764276480.7809322
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,11,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480881,1764276480.881135
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,12,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276480980,1764276480.9812503
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,13,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276481081,1764276481.0815256
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,14,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276481181,1764276481.1817565
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,15,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276481281,1764276481.282608
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,16,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276481381,1764276481.382749
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,17,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276481482,1764276481.4829512
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,18,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276481581,1764276481.5830505
5ee41368-b9f1-48fc-9ead-76db133d23dc,unknown,fkMz5P0kkyxKRnxMAAAB,1764276479.7469053,0,,demo,19,0,0.0,False,"{""mock"": true, ""action"": 0}",1764276481681,1764276481.6826112
