#{"t_start": 1757786017.713985, "env_id": null}
r,l,t
-7.5,40,10.726953
-7.5,40,13.325255
-7.0,40,15.71709
-7.5,40,18.204832
-7.5,40,20.67433
-7.0,40,22.98079
-7.5,40,25.37778
-7.5,40,27.704255
-7.0,40,29.858084
-7.5,40,32.208349
-7.5,40,34.608711
-7.5,40,37.021971
-7.5,40,39.292181
-7.5,40,41.796224
-7.5,40,44.262839
-7.5,40,46.536232
-7.5,40,48.881973
-7.5,40,51.353004
-7.0,40,53.689426
-7.5,40,56.121797
-7.5,40,58.50896
-7.5,40,60.887917
-7.5,40,63.252917
-7.5,40,65.577162
-6.5,40,67.848379
-7.5,40,100.229276
-7.0,40,102.475613
-7.5,40,104.773257
-7.5,40,107.091877
-7.0,40,109.457963
-7.5,40,111.822603
-7.0,40,114.222337
-7.5,40,116.595794
-7.0,40,118.842188
-7.5,40,121.238941
-7.5,40,123.461951
-7.5,40,125.73966
-7.0,40,127.913844
-7.5,40,130.30362
-7.5,40,132.614484
-7.0,40,135.036927
-7.5,40,137.44223
-7.0,40,139.958816
-7.5,40,142.359717
-7.5,40,144.71537
-7.0,40,147.00061
-7.5,40,149.22862
-7.5,40,151.617158
-7.0,40,153.9335
-7.0,40,156.338707
-7.5,40,193.655013
-7.5,40,195.895288
-7.5,40,198.204432
-7.5,40,200.504728
-7.5,40,202.722816
-7.5,40,205.0374
-7.0,40,207.296148
-7.5,40,209.651389
-7.5,40,211.96596
-7.5,40,214.33706
-7.0,40,216.642396
-6.5,40,219.097318
-7.0,40,221.38715
-7.5,40,223.709643
-7.0,40,225.990268
-7.5,40,228.303158
-7.0,40,230.673256
-7.5,40,233.111098
-7.0,40,235.556173
-7.5,40,237.832152
-6.5,40,240.14017
-7.5,40,242.470851
-7.5,40,244.778588
-7.0,40,247.194748
-7.5,40,249.5755
-7.5,40,287.150474
-7.5,40,289.474404
-7.5,40,291.887398
-7.5,40,294.281182
-7.5,40,296.718254
-7.5,40,299.011996
-7.0,40,301.211231
-7.0,40,303.543174
-7.0,40,305.935946
-7.5,40,308.278597
-7.0,40,310.775032
-7.5,40,313.018085
-7.5,40,315.349434
-7.5,40,317.60413
-7.5,40,319.94647
-7.5,40,322.289055
-7.5,40,324.687603
-7.5,40,327.122388
-7.0,40,329.433963
-7.5,40,331.88997
-7.5,40,334.255603
-7.0,40,336.684801
-7.5,40,339.058846
-7.5,40,341.466773
-7.5,40,343.608926
-7.5,40,375.007209
-7.0,40,377.19066
-7.5,40,379.484141
-7.0,40,381.794815
-7.0,40,384.313253
-7.0,40,386.660771
-7.5,40,389.183082
-7.0,40,391.517118
-7.5,40,394.005271
-7.5,40,396.431873
-7.0,40,398.95237
-7.0,40,401.429512
-7.5,40,403.805307
-7.5,40,406.239681
-7.0,40,408.628206
-7.0,40,411.035701
-7.0,40,413.468193
-7.5,40,415.924498
-7.5,40,418.393742
-7.5,40,420.727397
-7.5,40,423.185679
-7.5,40,425.498195
-7.0,40,428.06291
-7.5,40,430.367147
-7.5,40,432.921072
-7.0,40,478.329
-7.0,40,480.69431
-7.0,40,483.056378
-7.5,40,485.263033
-7.5,40,487.649419
-7.5,40,489.843901
-7.5,40,492.367812
-7.0,40,494.762569
-7.5,40,497.307888
-7.5,40,499.610084
-7.5,40,501.809788
-7.0,40,504.10977
-7.5,40,506.591848
-7.0,40,508.820525
-7.5,40,511.261101
-7.0,40,513.435498
-7.0,40,515.789783
-7.5,40,517.914776
-7.0,40,520.527739
-7.0,40,522.970915
-7.5,40,525.311248
-7.0,40,527.668041
-7.0,40,529.964796
-7.5,40,532.160897
-7.5,40,534.556229
-7.5,40,570.758367
-7.5,40,572.989822
-7.0,40,575.283537
-7.5,40,577.563036
-7.5,40,580.180037
-7.5,40,582.562489
-7.5,40,584.998982
