#{"t_start": 1757786018.2074637, "env_id": null}
r,l,t
-7.5,40,10.228469
-7.5,40,12.826706
-7.5,40,15.221383
-7.5,40,17.713539
-7.5,40,20.175099
-7.5,40,22.484433
-7.5,40,24.887081
-7.0,40,27.203427
-7.5,40,29.365769
-7.0,40,31.709246
-6.5,40,34.127696
-7.5,40,36.519315
-7.5,40,38.789412
-7.5,40,41.309612
-7.5,40,43.770432
-7.0,40,46.04368
-7.5,40,48.395794
-7.5,40,50.862939
-7.0,40,53.191983
-7.5,40,55.630587
-7.5,40,58.017828
-7.0,40,60.399838
-7.0,40,62.762188
-7.5,40,65.094285
-7.5,40,67.361183
-7.5,40,99.738014
-7.5,40,101.979388
-7.0,40,104.274089
-7.5,40,106.597628
-7.5,40,108.966252
-7.0,40,111.321646
-7.0,40,113.733093
-7.0,40,116.101093
-7.0,40,118.354311
-7.0,40,120.737035
-7.5,40,122.960452
-7.5,40,125.235449
-7.5,40,127.413882
-7.5,40,129.80711
-7.5,40,132.119806
-7.5,40,134.540272
-7.0,40,136.946934
-7.5,40,139.464726
-7.5,40,141.85605
-7.0,40,144.213936
-7.5,40,146.49941
-7.5,40,148.7281
-7.5,40,151.126446
-7.5,40,153.440041
-7.5,40,155.840444
-7.5,40,193.157379
-6.5,40,195.40836
-7.5,40,197.708577
-7.0,40,200.014482
-7.0,40,202.224916
-7.5,40,204.550829
-7.5,40,206.804202
-7.5,40,209.158431
-7.5,40,211.465658
-7.5,40,213.848032
-7.0,40,216.151549
-7.5,40,218.602878
-7.5,40,220.889059
-7.5,40,223.213342
-7.5,40,225.497612
-7.5,40,227.807821
-7.0,40,230.179201
-7.0,40,232.610452
-7.5,40,235.068524
-7.5,40,237.342817
-7.5,40,239.649719
-7.5,40,241.984302
-7.5,40,244.290653
-7.0,40,246.706252
-7.5,40,249.071449
-7.5,40,286.654832
-7.0,40,288.980566
-7.0,40,291.396172
-7.5,40,293.784708
-7.5,40,296.228132
-7.5,40,298.513121
-7.5,40,300.708558
-7.5,40,303.051602
-7.5,40,305.436409
-7.5,40,307.784066
-7.5,40,310.280117
-7.0,40,312.516111
-7.5,40,314.845512
-6.0,40,317.101785
-7.5,40,319.444403
-7.5,40,321.790782
-7.5,40,324.201599
-7.0,40,326.620894
-7.0,40,328.943974
-7.5,40,331.38319
-7.5,40,333.754328
-7.5,40,336.182705
-7.5,40,338.557041
-7.5,40,340.96403
-7.0,40,343.110779
-7.5,40,374.511755
-7.5,40,376.69585
-7.5,40,378.991421
-7.0,40,381.299371
-7.5,40,383.825686
-7.5,40,386.171417
-7.0,40,388.695278
-7.0,40,391.015055
-7.5,40,393.504354
-7.5,40,395.935054
-7.5,40,398.464102
-7.5,40,400.92698
-7.0,40,403.317387
-7.5,40,405.736347
-7.5,40,408.133712
-7.0,40,410.53293
-7.0,40,412.982921
-7.5,40,415.441967
-7.5,40,417.903342
-7.5,40,420.233242
-7.5,40,422.686198
-7.0,40,425.004834
-7.5,40,427.558654
-7.5,40,429.865775
-7.5,40,432.422362
-7.5,40,477.828836
-7.0,40,480.193418
-7.5,40,482.555255
-7.5,40,484.761483
-6.5,40,487.161386
-7.0,40,489.342418
-7.5,40,491.871111
-7.5,40,494.270856
-7.0,40,496.824588
-7.5,40,499.111999
-7.5,40,501.3082
-7.5,40,503.623572
-7.5,40,506.093156
-7.5,40,508.326756
-7.0,40,510.762329
-7.5,40,512.937224
-7.5,40,515.294167
-7.5,40,517.425431
-7.5,40,520.028248
