#{"t_start": 1758259203.6155486, "env_id": null}
r,l,t
-4.5,40,6.038305
-3.5,40,6.932208
-4.5,40,7.892321
-4.5,40,8.841729
-2.5,40,9.725373
-5.0,40,10.610955
-5.5,40,11.462038
-4.5,40,12.41744
-5.5,40,13.321475
-5.0,40,14.356466
-5.0,40,15.299349
-5.0,40,16.249517
-5.0,40,17.211151
-4.5,40,18.15103
-4.0,40,19.048815
10.4,38,19.88161
-5.0,40,20.764614
-5.0,40,21.641944
-5.0,40,22.476526
-4.0,40,23.327542
-4.5,40,24.126215
-4.5,40,24.934907
-5.0,40,25.700045
-5.0,40,26.616332
-5.0,40,27.523956
-4.5,40,34.078141
-4.0,40,34.952086
-5.0,40,35.769479
-5.0,40,36.633801
-5.0,40,37.467739
-5.0,40,38.326297
-5.0,40,39.162188
-4.5,40,40.061237
-4.5,40,41.008406
-5.0,40,42.000193
-5.0,40,42.93388
-5.0,40,43.836441
-5.0,40,44.834586
-5.0,40,45.712604
-4.0,40,46.627127
-4.5,40,47.472963
-5.0,40,48.371432
-5.0,40,49.232821
-4.0,40,50.059544
-5.0,40,50.889791
-5.0,40,51.751995
-5.0,40,52.625434
-5.5,40,53.515003
-5.0,40,54.546029
-5.0,40,55.588274
-5.0,40,62.027019
-4.5,40,62.908264
-4.5,40,63.695244
-4.5,40,64.645854
-4.5,40,65.512121
-5.0,40,66.395172
-4.5,40,67.304967
-5.0,40,68.244983
-5.0,40,69.112585
-4.0,40,70.013895
-4.5,40,70.913105
-5.0,40,71.875985
-5.0,40,72.811611
-4.5,40,73.795203
-5.0,40,74.640136
-4.5,40,75.49183
-5.0,40,76.321874
-4.0,40,77.13625
-5.0,40,77.945714
-4.5,40,78.75018
-5.0,40,79.609756
-5.0,40,80.468828
-4.5,40,81.423973
-5.0,40,82.322986
-4.0,40,83.26476
-5.0,40,89.652454
-4.5,40,90.46171
-4.5,40,91.308381
-5.0,40,92.125229
-4.5,40,92.937684
-5.0,40,93.841838
-5.0,40,94.822044
-4.0,40,95.817235
-5.0,40,96.710546
-5.0,40,97.731096
-5.0,40,98.659869
-4.5,40,99.553294
-5.0,40,100.507405
-4.5,40,101.442603
-5.0,40,102.285161
-5.0,40,103.156891
-4.5,40,104.095785
-5.0,40,104.95383
-5.0,40,105.771152
-5.0,40,106.629407
-4.5,40,107.488289
-5.0,40,108.318874
-5.0,40,109.17139
-5.0,40,110.180623
-5.0,40,111.185915
-5.0,40,117.501306
-4.5,40,118.336418
-5.0,40,119.152112
-5.0,40,119.977211
-5.0,40,120.982578
-5.0,40,121.894859
-7.0,40,122.79558
-4.5,40,123.713756
-4.5,40,124.671645
-4.5,40,125.593591
-5.0,40,126.406791
-4.5,40,127.254701
-5.0,40,128.285759
-4.0,40,129.21256
-4.5,40,130.100444
-5.0,40,130.934257
-5.0,40,131.785401
-5.0,40,132.633133
-5.0,40,133.581506
-4.5,40,134.446316
-5.5,40,135.30386
-5.0,40,136.172723
-2.5,40,137.126472
-4.0,40,138.074477
-5.0,40,138.990844
-5.0,40,145.324922
-5.0,40,146.14954
-5.0,40,147.039783
-4.5,40,147.940176
-4.5,40,148.882372
-4.5,40,149.85003
-4.5,40,150.651874
-5.0,40,151.569476
-5.0,40,152.470862
-4.5,40,153.392325
-5.0,40,154.274805
-5.5,40,155.173141
-4.5,40,156.040308
-4.5,40,156.931406
-4.0,40,157.800475
-4.0,40,158.632721
-4.0,40,159.448861
-5.0,40,160.220312
-5.0,40,161.04177
-4.5,40,161.883565
-5.0,40,162.733117
-5.0,40,163.597613
-4.5,40,164.530639
-5.0,40,165.480134
-4.5,40,166.437874
-5.0,40,174.508862
-5.0,40,175.319241
-5.0,40,176.123063
-4.5,40,176.996877
-4.5,40,177.879995
-5.0,40,178.717113
-5.0,40,179.585777
-5.0,40,180.465018
-5.0,40,181.347886
-5.0,40,182.208285
-5.0,40,183.105802
-5.0,40,183.981589
-4.5,40,184.858713
-5.0,40,185.721323
-5.0,40,186.619129
-5.0,40,187.484422
-4.5,40,188.315456
-5.0,40,189.123698
-5.5,40,189.966332
-5.0,40,190.796041
-5.0,40,191.640665
-5.0,40,192.458297
-7.0,40,193.254874
-5.0,40,194.178577
-5.0,40,195.059493
-5.0,40,202.150347
-4.5,40,202.971506
-4.5,40,203.844797
-5.0,40,204.662185
-4.0,40,205.514222
-4.5,40,206.491461
-5.0,40,207.414926
-5.5,40,208.306185
-5.0,40,209.238838
-4.5,40,210.177904
-5.0,40,211.17701
-4.5,40,212.081699
-4.5,40,213.046547
-4.0,40,213.956784
-5.0,40,214.901499
-4.5,40,215.760468
-4.5,40,216.569636
-4.5,40,217.445679
-5.0,40,218.333586
-5.0,40,219.180903
-4.5,40,220.013413
-5.0,40,220.867515
-4.5,40,221.750731
-5.0,40,222.675253
-5.0,40,223.581296
-5.0,40,229.930714
-5.0,40,230.78334
-4.5,40,231.689981
-5.0,40,232.536476
-5.0,40,233.390769
-4.0,40,234.254678
-5.0,40,235.195689
-5.0,40,236.150232
-4.5,40,237.12549
-5.0,40,238.129964
-5.0,40,239.055381
-5.0,40,240.077672
-4.5,40,240.947119
-5.0,40,241.832882
-5.0,40,242.723171
