#{"t_start": 1757786018.0290065, "env_id": null}
r,l,t
-7.5,40,10.415452
-7.0,40,13.005484
-7.0,40,15.400684
-7.0,40,17.892035
-7.5,40,20.355006
-7.5,40,22.663995
-7.0,40,25.067261
-7.5,40,27.380704
-7.5,40,29.535222
-7.0,40,31.886496
-7.5,40,34.29646
-7.5,40,36.703598
-7.5,40,38.967654
-7.0,40,41.487987
-7.5,40,43.946255
-7.5,40,46.222127
-7.0,40,48.57382
-7.5,40,51.041566
-7.5,40,53.370587
-7.5,40,55.80825
-7.0,40,58.196182
-6.5,40,60.583337
-7.5,40,62.929688
-7.5,40,65.272169
-7.5,40,67.532976
-7.5,40,99.916099
-7.5,40,102.156998
-7.0,40,104.463616
-7.0,40,106.765644
-7.0,40,109.144563
-7.5,40,111.510917
-7.5,40,113.911479
-7.5,40,116.280362
-7.0,40,118.532977
-7.5,40,120.914609
-7.0,40,123.148308
-7.0,40,125.417653
-7.5,40,127.594885
-7.5,40,129.985455
-7.5,40,132.297811
-7.5,40,134.716044
-7.5,40,137.125321
-7.5,40,139.643376
-7.5,40,142.032868
-7.5,40,144.397024
-6.5,40,146.677378
-7.5,40,148.914484
-7.0,40,151.301874
-7.5,40,153.617483
-7.5,40,156.018582
-7.0,40,193.339953
-7.5,40,195.583415
-7.5,40,197.880615
-7.5,40,200.193022
-7.5,40,202.40346
-7.5,40,204.717619
-6.5,40,206.985241
-7.5,40,209.336872
-7.0,40,211.644347
-7.0,40,214.026126
-7.5,40,216.329707
-7.5,40,218.785798
-7.5,40,221.075113
-7.0,40,223.393133
-7.0,40,225.676127
-7.5,40,227.987134
-7.5,40,230.347093
-7.5,40,232.788509
-7.0,40,235.246912
-7.5,40,237.521055
-7.5,40,239.832652
-7.5,40,242.159876
-7.0,40,244.470487
-7.5,40,246.884705
-7.5,40,249.249502
-7.5,40,286.83355
-7.5,40,289.161016
-7.5,40,291.586884
-7.0,40,293.962603
-7.5,40,296.399181
-7.5,40,298.691582
-7.0,40,300.892234
-7.5,40,303.230294
-7.5,40,305.609099
-7.5,40,307.958614
-7.5,40,310.452725
-7.5,40,312.693933
-7.0,40,315.027528
-7.5,40,317.279786
-7.5,40,319.621684
-7.5,40,321.967681
-7.5,40,324.378581
-7.5,40,326.800277
-7.5,40,329.121934
-7.5,40,331.563991
-7.0,40,333.932356
-7.0,40,336.37153
-7.0,40,338.735499
-7.0,40,341.134476
-7.5,40,343.283243
-7.0,40,374.694249
-7.5,40,376.867887
-7.0,40,379.169748
-7.5,40,381.480696
-7.5,40,384.002381
-7.5,40,386.347117
-7.5,40,388.874289
-7.5,40,391.193324
-7.5,40,393.684092
-7.5,40,396.112978
-7.5,40,398.643552
-7.5,40,401.105237
-7.5,40,403.495182
-7.0,40,405.914667
-7.5,40,408.312187
-7.5,40,410.702543
-7.5,40,413.160858
-7.5,40,415.622062
-7.5,40,418.071915
-7.5,40,420.417284
-7.5,40,422.864458
-7.5,40,425.182815
-7.5,40,427.736839
-7.5,40,430.039421
-7.5,40,432.604671
-7.0,40,477.999927
-7.5,40,480.370994
-7.0,40,482.733608
-7.5,40,484.940581
-7.5,40,487.336067
-7.5,40,489.5211
-7.5,40,492.049143
-7.5,40,494.456958
-7.5,40,496.985494
-7.5,40,499.290101
-7.5,40,501.495602
-7.5,40,503.801255
-7.5,40,506.27126
-7.5,40,508.497366
-7.5,40,510.941135
-7.5,40,513.118062
-7.0,40,515.473347
-7.5,40,517.603312
-7.5,40,520.207136
-7.5,40,522.65289
-7.5,40,524.997366
-7.0,40,527.350367
-7.5,40,529.647249
-7.5,40,531.846353
-7.0,40,534.234729
-7.5,40,570.437666
-7.5,40,572.667135
-7.5,40,574.955567
-7.5,40,577.246174
-7.0,40,579.870809
-7.0,40,582.247989
-7.0,40,584.677524
-7.0,40,587.053237
-7.0,40,589.525719
-7.5,40,591.926295
-7.0,40,594.445563
-7.5,40,596.901696
-7.5,40,599.494522
-7.0,40,601.794629
-7.5,40,604.337575
-7.0,40,606.66255
-7.5,40,609.192245
-7.5,40,611.485162
-7.0,40,613.734092
-7.5,40,616.19427
-7.5,40,618.77594
-7.5,40,621.109662
-7.0,40,623.727681
-7.5,40,626.081706
-7.5,40,628.546784
-7.5,40,664.843028
-7.5,40,667.164359
-7.5,40,669.529746
-7.5,40,671.969477
-7.5,40,674.341012
-7.5,40,676.750296
-7.5,40,679.221403
-7.5,40,681.825394
-7.5,40,684.292614
-7.5,40,686.752334
-7.5,40,689.324633
-7.5,40,691.739761
-7.0,40,694.19408
-6.5,40,696.605784
-7.5,40,698.898186
-7.5,40,701.404685
-7.0,40,703.902133
-7.0,40,706.392048
-7.5,40,708.821373
-7.5,40,711.3764
-7.5,40,713.696115
-7.5,40,716.202311
-7.5,40,718.648844
-7.5,40,721.056174
-7.5,40,723.599066
-7.5,40,754.77401
-7.5,40,757.23916
-7.0,40,759.743012
-7.5,40,762.062578
-7.5,40,764.478575
-7.5,40,766.800117
-7.0,40,769.283834
-7.5,40,771.756702
-7.0,40,774.286593
-7.0,40,776.627367
