#{"t_start": 1757786017.7051704, "env_id": null}
r,l,t
-7.5,40,10.730355
-7.0,40,13.328964
-7.5,40,15.721801
-7.5,40,18.215731
-7.5,40,20.678387
-7.5,40,22.986443
-7.5,40,25.390612
-7.5,40,27.705403
-7.0,40,29.848447
-6.5,40,32.210469
-7.0,40,34.619962
-7.0,40,37.01497
-7.0,40,39.289983
-7.0,40,41.811579
-7.0,40,44.272134
-7.5,40,46.545774
-7.5,40,48.897821
-6.5,40,51.364356
-7.5,40,53.694145
-7.5,40,56.131995
-7.5,40,58.518452
-7.5,40,60.900996
-7.5,40,63.25337
-7.5,40,65.589946
-7.5,40,67.866225
-7.5,40,100.229703
-7.5,40,102.480609
-7.5,40,104.786848
-7.5,40,107.09885
-6.5,40,109.468356
-7.5,40,111.823293
-6.5,40,114.236468
-7.0,40,116.602264
-7.0,40,118.856187
-7.5,40,121.247235
-7.0,40,123.462526
-7.0,40,125.745001
-7.0,40,127.920755
-7.5,40,130.309186
-7.5,40,132.621854
-7.5,40,135.03997
-7.5,40,137.449936
-7.5,40,139.966518
-7.5,40,142.352504
-7.5,40,144.716081
-7.5,40,147.001164
-7.5,40,149.230456
-7.0,40,151.629819
-7.0,40,153.940789
-7.0,40,156.342806
-7.0,40,193.65918
-7.0,40,195.907216
-7.5,40,198.207722
-6.5,40,200.512659
-7.5,40,202.726984
-6.5,40,205.051671
-7.5,40,207.306414
-7.0,40,209.660414
-7.5,40,211.968165
-7.0,40,214.349731
-7.0,40,216.653568
-7.5,40,219.105068
-7.0,40,221.394677
-7.5,40,223.713799
-7.5,40,225.999126
-7.0,40,228.310166
-7.5,40,230.680877
-7.5,40,233.111872
-7.5,40,235.570308
-7.5,40,237.845604
-7.5,40,240.151906
-7.5,40,242.484153
-7.5,40,244.792011
-7.0,40,247.208463
-7.5,40,249.573675
-7.5,40,287.155791
-7.5,40,289.484874
-7.0,40,291.896812
-7.5,40,294.288655
-7.5,40,296.721879
-6.5,40,299.01548
-7.5,40,301.216249
-7.5,40,303.553521
-7.5,40,305.933225
-7.5,40,308.278286
-7.5,40,310.781508
-7.5,40,313.01542
-7.0,40,315.347358
-7.5,40,317.599943
-7.0,40,319.94527
-7.0,40,322.288137
-7.0,40,324.703317
-7.0,40,327.123209
-7.5,40,329.445629
-7.0,40,331.89205
-7.5,40,334.255642
-7.0,40,336.684996
-7.5,40,339.059189
-7.5,40,341.461976
-7.5,40,343.608098
-7.5,40,375.011041
-7.5,40,377.197744
-7.5,40,379.493595
-7.5,40,381.801102
-7.0,40,384.327719
-7.5,40,386.674583
-7.5,40,389.197343
-7.0,40,391.516991
-7.0,40,394.009426
-7.0,40,396.42684
-7.0,40,398.967255
-7.5,40,401.429079
-7.5,40,403.819078
-7.5,40,406.238451
-7.5,40,408.645169
-7.5,40,411.035434
-7.5,40,413.484373
-7.0,40,415.937587
-7.0,40,418.397735
-7.0,40,420.740972
-7.5,40,423.187567
-7.5,40,425.507148
-7.5,40,428.065382
-7.0,40,430.367805
-7.5,40,432.930053
-7.5,40,478.333084
-7.0,40,480.695436
-7.5,40,483.057631
-7.5,40,485.264281
-6.0,40,487.662979
-7.0,40,489.844567
-7.0,40,492.372709
-7.5,40,494.773205
-7.0,40,497.318718
-7.5,40,499.613948
-7.5,40,501.811982
-7.5,40,504.123248
-7.5,40,506.594538
-7.5,40,508.81714
-7.5,40,511.264375
-7.5,40,513.437485
-7.0,40,515.796346
-7.0,40,517.927384
-7.5,40,520.530299
-7.0,40,522.976356
-7.0,40,525.322269
-7.5,40,527.672982
-7.0,40,529.964388
-7.0,40,532.169976
-7.5,40,534.557717
-7.5,40,570.761409
-7.0,40,572.996098
-7.5,40,575.285485
-7.5,40,577.574981
-7.5,40,580.194548
-7.0,40,582.571281
-6.5,40,585.000713
-7.5,40,587.376769
