#{"t_start": 1757786017.8722088, "env_id": null}
r,l,t
-7.0,40,10.563345
-7.5,40,13.161132
-6.5,40,15.5556
-7.5,40,18.049209
-7.5,40,20.52126
-7.0,40,22.821517
-7.5,40,25.223887
-7.0,40,27.538453
-7.5,40,29.704772
-7.0,40,32.053281
-7.5,40,34.453207
-7.0,40,36.853612
-7.5,40,39.12129
-7.5,40,41.644841
-7.0,40,44.104719
-7.5,40,46.378761
-7.0,40,48.730786
-7.5,40,51.197916
-7.5,40,53.527096
-7.5,40,55.965433
-7.5,40,58.35287
-7.5,40,60.733899
-7.0,40,63.086357
-7.5,40,65.422432
-7.0,40,67.690181
-7.5,40,100.068471
-7.0,40,102.313596
-7.0,40,104.620432
-7.5,40,106.923016
-7.0,40,109.301758
-7.5,40,111.657412
-7.5,40,114.068208
-7.5,40,116.435693
-7.5,40,118.689428
-7.5,40,121.071546
-7.0,40,123.295686
-7.5,40,125.570579
-6.5,40,127.748924
-7.0,40,130.137489
-7.5,40,132.454504
-7.5,40,134.872542
-7.5,40,137.278137
-7.0,40,139.796939
-7.5,40,142.185299
-7.5,40,144.549229
-7.0,40,146.834378
-7.0,40,149.063275
-7.5,40,151.460718
-7.5,40,153.773539
-7.5,40,156.170655
-7.5,40,193.492596
-7.5,40,195.740207
-7.5,40,198.040892
-7.0,40,200.349732
-7.5,40,202.558496
-7.5,40,204.884409
-7.5,40,207.138678
-6.5,40,209.493441
-7.0,40,211.80105
-7.5,40,214.182693
-7.0,40,216.486784
-7.5,40,218.938169
-7.5,40,221.223896
-7.5,40,223.545884
-7.5,40,225.832763
-6.5,40,228.143438
-7.5,40,230.514367
-7.5,40,232.944542
-7.0,40,235.403463
-7.0,40,237.672802
-7.5,40,239.984148
-7.0,40,242.316181
-7.5,40,244.625704
-7.5,40,247.044123
-7.0,40,249.406645
-7.5,40,286.990557
-7.0,40,289.31773
-7.0,40,291.730264
-7.5,40,294.121311
-7.0,40,296.553917
-7.5,40,298.848138
-7.5,40,301.048979
-7.0,40,303.386644
-7.0,40,305.766035
-7.5,40,308.112551
-7.5,40,310.611789
-7.5,40,312.850655
-7.5,40,315.180549
-7.0,40,317.439187
-7.5,40,319.779018
-6.5,40,322.124909
-7.5,40,324.536617
-7.5,40,326.956037
-7.5,40,329.278736
-7.5,40,331.731005
-7.0,40,334.092659
-7.5,40,336.517084
-7.5,40,338.891574
-7.5,40,341.293278
-7.5,40,343.444943
