#{"t_start": 1757786017.453648, "env_id": null}
r,l,t
-7.0,40,10.982243
-7.5,40,13.580414
-7.5,40,15.970297
-7.5,40,18.467455
-7.0,40,20.939564
-7.0,40,23.239294
-7.0,40,25.642641
-7.0,40,27.957333
-7.5,40,30.111252
-7.0,40,32.465148
-7.5,40,34.879435
-7.5,40,37.276811
-7.0,40,39.542362
-7.0,40,42.063026
-7.5,40,44.523778
-7.0,40,46.797287
-7.5,40,49.149426
-7.0,40,51.617085
-7.0,40,53.948674
-7.5,40,56.383767
-7.5,40,58.771185
-7.5,40,61.152517
-7.5,40,63.504891
-7.5,40,65.844927
-6.5,40,68.109432
-7.5,40,100.491787
-7.0,40,102.732514
-7.5,40,105.037933
-7.5,40,107.350906
-7.5,40,109.719844
-7.5,40,112.08619
-7.5,40,114.489965
-7.5,40,116.854198
-7.0,40,119.107993
-7.5,40,121.497367
-7.5,40,123.71444
-7.5,40,125.989162
-7.0,40,128.167628
-7.0,40,130.560593
-7.0,40,132.873332
-7.5,40,135.291848
-7.5,40,137.700277
-7.5,40,140.218651
-7.0,40,142.604395
-7.0,40,144.965631
-6.5,40,147.261108
-7.5,40,149.483406
-7.5,40,151.879787
-7.5,40,154.192682
-7.5,40,156.593141
-7.5,40,193.910765
-7.0,40,196.15884
-7.5,40,198.461969
-7.0,40,200.768064
-7.5,40,202.978574
-7.0,40,205.303936
-7.5,40,207.557931
-7.5,40,209.912189
-7.0,40,212.219393
-7.0,40,214.601634
-7.5,40,216.905092
-7.5,40,219.356198
-7.5,40,221.647532
-7.5,40,223.967808
-7.5,40,226.2546
-7.0,40,228.561796
-7.5,40,230.932572
-7.0,40,233.372726
-6.5,40,235.822064
-7.5,40,238.093419
-7.5,40,240.403513
-7.5,40,242.735514
-7.5,40,245.044894
-7.0,40,247.459738
-7.0,40,249.827709
-7.0,40,287.407823
-7.5,40,289.731165
-7.5,40,292.149105
-7.5,40,294.540498
-7.5,40,296.975393
-7.5,40,299.266541
-7.5,40,301.467845
-7.0,40,303.805948
-7.5,40,306.184587
-7.5,40,308.537655
-7.5,40,311.033425
-7.5,40,313.269622
-7.0,40,315.598887
-7.0,40,317.854287
-7.0,40,320.197319
-7.5,40,322.548692
-7.5,40,324.954875
-7.5,40,327.374812
-7.5,40,329.697576
-7.5,40,332.147486
-7.5,40,334.509719
-7.0,40,336.936089
-7.5,40,339.316696
-7.5,40,341.713878
-7.5,40,343.864375
-7.5,40,375.267882
-7.5,40,377.443139
-7.5,40,379.745371
-7.5,40,382.052687
-7.5,40,384.579735
-7.0,40,386.920994
-7.0,40,389.449657
-7.5,40,391.765919
-7.5,40,394.259415
-7.0,40,396.688827
-7.5,40,399.218564
-7.5,40,401.679177
-7.0,40,404.070344
-7.5,40,406.490248
-7.0,40,408.887791
-7.5,40,411.287234
-7.5,40,413.736105
-7.5,40,416.189231
-7.5,40,418.647257
-7.5,40,420.984753
-7.5,40,423.439867
-7.0,40,425.758377
-7.5,40,428.312462
-7.0,40,430.619995
-7.5,40,433.180518
-7.0,40,478.584755
-7.5,40,480.942573
-7.0,40,483.309326
-7.5,40,485.516277
-7.5,40,487.914757
-7.5,40,490.096169
-7.0,40,492.624684
-7.5,40,495.024741
-7.5,40,497.570208
-7.5,40,499.865829
-7.5,40,502.062608
-7.5,40,504.370389
-7.5,40,506.847047
-7.0,40,509.075895
-7.5,40,511.516411
-7.5,40,513.690874
-7.5,40,516.048014
-7.5,40,518.180722
-7.5,40,520.781978
-7.5,40,523.228149
-6.5,40,525.573822
-7.5,40,527.926477
-7.5,40,530.222907
-7.0,40,532.413652
-7.0,40,534.810054
-7.5,40,571.015337
-7.5,40,573.242365
-7.0,40,575.538664
-7.5,40,577.824094
-7.0,40,580.446328
-7.5,40,582.823233
-7.0,40,585.252681
-7.5,40,587.622761
-7.5,40,590.101587
-6.5,40,592.496789
-7.5,40,595.025332
-7.0,40,597.477647
-7.5,40,600.070012
-7.0,40,602.370197
-7.0,40,604.903451
-7.0,40,607.244301
-7.0,40,609.77037
-7.5,40,612.069188
-7.5,40,614.31019
-7.0,40,616.769753
-6.5,40,619.353008
-7.5,40,621.685483
-7.5,40,624.304799
-7.5,40,626.656633
-7.5,40,629.121773
-7.0,40,665.417968
-7.5,40,667.738145
-7.5,40,670.105424
-7.0,40,672.545052
-7.5,40,674.914605
-7.0,40,677.331313
-7.0,40,679.790376
-7.0,40,682.394481
-7.0,40,684.868239
-7.0,40,687.329822
-7.5,40,689.895769
-7.0,40,692.325244
-7.5,40,694.769775
-7.5,40,697.18384
-7.5,40,699.473467
-7.5,40,701.98029
-7.0,40,704.477119
-7.0,40,706.970301
-7.5,40,709.397937
-6.5,40,711.951475
-6.5,40,714.271601
-7.5,40,716.779127
-7.5,40,719.223749
-7.5,40,721.632061
-7.5,40,724.179192
-7.0,40,755.34957
-7.5,40,757.814039
-7.0,40,760.322123
-7.0,40,762.644494
-7.0,40,765.05099
-7.5,40,767.373033
-7.5,40,769.859093
-7.5,40,772.327421
-7.5,40,774.863941
-7.5,40,777.205058
-7.0,40,779.499625
-7.0,40,782.074607
-7.0,40,784.497407
-7.5,40,786.967942
-7.0,40,789.272059
-7.5,40,791.68525
-7.5,40,794.105837
-7.5,40,796.423946
-7.5,40,798.959
-7.0,40,801.223982
-7.5,40,803.65046
-7.5,40,806.168286
-7.0,40,808.527584
-7.0,40,810.821325
-7.0,40,813.309382
-7.5,40,858.668259
-7.5,40,860.951318
-7.5,40,863.358651
-7.5,40,865.786941
-7.5,40,868.20397
-7.5,40,870.5353
-7.5,40,872.906412
-7.5,40,875.185123
-7.0,40,877.458186
-7.5,40,879.91785
-7.0,40,882.245151
-7.0,40,884.637943
-7.0,40,887.099353
-7.5,40,889.459477
-7.5,40,891.749125
-7.0,40,894.17413
-7.5,40,896.446826
-7.5,40,898.782414
-7.5,40,901.131099
-7.0,40,903.434321
-7.5,40,905.928171
-7.5,40,908.117722
-7.5,40,910.531208
-7.0,40,912.834481
-7.5,40,915.194127
-7.0,40,951.827526
-7.0,40,954.177169
-7.5,40,956.445333
-7.0,40,958.918984
-7.5,40,961.174696
-7.5,40,963.545972
-7.5,40,965.768847
-7.5,40,968.082789
-7.0,40,970.445996
-7.5,40,972.738545
-7.5,40,975.176979
-7.0,40,977.43637
-7.0,40,979.754689
-7.5,40,982.099
-7.5,40,984.463462
-7.0,40,986.806136
-7.5,40,989.17284
-7.0,40,991.417769
-7.5,40,993.752808
-7.0,40,996.102983
-7.5,40,998.436903
-7.5,40,1000.827006
-7.5,40,1003.091827
-7.5,40,1005.453728
-7.5,40,1007.795336
-7.5,40,1038.620439
-7.5,40,1040.997036
-7.0,40,1043.376076
-7.5,40,1045.721625
-7.5,40,1047.955436
-7.5,40,1050.355083
-7.5,40,1052.650876
-7.5,40,1054.880158
-7.5,40,1057.371655
-7.5,40,1059.737503
-7.5,40,1062.153406
-7.5,40,1064.358171
-7.5,40,1066.817061
-7.0,40,1069.232173
-7.5,40,1071.578935
-7.5,40,1073.917762
-7.0,40,1076.256857
-7.0,40,1078.65821
-6.5,40,1081.008437
-7.0,40,1083.301797
-7.0,40,1085.560576
-7.5,40,1088.048353
-7.5,40,1090.32295
-7.0,40,1092.64152
-7.5,40,1095.07009
-7.0,40,1131.25177
-7.5,40,1133.534315
-7.0,40,1135.847733
-7.0,40,1138.145412
-7.5,40,1140.345827
-6.5,40,1142.555078
-7.5,40,1144.964114
-7.5,40,1147.303429
-7.5,40,1149.571536
-7.5,40,1151.983334
-7.5,40,1154.193214
-7.0,40,1156.625586
-7.0,40,1158.910485
-7.0,40,1161.269383
-7.5,40,1163.567509
-7.0,40,1165.926666
-7.5,40,1168.237094
-7.0,40,1170.620625
-7.5,40,1172.848883
-7.5,40,1175.159694
-7.5,40,1177.462972
-7.5,40,1179.729654
-7.0,40,1182.024687
-7.5,40,1184.407076
-7.5,40,1186.621288
-7.0,40,1223.683767
-7.5,40,1226.039038
-7.5,40,1228.317074
-7.0,40,1230.691598
-7.5,40,1232.980617
-7.0,40,1235.397189
-7.5,40,1237.703659
-7.5,40,1239.909628
-7.5,40,1242.262938
-7.5,40,1244.63325
-7.5,40,1246.883806
-7.5,40,1249.187951
-7.5,40,1251.471514
-7.5,40,1253.757968
-7.5,40,1256.109914
-7.5,40,1258.466235
-7.5,40,1260.76973
-7.0,40,1263.106568
-7.5,40,1265.453948
-7.0,40,1267.822591
-7.5,40,1270.132689
-7.5,40,1272.451926
-7.0,40,1274.845975
-7.5,40,1277.265317
-7.5,40,1279.579579
-7.5,40,1315.817189
-7.0,40,1318.16302
-7.5,40,1320.571339
-7.0,40,1322.852752
-7.5,40,1325.284852
-7.5,40,1327.602351
-7.0,40,1329.881802
-7.5,40,1332.195268
-7.0,40,1334.589973
-7.5,40,1336.873754
-7.5,40,1339.207867
-7.5,40,1341.589489
-7.0,40,1343.92959
-7.5,40,1346.261256
-7.0,40,1348.550958
-7.5,40,1350.891699
-7.0,40,1353.302861
-7.0,40,1355.602689
-7.0,40,1357.953035
-7.5,40,1360.216992
-7.5,40,1362.498734
-7.5,40,1364.762438
-7.0,40,1367.132689
-7.5,40,1369.559345
-7.5,40,1371.940178
-7.5,40,1403.826691
-7.0,40,1406.176084
-7.5,40,1408.475297
-7.5,40,1410.820023
-7.5,40,1413.13344
-7.5,40,1415.527869
-7.5,40,1417.942726
-7.5,40,1420.341065
-7.0,40,1422.626646
-7.5,40,1424.94236
-7.0,40,1427.524057
-7.0,40,1430.100853
-7.5,40,1432.376935
-7.0,40,1434.750278
-7.0,40,1437.149313
-7.5,40,1439.400862
-7.5,40,1441.713777
-7.5,40,1444.158592
-7.5,40,1446.562668
-6.5,40,1448.96882
-7.0,40,1451.401478
-7.5,40,1453.766955
-7.5,40,1456.157485
-7.5,40,1458.450406
-7.0,40,1460.848185
-7.0,40,1499.0663
-7.5,40,1501.431242
-7.5,40,1503.784422
-7.5,40,1506.102245
-7.5,40,1508.53088
-7.0,40,1511.026726
-7.5,40,1513.539074
-7.0,40,1515.945783
-7.0,40,1518.350394
-6.5,40,1520.682824
-7.0,40,1523.058822
-7.5,40,1525.604251
-7.0,40,1527.93374
-7.0,40,1530.392544
-7.0,40,1532.904708
-7.0,40,1535.398233
-6.5,40,1537.767703
-7.5,40,1540.163208
-7.5,40,1542.622138
-7.0,40,1544.989901
-7.0,40,1547.313503
-7.5,40,1549.573208
-7.0,40,1551.931037
-7.0,40,1554.267629
