#{"t_start": 1757786018.1756542, "env_id": null}
r,l,t
-7.5,40,10.259637
-7.5,40,12.858001
-7.0,40,15.254052
-7.5,40,17.746046
-7.5,40,20.200816
-7.5,40,22.517066
-7.5,40,24.922333
-7.5,40,27.234983
-7.5,40,29.388909
-7.5,40,31.740004
-7.5,40,34.149473
-7.5,40,36.550754
-7.0,40,38.820374
-7.5,40,41.341359
-7.5,40,43.799621
-7.5,40,46.076003
-6.5,40,48.427067
-7.5,40,50.892525
-7.5,40,53.223995
-7.5,40,55.662453
-7.0,40,58.04932
-7.5,40,60.430963
-7.0,40,62.783559
-7.0,40,65.121371
-7.5,40,67.38008
-7.5,40,99.772836
-7.5,40,102.013181
-6.5,40,104.317035
-7.5,40,106.628516
-7.5,40,108.987767
-7.5,40,111.352945
-7.0,40,113.764736
-7.5,40,116.133146
-7.5,40,118.38633
-7.5,40,120.767753
-7.5,40,122.992508
-7.5,40,125.269798
-7.0,40,127.445343
-6.5,40,129.839236
-7.5,40,132.159935
-7.5,40,134.568305
-7.5,40,136.9783
-7.0,40,139.498987
-7.0,40,141.898783
-7.0,40,144.248628
-7.5,40,146.531428
-7.0,40,148.761424
-7.5,40,151.15945
-7.5,40,153.466577
-7.5,40,155.872473
-7.5,40,193.188775
-7.0,40,195.437162
-7.5,40,197.741898
-7.5,40,200.04626
-7.5,40,202.247306
-7.5,40,204.582391
-7.5,40,206.838202
-7.5,40,209.199484
-7.5,40,211.497327
-7.5,40,213.879724
-6.5,40,216.183141
-7.0,40,218.635132
-7.5,40,220.932811
-7.5,40,223.239577
-7.5,40,225.524823
-7.5,40,227.840044
-7.5,40,230.207455
-7.0,40,232.642024
-7.0,40,235.094812
-7.5,40,237.379035
-6.5,40,239.681182
-7.5,40,242.01574
-7.5,40,244.322117
-7.0,40,246.737175
-7.5,40,249.112052
-7.5,40,286.681882
-7.0,40,289.014415
-7.5,40,291.427223
-7.0,40,293.817799
-7.5,40,296.257079
-7.5,40,298.545223
-7.5,40,300.750813
-7.5,40,303.083388
-7.0,40,305.465494
-7.5,40,307.812314
-7.5,40,310.300998
-7.5,40,312.55557
-7.5,40,314.883511
-7.5,40,317.133236
-7.5,40,319.478179
-7.5,40,321.818259
-7.5,40,324.233234
-7.5,40,326.656766
-7.5,40,328.97559
-7.5,40,331.425691
-7.5,40,333.786501
-7.5,40,336.224816
-7.5,40,338.588734
-7.5,40,340.991637
-7.5,40,343.141177
-7.5,40,374.547156
-7.5,40,376.728513
-7.5,40,379.012331
-7.0,40,381.32448
-7.5,40,383.857329
-6.5,40,386.197348
-7.5,40,388.726994
-7.0,40,391.055603
-7.5,40,393.537698
-7.5,40,395.96236
-7.5,40,398.496664
-7.0,40,400.958495
-7.5,40,403.348665
-7.5,40,405.776746
-7.5,40,408.167233
-7.5,40,410.569005
-7.5,40,413.01383
-7.5,40,415.463811
-7.5,40,417.926208
-7.0,40,420.270607
-7.5,40,422.724386
-7.5,40,425.036711
-7.5,40,427.590456
-7.5,40,429.892618
-7.5,40,432.453829
-7.0,40,477.862829
-7.5,40,480.224871
-7.0,40,482.58275
-7.5,40,484.790648
-7.0,40,487.195174
-7.5,40,489.373798
-7.5,40,491.902705
-7.0,40,494.292207
-7.5,40,496.848162
-7.5,40,499.136747
-7.0,40,501.340739
-7.5,40,503.652972
-7.0,40,506.124727
-7.5,40,508.350326
-7.5,40,510.793875
-7.0,40,512.969021
-7.5,40,515.325597
-7.5,40,517.457015
-7.5,40,520.059997
-7.5,40,522.505968
-7.0,40,524.851349
-7.0,40,527.203923
-7.5,40,529.500858
-7.5,40,531.694417
-7.5,40,534.092881
-7.5,40,570.291432
-7.0,40,572.525764
-7.5,40,574.808826
-7.5,40,577.102623
-7.5,40,579.724417
-7.5,40,582.097993
-7.0,40,584.530613
-7.5,40,586.906504
-7.5,40,589.379237
-7.0,40,591.77648
-7.5,40,594.304607
-7.0,40,596.755683
-7.5,40,599.348574
-7.5,40,601.648524
-7.0,40,604.188048
-7.0,40,606.516028
-7.5,40,609.045266
-7.0,40,611.338512
-7.5,40,613.59359
-7.0,40,616.047702
-7.5,40,618.628437
-7.5,40,620.962953
-7.5,40,623.583227
-7.5,40,625.934537
-7.5,40,628.399829
-7.0,40,664.696247
-7.5,40,667.017574
-7.5,40,669.383011
-7.5,40,671.822912
-6.5,40,674.191364
-7.5,40,676.604381
-7.5,40,679.067924
-7.5,40,681.679031
-7.5,40,684.151646
-7.5,40,686.606488
-7.5,40,689.181479
-7.0,40,691.598672
-7.0,40,694.047233
-7.0,40,696.459335
-7.5,40,698.751388
-7.0,40,701.258113
-7.5,40,703.748313
-7.5,40,706.246917
-7.5,40,708.671945
-7.5,40,711.229134
-7.5,40,713.549069
-7.5,40,716.057791
-7.5,40,718.494876
-7.5,40,720.90952
-7.5,40,723.457793
-7.5,40,754.627445
-7.5,40,757.09198
-7.5,40,759.593465
-7.5,40,761.920907
-7.5,40,764.331179
-7.5,40,766.651009
-7.5,40,769.126471
-7.0,40,771.602357
-7.0,40,774.141318
-7.0,40,776.476401
-7.5,40,778.776508
-7.5,40,781.363859
-7.0,40,783.775594
-7.0,40,786.24222
-7.0,40,788.559335
-7.0,40,790.942604
-7.5,40,793.383807
-7.5,40,795.695814
-7.5,40,798.238985
-7.5,40,800.501996
-7.0,40,802.928559
-7.0,40,805.443889
-7.0,40,807.804586
-7.5,40,810.096865
-7.5,40,812.587846
-7.5,40,857.933375
-7.5,40,860.225884
-7.5,40,862.641085
-7.5,40,865.071739
-7.5,40,867.482379
-6.5,40,869.820429
-7.0,40,872.174769
-7.5,40,874.463799
-7.5,40,876.73433
-7.5,40,879.198026
-7.5,40,881.527736
-7.5,40,883.916122
-7.5,40,886.377296
-7.0,40,888.737803
-7.5,40,891.023312
-7.5,40,893.452355
-7.5,40,895.714909
-7.5,40,898.06135
-7.5,40,900.410145
-7.0,40,902.706947
-7.0,40,905.199917
-7.0,40,907.395989
-7.5,40,909.809585
-7.5,40,912.112736
-7.0,40,914.472267
-7.5,40,951.10618
-7.0,40,953.457295
-7.0,40,955.723252
-7.5,40,958.197046
-7.5,40,960.446896
-7.5,40,962.824141
-7.0,40,965.044959
-7.5,40,967.362922
-7.5,40,969.723657
-6.5,40,972.017663
-7.5,40,974.455357
-7.5,40,976.714612
-7.5,40,979.033597
-7.0,40,981.374642
-7.5,40,983.747273
-7.0,40,986.085714
-7.5,40,988.451011
-7.0,40,990.695852
-7.5,40,993.031084
-7.5,40,995.384271
-7.5,40,997.708635
-7.0,40,1000.105072
-7.5,40,1002.368907
-7.5,40,1004.730348
-7.5,40,1007.066733
-7.0,40,1037.888568
-7.5,40,1040.275134
-7.0,40,1042.65044
-7.0,40,1045.000314
-7.5,40,1047.233299
-7.5,40,1049.6334
-7.5,40,1051.922853
-7.5,40,1054.16765
-7.5,40,1056.650117
-7.5,40,1059.014371
-7.5,40,1061.438339
-7.5,40,1063.639924
-7.5,40,1066.095851
-7.5,40,1068.510129
-7.5,40,1070.8572
-7.5,40,1073.195907
-7.5,40,1075.534992
-7.5,40,1077.942751
-7.0,40,1080.286303
-7.0,40,1082.579948
-7.5,40,1084.846324
-7.5,40,1087.326487
-7.5,40,1089.601046
-7.5,40,1091.919834
-7.5,40,1094.348472
-7.5,40,1130.529689
-7.0,40,1132.812375
-7.5,40,1135.130817
-7.5,40,1137.4239
-7.0,40,1139.625379
-7.0,40,1141.832887
-7.5,40,1144.242209
-7.5,40,1146.580862
-7.5,40,1148.849479
-7.5,40,1151.261755
-7.5,40,1153.475985
-7.5,40,1155.903029
-7.5,40,1158.190017
-7.5,40,1160.547838
-7.5,40,1162.839525
-7.5,40,1165.206182
-7.5,40,1167.514491
-7.5,40,1169.898417
-7.5,40,1172.132354
-7.0,40,1174.440091
-7.5,40,1176.735303
-7.5,40,1179.008788
-7.5,40,1181.29316
-7.0,40,1183.687066
-7.5,40,1185.899276
-7.0,40,1222.961066
-7.5,40,1225.309564
-7.5,40,1227.593997
-7.0,40,1229.96999
-7.5,40,1232.259101
-7.0,40,1234.675207
-7.0,40,1236.981661
-7.5,40,1239.187972
-7.5,40,1241.541597
-7.5,40,1243.911715
-7.5,40,1246.161791
-7.5,40,1248.466274
-7.5,40,1250.751613
-7.0,40,1253.03669
-7.5,40,1255.395069
-7.5,40,1257.744162
-7.5,40,1260.058162
-7.0,40,1262.389938
-7.5,40,1264.732112
-7.5,40,1267.103465
-7.0,40,1269.413193
-7.5,40,1271.730204
-7.0,40,1274.123943
-7.0,40,1276.54607
-7.5,40,1278.860735
-7.5,40,1315.090565
-7.0,40,1317.440343
-7.0,40,1319.845166
-7.5,40,1322.130695
-7.5,40,1324.562907
-7.5,40,1326.880877
-7.5,40,1329.159969
-7.5,40,1331.471986
-7.5,40,1333.872891
-7.5,40,1336.151845
-7.5,40,1338.486354
-7.5,40,1340.864572
-7.0,40,1343.207943
-7.0,40,1345.542805
-7.5,40,1347.82945
-7.5,40,1350.169716
-7.5,40,1352.581036
-7.0,40,1354.882568
-7.5,40,1357.226305
-7.5,40,1359.494059
-7.5,40,1361.770004
-7.0,40,1364.041103
-7.5,40,1366.416708
-7.5,40,1368.83915
-7.5,40,1371.218523
-7.5,40,1403.105484
-7.0,40,1405.463359
-7.5,40,1407.747579
-7.5,40,1410.090684
-7.0,40,1412.417675
-7.5,40,1414.807957
-7.5,40,1417.216238
-7.0,40,1419.61897
-7.5,40,1421.904769
-7.5,40,1424.220612
-6.5,40,1426.802609
-7.5,40,1429.386117
-7.0,40,1431.660206
-7.0,40,1434.03201
-7.0,40,1436.43011
-7.5,40,1438.678934
-7.5,40,1441.001572
-7.0,40,1443.436855
-7.0,40,1445.836859
-7.0,40,1448.250647
-7.5,40,1450.685751
-7.0,40,1453.045176
-6.5,40,1455.423986
-7.0,40,1457.727905
-7.5,40,1460.121346
-7.0,40,1498.343441
-7.5,40,1500.721465
-7.5,40,1503.063575
-7.5,40,1505.380689
-7.0,40,1507.809728
-7.5,40,1510.302263
-7.0,40,1512.825817
-7.5,40,1515.223969
-7.0,40,1517.63827
-7.0,40,1519.957767
-7.0,40,1522.337394
-7.0,40,1524.893853
-7.0,40,1527.213496
-7.0,40,1529.673833
-7.0,40,1532.182238
-7.0,40,1534.676576
-7.0,40,1537.045886
-7.0,40,1539.448045
-7.5,40,1541.893752
-7.5,40,1544.268038
-7.0,40,1546.591863
-7.5,40,1548.852947
-7.0,40,1551.208936
-7.0,40,1553.545288
-7.0,40,1555.908273
-7.0,40,1592.513802
-7.5,40,1594.80747
-7.5,40,1597.083586
-7.0,40,1599.54903
-7.0,40,1601.858901
-7.0,40,1604.34683
-7.0,40,1606.742751
-7.5,40,1609.081718
-7.0,40,1611.517022
-7.5,40,1613.970161
-7.5,40,1616.321606
-7.0,40,1618.707495
-7.5,40,1621.014023
-7.5,40,1623.46532
-7.5,40,1625.854151
-7.0,40,1628.341339
-7.0,40,1630.822361
-7.5,40,1633.268634
-7.0,40,1635.629194
-7.5,40,1637.925498
-7.5,40,1640.239748
-6.5,40,1642.749207
-7.0,40,1645.142648
-7.0,40,1647.380958
-7.0,40,1649.78418
-7.5,40,1681.594305
-7.0,40,1684.027759
-7.5,40,1686.346619
-7.0,40,1688.563718
-7.0,40,1690.885915
-7.0,40,1693.367936
-7.0,40,1695.777016
-7.0,40,1698.094975
-7.0,40,1700.480383
-7.0,40,1702.804496
-7.5,40,1705.187827
-7.5,40,1707.579253
-7.0,40,1709.84054
-6.5,40,1712.192041
-7.0,40,1714.525061
-7.5,40,1716.863909
-7.0,40,1719.281625
-7.5,40,1721.699301
-7.0,40,1723.994024
-7.0,40,1726.437363
-7.0,40,1728.774257
-7.0,40,1731.228132
-7.5,40,1733.702696
-7.0,40,1736.136404
-6.5,40,1738.54957
-6.5,40,1775.406867
-7.5,40,1777.848117
-7.5,40,1780.331656
-7.0,40,1782.622039
-6.5,40,1785.188179
-7.5,40,1787.667798
-7.0,40,1790.024603
-7.0,40,1792.385523
-7.0,40,1794.650307
-6.5,40,1797.049375
-7.0,40,1799.436499
-7.0,40,1801.800892
-6.5,40,1804.109646
-7.0,40,1806.534813
