#{"t_start": 1757786017.8986328, "env_id": null}
r,l,t
-7.5,40,10.538435
-7.0,40,13.131913
-7.5,40,15.529637
-7.0,40,18.020232
-7.0,40,20.487842
-6.5,40,22.798805
-7.0,40,25.200135
-7.0,40,27.51562
-7.5,40,29.666719
-7.5,40,32.02636
-7.0,40,34.436629
-7.0,40,36.822261
-7.0,40,39.10407
-6.5,40,41.611462
-7.5,40,44.082093
-7.5,40,46.35393
-7.5,40,48.699237
-7.5,40,51.16829
-7.0,40,53.497976
-7.0,40,55.93704
-7.0,40,58.333236
-7.0,40,60.712043
-7.0,40,63.071104
-7.5,40,65.402669
-7.5,40,67.670063
-7.5,40,100.046289
-7.5,40,102.2845
-7.0,40,104.603257
-7.5,40,106.901397
-7.0,40,109.28168
-7.5,40,111.637068
-7.5,40,114.05014
-7.5,40,116.417016
-6.5,40,118.660343
-7.5,40,121.044888
-7.5,40,123.274888
-7.5,40,125.551558
-7.0,40,127.724613
-7.5,40,130.125049
-7.5,40,132.425405
-7.5,40,134.854183
-7.5,40,137.26074
-7.5,40,139.777145
-7.0,40,142.166345
-7.5,40,144.521266
-7.5,40,146.812657
-7.5,40,149.045454
-7.5,40,151.443238
-7.5,40,153.745866
-7.5,40,156.150705
-7.5,40,193.472668
-7.5,40,195.722479
-7.0,40,198.018656
-7.5,40,200.330341
-7.5,40,202.532416
-7.0,40,204.852746
-7.5,40,207.117973
-7.0,40,209.474978
-7.5,40,211.777746
-7.0,40,214.164634
-7.5,40,216.468472
-7.5,40,218.922041
-7.0,40,221.202772
-7.0,40,223.529354
-7.0,40,225.805366
-7.0,40,228.1256
-7.5,40,230.493095
-7.5,40,232.922997
-7.5,40,235.380309
-7.0,40,237.664293
-7.5,40,239.969077
-7.5,40,242.284922
-7.0,40,244.596502
-7.5,40,247.019032
-7.5,40,249.374652
-7.5,40,286.96842
-7.0,40,289.288625
-6.5,40,291.702796
-7.5,40,294.099787
-7.0,40,296.524069
-7.0,40,298.827704
-7.5,40,301.031582
-7.5,40,303.367665
-7.5,40,305.749991
-7.0,40,308.094468
-7.5,40,310.585885
-7.0,40,312.830417
-7.0,40,315.162752
-7.5,40,317.417269
-7.5,40,319.746792
-7.0,40,322.104898
-7.0,40,324.503053
-7.0,40,326.937345
-7.5,40,329.257638
-7.5,40,331.705151
-7.0,40,334.068861
-7.5,40,336.511956
-7.0,40,338.86694
-7.0,40,341.267586
-7.5,40,343.418052
-7.5,40,374.821608
-7.5,40,377.008193
-7.0,40,379.297757
-7.5,40,381.602325
-7.5,40,384.129099
-7.5,40,386.473993
-7.5,40,388.998101
-7.5,40,391.322545
-7.5,40,393.822944
-7.0,40,396.251327
-7.0,40,398.76849
-7.0,40,401.236198
-7.5,40,403.620517
-7.0,40,406.044662
-7.0,40,408.449367
-7.5,40,410.84295
-7.5,40,413.291254
-7.5,40,415.753942
-7.0,40,418.212406
-7.5,40,420.542322
-7.5,40,422.993363
-7.0,40,425.319015
-7.0,40,427.863488
-7.0,40,430.182082
-7.5,40,432.73819
-7.5,40,478.145602
-7.5,40,480.499429
-7.0,40,482.863659
-7.5,40,485.071241
-7.0,40,487.464779
-7.0,40,489.646859
-7.5,40,492.190019
-7.5,40,494.588911
-7.5,40,497.129659
-7.0,40,499.422901
-7.5,40,501.622186
-7.5,40,503.928618
-7.5,40,506.402694
-7.5,40,508.627411
-7.5,40,511.068814
-7.0,40,513.243517
-7.0,40,515.608859
-7.5,40,517.738162
-7.0,40,520.335557
-7.5,40,522.787262
-7.5,40,525.126658
-7.5,40,527.481052
-7.5,40,529.782463
-7.5,40,531.971773
-7.5,40,534.360683
-7.5,40,570.568216
-7.5,40,572.798503
-7.5,40,575.096328
-7.0,40,577.382387
-7.5,40,579.996005
-7.0,40,582.380366
-7.5,40,584.811195
-7.5,40,587.179635
-7.5,40,589.658459
-7.5,40,592.058196
-7.5,40,594.578066
-7.0,40,597.036707
-7.0,40,599.628688
-7.5,40,601.925649
-7.0,40,604.466484
-7.0,40,606.795361
-7.5,40,609.324339
-7.0,40,611.610295
-6.5,40,613.867698
-7.0,40,616.329769
-7.5,40,618.902685
-7.0,40,621.244092
-7.5,40,623.870108
-7.0,40,626.220631
-7.5,40,628.682945
-7.5,40,664.978224
-7.0,40,667.301221
-7.5,40,669.669231
-7.5,40,672.096425
-7.5,40,674.467144
-7.5,40,676.883092
-7.5,40,679.345526
-7.5,40,681.966825
-7.0,40,684.422737
-7.0,40,686.884983
-7.5,40,689.454432
-7.5,40,691.877925
-7.5,40,694.32349
-7.5,40,696.737095
-7.5,40,699.034391
-7.5,40,701.528668
