#{"t_start": 1758259203.6384952, "env_id": null}
r,l,t
-4.5,40,6.015203
-4.5,40,6.90916
-5.0,40,7.868959
-4.0,40,8.818759
-4.5,40,9.702067
-4.5,40,10.587843
-5.0,40,11.438462
-5.0,40,12.395675
-5.0,40,13.297579
-5.0,40,14.333517
-5.0,40,15.276181
-5.0,40,16.226452
-5.0,40,17.186998
-4.5,40,18.131296
-5.0,40,19.025637
-4.5,40,19.914721
-5.0,40,20.794266
-4.5,40,21.669638
-4.5,40,22.494878
-5.0,40,23.34892
-5.0,40,24.150498
-5.0,40,24.947612
-5.0,40,25.723545
-4.5,40,26.645265
-5.0,40,27.55409
-5.0,40,34.104196
-4.5,40,34.979716
-5.0,40,35.793651
-5.0,40,36.661327
-5.0,40,37.487267
-4.5,40,38.348532
-4.5,40,39.18135
-5.5,40,40.087591
-5.0,40,41.039293
-5.0,40,42.026512
-4.5,40,42.961813
-5.0,40,43.858624
-4.5,40,44.865732
-5.0,40,45.739469
-5.0,40,46.651651
-5.0,40,47.490881
-5.0,40,48.395026
-5.0,40,49.254079
-4.5,40,50.078384
-4.5,40,50.918884
-5.0,40,51.771049
-5.0,40,52.644587
-5.0,40,53.537858
-5.0,40,54.56755
-5.0,40,55.615991
-5.0,40,62.060058
-4.5,40,62.927451
-4.0,40,63.718459
-5.0,40,64.668205
-5.0,40,65.532642
-5.0,40,66.419328
-4.5,40,67.329243
-5.0,40,68.271991
-4.5,40,69.138384
-5.5,40,70.04189
-5.0,40,70.942433
-4.5,40,71.905292
-4.5,40,72.84095
-5.0,40,73.81467
-5.0,40,74.661389
-5.0,40,75.517072
-4.5,40,76.34408
-5.0,40,77.154757
-5.0,40,77.965306
-5.0,40,78.770477
-5.0,40,79.635644
-4.5,40,80.502282
-5.0,40,81.464078
-5.0,40,82.349505
-4.5,40,83.294272
-4.5,40,89.672482
-5.0,40,90.486873
-4.5,40,91.335098
-4.5,40,92.140981
-5.0,40,92.962638
-4.5,40,93.860365
-5.0,40,94.85215
-5.0,40,95.855118
-5.0,40,96.743243
-5.0,40,97.776267
-5.0,40,98.687673
-5.0,40,99.576182
-4.5,40,100.528157
-4.0,40,101.462782
-5.0,40,102.301081
-5.0,40,103.193794
-5.0,40,104.117578
-5.5,40,104.976762
-5.0,40,105.796088
-4.5,40,106.660697
-4.5,40,107.511541
-4.5,40,108.34306
-4.5,40,109.203715
-4.5,40,110.212102
-5.0,40,111.209012
-4.5,40,117.523937
-4.5,40,118.355482
-5.0,40,119.183121
-5.0,40,120.001374
-4.5,40,121.005488
-5.0,40,121.921685
-4.5,40,122.828157
-5.0,40,123.743113
-4.5,40,124.692943
-4.5,40,125.62326
-5.0,40,126.426383
-4.5,40,127.292716
-4.5,40,128.307615
-4.5,40,129.234599
-5.0,40,130.122172
-4.5,40,130.95614
-4.0,40,131.812163
-4.5,40,132.659915
-5.0,40,133.604638
-4.5,40,134.469532
-4.5,40,135.329533
-5.0,40,136.198963
-4.5,40,137.157652
-5.0,40,138.09739
-5.0,40,139.013836
-4.0,40,145.347354
-4.0,40,146.17055
-5.0,40,147.066194
-4.5,40,147.967859
-4.5,40,148.904005
-4.5,40,149.87268
-4.5,40,150.67699
-5.0,40,151.599204
-4.0,40,152.500464
-5.0,40,153.41508
-4.5,40,154.307378
-5.0,40,155.200669
-5.0,40,156.068902
-4.5,40,156.959084
-5.0,40,157.830272
-5.0,40,158.656092
-4.0,40,159.469151
-5.0,40,160.239335
-4.5,40,161.064989
-4.5,40,161.906239
-4.5,40,162.758226
-5.0,40,163.623305
-5.0,40,164.557203
-5.0,40,165.512904
-5.0,40,166.458047
-4.5,40,174.527092
-4.5,40,175.340487
-4.5,40,176.146664
-4.5,40,177.019525
-5.0,40,177.906596
-5.5,40,178.738955
-5.0,40,179.613606
-4.5,40,180.487431
-5.0,40,181.372263
-4.5,40,182.235554
-5.0,40,183.136599
-4.5,40,184.007489
-5.0,40,184.887232
-4.5,40,185.748928
-5.0,40,186.64554
-5.0,40,187.505991
-4.5,40,188.341553
-4.5,40,189.149407
-5.0,40,189.992602
-4.5,40,190.812201
-5.0,40,191.657439
-5.0,40,192.478576
-4.5,40,193.279262
-5.0,40,194.204954
-4.5,40,195.089648
-5.0,40,202.167799
-5.0,40,202.996998
-5.0,40,203.869469
-2.5,40,204.681736
-5.0,40,205.539514
-4.5,40,206.515518
-5.0,40,207.449623
-5.0,40,208.330909
-5.0,40,209.275824
-4.5,40,210.212526
-5.0,40,211.20312
-4.5,40,212.114296
-5.0,40,213.073954
-5.0,40,213.993447
-5.0,40,214.922657
-5.0,40,215.785346
-4.5,40,216.588814
-5.0,40,217.467794
-4.5,40,218.357638
-5.0,40,219.20595
-5.0,40,220.035603
-4.5,40,220.894073
-5.0,40,221.77977
-5.0,40,222.698314
-5.5,40,223.60977
-4.5,40,229.95614
-5.0,40,230.819545
-5.0,40,231.718291
-5.0,40,232.557681
-5.0,40,233.413976
-5.0,40,234.281133
-5.0,40,235.230735
-4.5,40,236.176334
-4.5,40,237.159129
-5.0,40,238.157493
-5.5,40,239.080209
-5.0,40,240.100052
-4.5,40,240.971148
-5.0,40,241.856684
-5.0,40,242.757957
-5.0,40,243.61974
-5.0,40,244.449505
-5.0,40,245.300811
-4.5,40,246.170484
-4.5,40,247.042124
-4.5,40,247.905767
-4.5,40,248.812693
-5.0,40,249.684012
-5.0,40,250.550037
-5.0,40,251.473734
-5.5,40,259.667412
-4.5,40,260.573899
-5.0,40,261.471956
-4.5,40,262.329967
-4.0,40,263.155638
-4.5,40,263.983176
-5.0,40,264.830626
-5.0,40,265.694587
-5.0,40,266.528655
-5.0,40,267.3699
-5.0,40,268.227896
-5.0,40,269.155605
-4.5,40,270.109466
-4.0,40,271.089388
-5.0,40,271.975178
-5.0,40,272.904151
-5.0,40,273.877082
-4.5,40,274.883861
-4.5,40,275.742003
-4.5,40,276.563384
-4.0,40,277.380035
-5.0,40,278.232154
-4.5,40,279.033135
-4.0,40,279.842681
-5.0,40,280.684177
-5.5,40,287.575173
-4.5,40,288.454246
-5.0,40,289.307268
-4.5,40,290.153265
-5.0,40,290.984433
-5.0,40,291.819626
-5.0,40,292.649014
-5.0,40,293.486854
-4.5,40,294.351345
-5.0,40,295.173105
-5.0,40,296.039246
-4.5,40,297.033189
-5.0,40,297.96903
-4.5,40,298.884761
-4.5,40,299.821819
-4.5,40,300.769865
-5.0,40,301.783344
-4.5,40,302.758342
-5.0,40,303.654319
-4.5,40,304.509883
-5.0,40,305.354238
-4.5,40,306.19204
