#{"t_start": 1757786017.9125814, "env_id": null}
r,l,t
-7.5,40,10.531537
-7.0,40,13.128033
-7.5,40,15.510714
-7.5,40,18.006264
-7.5,40,20.471021
-7.5,40,22.774933
-7.5,40,25.180597
-7.0,40,27.496387
-7.0,40,29.662298
-7.5,40,32.008418
-7.5,40,34.41801
-7.5,40,36.822285
-6.5,40,39.090729
-7.5,40,41.605667
-7.5,40,44.068408
-7.5,40,46.330204
-7.5,40,48.684997
-7.5,40,51.15367
-7.5,40,53.494595
-7.5,40,55.924114
-7.0,40,58.309687
-7.0,40,60.702102
-7.5,40,63.055726
-7.0,40,65.381585
-7.5,40,67.65289
-7.0,40,100.034698
-7.5,40,102.283247
-7.5,40,104.585909
-7.5,40,106.891212
-7.5,40,109.254467
-7.0,40,111.62576
-7.0,40,114.025589
-7.5,40,116.393539
-7.5,40,118.644724
-7.0,40,121.039642
-7.0,40,123.260965
-7.5,40,125.538794
-7.5,40,127.702722
-7.0,40,130.096846
-7.0,40,132.425498
-7.5,40,134.83111
-7.5,40,137.241859
-7.5,40,139.767398
-7.5,40,142.156138
-7.5,40,144.513852
-7.5,40,146.801915
-7.0,40,149.025122
-7.5,40,151.424469
-7.5,40,153.734364
-7.5,40,156.139847
-7.5,40,193.446744
-6.5,40,195.705151
-7.5,40,198.000402
-7.0,40,200.303666
-7.5,40,202.519813
-7.5,40,204.838497
-7.5,40,207.104024
-7.5,40,209.456857
-7.5,40,211.754559
-7.5,40,214.142817
-7.5,40,216.440746
-7.5,40,218.898091
-7.5,40,221.189911
-7.0,40,223.504029
-7.5,40,225.79618
-7.0,40,228.10379
-7.0,40,230.472174
-7.5,40,232.904392
-7.0,40,235.366578
-7.0,40,237.646234
-7.5,40,239.939454
-7.5,40,242.272514
-7.5,40,244.579546
-7.5,40,246.999047
-7.0,40,249.37723
-7.5,40,286.949362
-7.5,40,289.274661
-7.5,40,291.688728
-7.0,40,294.076552
-7.5,40,296.511874
-7.5,40,298.807678
-7.5,40,301.010641
-7.5,40,303.349841
-7.5,40,305.724692
-7.5,40,308.082475
-7.5,40,310.57861
-7.0,40,312.819702
-7.5,40,315.147995
-7.5,40,317.404495
-7.0,40,319.739682
-7.5,40,322.090749
-7.5,40,324.488845
-7.5,40,326.92495
-7.5,40,329.233956
-7.5,40,331.694106
-7.5,40,334.057883
-7.0,40,336.486032
-7.0,40,338.857337
-7.5,40,341.256103
-7.5,40,343.411103
-7.0,40,374.809221
-7.5,40,376.989107
-7.5,40,379.282707
-7.0,40,381.592342
-7.0,40,384.114627
-7.5,40,386.46312
-7.5,40,388.98439
-7.5,40,391.31881
-7.5,40,393.80224
-7.5,40,396.234185
-7.5,40,398.754422
-4.5,40,401.225026
-7.0,40,403.606349
-7.5,40,406.040994
-7.0,40,408.428546
-7.5,40,410.835389
-7.5,40,413.271674
-7.0,40,415.720051
-7.0,40,418.207412
-7.5,40,420.528582
-7.0,40,422.987178
-7.0,40,425.297695
-7.5,40,427.858411
-7.5,40,430.167847
-7.5,40,432.724229
-7.5,40,478.127155
-7.5,40,480.492002
-7.5,40,482.854342
-7.0,40,485.061199
-7.0,40,487.460105
-7.5,40,489.644478
-7.5,40,492.165585
-7.0,40,494.56198
-7.0,40,497.108197
-7.0,40,499.4136
-7.0,40,501.605378
-7.0,40,503.920079
-7.5,40,506.391557
-7.0,40,508.619576
-7.0,40,511.063667
-7.0,40,513.241052
-7.0,40,515.594547
-7.5,40,517.714844
-7.5,40,520.329455
-7.5,40,522.777954
-7.5,40,525.106364
-7.5,40,527.469892
-7.5,40,529.765937
-7.5,40,531.960473
-7.0,40,534.349447
-7.0,40,570.562941
-7.5,40,572.784537
-7.0,40,575.079926
-7.0,40,577.372297
-7.0,40,579.980484
-7.0,40,582.367501
-7.5,40,584.792603
-7.5,40,587.173378
-7.5,40,589.650876
-7.5,40,592.045358
-7.5,40,594.569808
-7.0,40,597.015953
-7.0,40,599.620579
-7.5,40,601.911378
-7.0,40,604.447598
-7.0,40,606.785877
-7.5,40,609.312804
-7.5,40,611.606278
-7.0,40,613.853249
-7.5,40,616.305037
-7.5,40,618.894777
-7.5,40,621.228325
-7.5,40,623.857322
-7.5,40,626.20321
-7.5,40,628.673204
-7.5,40,664.963875
-7.0,40,667.288756
-7.5,40,669.654184
-7.0,40,672.082551
-7.0,40,674.456132
-7.5,40,676.864605
-7.5,40,679.330574
-7.0,40,681.946233
-7.5,40,684.416338
-7.0,40,686.876966
-7.0,40,689.447098
-7.5,40,691.856771
-7.0,40,694.309659
-7.5,40,696.7232
-7.5,40,699.020131
-7.5,40,701.513469
-7.5,40,704.028243
-7.5,40,706.517648
-7.5,40,708.944994
-7.0,40,711.499963
-7.5,40,713.812894
-7.5,40,716.319281
-7.5,40,718.765404
-7.5,40,721.169724
-7.5,40,723.714593
-6.5,40,754.898607
-7.5,40,757.360975
-7.0,40,759.865165
-7.5,40,762.18702
-7.0,40,764.604651
-7.0,40,766.919358
-7.0,40,769.397987
-7.0,40,771.872272
-7.5,40,774.408762
-7.5,40,776.746857
-7.0,40,779.044728
-7.5,40,781.623284
-7.0,40,784.041315
-7.5,40,786.518567
-7.5,40,788.82118
-7.0,40,791.205697
-7.5,40,793.658013
-7.5,40,795.961668
-7.0,40,798.503691
-7.5,40,800.760082
-7.5,40,803.195943
-7.5,40,805.712195
-7.5,40,808.066509
-7.5,40,810.37068
-7.5,40,812.852809
-7.5,40,858.20047
-7.5,40,860.501458
-7.5,40,862.907415
-7.5,40,865.329218
-7.0,40,867.743171
-7.5,40,870.078091
-7.5,40,872.440553
-7.0,40,874.735572
-7.0,40,877.001808
-7.5,40,879.46389
-7.5,40,881.784873
-7.0,40,884.175528
-7.0,40,886.635843
-7.0,40,888.999338
-7.5,40,891.28703
-7.0,40,893.714168
-7.0,40,895.994862
-7.5,40,898.32945
-7.0,40,900.675291
-7.0,40,902.974224
-7.5,40,905.475159
-6.5,40,907.66698
-7.0,40,910.078938
-7.5,40,912.382528
-6.5,40,914.733279
-7.5,40,951.37239
-7.5,40,953.720158
-7.0,40,955.984524
-7.5,40,958.453802
-7.5,40,960.722063
-7.5,40,963.094365
-7.5,40,965.317318
-7.0,40,967.61995
-7.5,40,969.981871
-7.5,40,972.284581
-7.5,40,974.724802
-7.5,40,976.982149
-7.5,40,979.305847
-7.0,40,981.641069
-7.0,40,984.012804
-7.5,40,986.353684
-7.5,40,988.720764
-7.5,40,990.96609
-7.0,40,993.299447
-7.0,40,995.64525
-7.5,40,997.977421
-7.5,40,1000.369896
-7.5,40,1002.635656
-7.5,40,1005.001853
-7.5,40,1007.337691
-7.5,40,1038.15733
-7.5,40,1040.541756
-7.5,40,1042.917028
-7.0,40,1045.255808
-7.5,40,1047.48896
-7.5,40,1049.889822
-7.0,40,1052.187927
-7.5,40,1054.428196
-7.5,40,1056.918138
-7.0,40,1059.273564
-7.5,40,1061.70033
-7.5,40,1063.910716
-7.5,40,1066.353406
-7.0,40,1068.768612
-7.5,40,1071.116468
-7.0,40,1073.466756
-7.5,40,1075.79257
-7.5,40,1078.212841
-7.5,40,1080.557223
-7.5,40,1082.839429
-7.0,40,1085.103178
-7.0,40,1087.584233
-7.5,40,1089.864928
-7.0,40,1092.185686
-7.5,40,1094.620928
-7.0,40,1130.79312
-7.5,40,1133.077949
-7.0,40,1135.391516
-7.5,40,1137.68467
-7.5,40,1139.891164
-7.5,40,1142.104123
-7.0,40,1144.50473
-7.5,40,1146.849275
-7.5,40,1149.11226
-7.0,40,1151.525411
-7.0,40,1153.736415
-7.5,40,1156.164091
-7.5,40,1158.45264
-7.5,40,1160.815407
-7.0,40,1163.112353
-7.0,40,1165.472466
-7.0,40,1167.786427
-7.0,40,1170.164136
-7.5,40,1172.386313
-7.5,40,1174.711596
-7.5,40,1176.993183
-7.5,40,1179.272426
-7.5,40,1181.565895
-7.0,40,1183.956955
-7.0,40,1186.158591
-7.5,40,1223.231493
-7.5,40,1225.579882
-7.0,40,1227.869502
-7.5,40,1230.230035
-7.0,40,1232.524917
-7.5,40,1234.936026
-7.5,40,1237.243131
-7.5,40,1239.448458
-7.0,40,1241.808281
-7.0,40,1244.168314
-7.5,40,1246.428916
-7.5,40,1248.737542
-7.5,40,1251.021116
-7.5,40,1253.303935
-7.5,40,1255.653888
-7.5,40,1258.008723
-7.0,40,1260.320125
-7.5,40,1262.642006
-7.5,40,1264.990055
-7.5,40,1267.372848
-7.0,40,1269.682265
-7.5,40,1271.994921
-7.5,40,1274.382349
-7.0,40,1276.805756
-7.5,40,1279.120612
-7.0,40,1315.362351
-7.5,40,1317.706137
-7.5,40,1320.114431
-7.5,40,1322.399488
-7.5,40,1324.834765
-7.5,40,1327.137287
-7.0,40,1329.432476
-7.0,40,1331.745424
-7.5,40,1334.130508
-7.0,40,1336.422882
-7.5,40,1338.754894
-7.5,40,1341.131725
-7.0,40,1343.466202
-7.5,40,1345.808533
-7.0,40,1348.09525
-7.5,40,1350.43517
-7.5,40,1352.851088
-7.5,40,1355.152838
-7.5,40,1357.496413
-7.0,40,1359.751832
-6.5,40,1362.040037
-7.5,40,1364.30454
-6.5,40,1366.677147
-7.0,40,1369.104667
-7.5,40,1371.486355
-7.5,40,1403.373223
-7.5,40,1405.730469
-7.5,40,1408.012949
-7.5,40,1410.367851
-7.5,40,1412.678524
-7.5,40,1415.066306
-7.5,40,1417.479761
-7.5,40,1419.888495
-7.0,40,1422.16672
-6.5,40,1424.486039
-7.5,40,1427.070308
-7.0,40,1429.652941
-7.5,40,1431.924316
-7.0,40,1434.30031
-7.0,40,1436.698731
-7.5,40,1438.939665
-7.5,40,1441.258713
-7.5,40,1443.708232
-7.5,40,1446.107634
-7.5,40,1448.515763
-7.0,40,1450.935776
-7.5,40,1453.308793
-7.0,40,1455.696685
-7.0,40,1457.984687
-7.0,40,1460.386507
-7.5,40,1498.616946
-7.0,40,1500.982431
-7.0,40,1503.332155
-7.5,40,1505.652226
-7.0,40,1508.072109
-7.5,40,1510.560588
-7.5,40,1513.081035
-7.0,40,1515.488759
-7.5,40,1517.895505
-7.0,40,1520.224983
-7.0,40,1522.603956
-6.5,40,1525.158362
-6.5,40,1527.471735
-7.5,40,1529.936453
-7.0,40,1532.440656
-7.5,40,1534.943571
-7.0,40,1537.31202
-6.5,40,1539.702455
-7.0,40,1542.159204
-7.0,40,1544.532352
-7.5,40,1546.855228
-7.5,40,1549.116812
-7.5,40,1551.469012
-7.0,40,1553.810953
-7.5,40,1556.157071
-7.0,40,1592.770841
-7.0,40,1595.07372
-7.5,40,1597.351262
-7.0,40,1599.804199
-7.0,40,1602.113755
-6.5,40,1604.622913
-7.5,40,1607.001653
-7.0,40,1609.346572
-7.0,40,1611.784501
-6.5,40,1614.235585
-7.0,40,1616.592456
-7.5,40,1618.978869
-7.0,40,1621.282848
-7.0,40,1623.733136
-7.0,40,1626.11625
-7.0,40,1628.597206
-7.0,40,1631.090186
-7.0,40,1633.529676
-7.5,40,1635.885522
-7.5,40,1638.19627
-7.0,40,1640.495572
-7.5,40,1643.021094
-7.5,40,1645.403178
-7.5,40,1647.647085
-7.5,40,1650.042673
-7.5,40,1681.852651
-7.0,40,1684.286652
-7.0,40,1686.596278
-7.0,40,1688.833794
-7.0,40,1691.15886
-7.0,40,1693.630382
-7.5,40,1696.040591
-7.0,40,1698.358916
-7.0,40,1700.751985
-7.5,40,1703.073411
-6.5,40,1705.454543
-7.0,40,1707.836706
-6.5,40,1710.10318
-7.0,40,1712.45842
-7.0,40,1714.786495
-7.5,40,1717.133883
-7.5,40,1719.5416
-7.5,40,1721.967699
-6.5,40,1724.260208
-7.5,40,1726.705207
-7.0,40,1729.043011
-6.5,40,1731.496155
-7.5,40,1733.967483
-7.0,40,1736.399635
-6.5,40,1738.81867
-6.5,40,1775.672353
-6.5,40,1778.106193
-7.5,40,1780.59474
-7.0,40,1782.888854
-7.0,40,1785.446729
-7.0,40,1787.926487
-7.0,40,1790.287475
-7.0,40,1792.654327
-6.5,40,1794.906811
-6.5,40,1797.315219
-7.0,40,1799.691969
-7.0,40,1802.062529
-7.0,40,1804.371325
-7.0,40,1806.798748
-7.0,40,1809.097696
-7.0,40,1811.584585
-7.0,40,1813.803306
-7.5,40,1816.297723
-7.0,40,1818.793199
-7.5,40,1821.293892
-7.0,40,1823.639385
-7.0,40,1826.207758
-7.0,40,1828.500439
-7.5,40,1830.989499
-7.0,40,1833.290885
-7.0,40,1870.124339
-7.0,40,1872.597466
-6.5,40,1874.967284
-7.0,40,1877.476027
-7.0,40,1879.820828
-7.0,40,1882.377604
-7.0,40,1884.749337
-6.5,40,1887.256252
-6.5,40,1889.720005
-7.0,40,1892.135404
-6.5,40,1894.639086
-7.0,40,1896.993812
-7.0,40,1899.446819
-7.0,40,1901.924445
-7.5,40,1904.309857
-7.0,40,1906.81671
-7.0,40,1909.173872
-7.0,40,1911.716051
-7.0,40,1914.220302
-7.0,40,1916.778909
-7.0,40,1919.174719
-7.0,40,1921.584949
-7.0,40,1923.887461
