#{"t_start": 1757786017.937262, "env_id": null}
r,l,t
-7.0,40,10.497861
-7.0,40,13.096714
-7.5,40,15.492428
-7.5,40,17.982483
-7.5,40,20.446803
-7.5,40,22.754521
-7.5,40,25.158983
-7.5,40,27.473645
-7.5,40,29.627702
-7.5,40,31.978171
-7.0,40,34.384694
-7.5,40,36.788642
-7.5,40,39.05739
-7.5,40,41.579417
-7.5,40,44.039913
-7.5,40,46.313733
-7.5,40,48.665959
-7.0,40,51.133214
-7.0,40,53.462252
-7.5,40,55.900132
-7.5,40,58.28776
-7.0,40,60.663735
-7.0,40,63.021504
-7.5,40,65.357737
-7.0,40,67.627563
-7.5,40,100.008174
-7.5,40,102.248888
-7.0,40,104.560777
-6.5,40,106.867022
-7.0,40,109.236268
-7.0,40,111.591747
-7.5,40,114.009499
-7.5,40,116.37009
-7.5,40,118.624599
-7.0,40,121.005979
-7.5,40,123.230827
-7.0,40,125.50253
-7.5,40,127.68381
-7.5,40,130.067304
-7.5,40,132.389581
-7.5,40,134.807733
-7.0,40,137.218825
-7.5,40,139.734568
-7.5,40,142.125326
-7.5,40,144.486174
-7.0,40,146.767507
-7.5,40,148.998094
-7.5,40,151.395605
-7.5,40,153.708926
-7.0,40,156.110304
-7.5,40,193.427254
-7.5,40,195.675044
-7.0,40,197.978459
-7.5,40,200.284639
-7.5,40,202.494542
-7.0,40,204.819722
-7.0,40,207.072914
-7.5,40,209.437866
-7.5,40,211.73555
-7.5,40,214.117983
-7.5,40,216.421508
-7.0,40,218.873131
-7.0,40,221.169618
-7.5,40,223.483506
-7.5,40,225.767585
-7.0,40,228.079163
-7.5,40,230.449136
-7.5,40,232.880159
-6.5,40,235.338788
-7.5,40,237.609724
-7.5,40,239.924049
-7.0,40,242.254386
-7.5,40,244.561029
-7.0,40,246.976317
-7.0,40,249.341543
-7.5,40,286.922973
-7.0,40,289.246529
-7.5,40,291.665468
-7.0,40,294.054008
-7.5,40,296.48938
-7.5,40,298.783462
-7.5,40,300.984231
-7.5,40,303.321998
-7.5,40,305.701069
-6.5,40,308.052829
-7.5,40,310.547317
-7.5,40,312.785731
-7.5,40,315.115562
-6.5,40,317.374134
-7.0,40,319.713866
-7.0,40,322.060971
-7.5,40,324.471282
-7.5,40,326.891198
-7.5,40,329.213277
-7.5,40,331.664229
-6.0,40,334.024175
-7.5,40,336.463221
-7.5,40,338.827196
-7.0,40,341.2331
-7.0,40,343.377872
-7.5,40,374.783077
-6.5,40,376.966014
-6.5,40,379.261415
-7.5,40,381.569015
-7.0,40,384.098845
-7.5,40,386.43585
-7.5,40,388.96576
-7.5,40,391.284878
-7.5,40,393.775046
-7.5,40,396.204783
-7.5,40,398.725093
-7.5,40,401.196906
-7.5,40,403.586213
-7.5,40,406.006398
-7.5,40,408.412707
-7.0,40,410.80318
-7.0,40,413.252267
-7.0,40,415.705657
-7.5,40,418.16569
-7.5,40,420.508838
-7.0,40,422.954561
-7.0,40,425.277138
-7.0,40,427.828564
-7.0,40,430.135505
-7.5,40,432.697205
-7.5,40,478.100813
-7.5,40,480.463304
-7.5,40,482.821968
-7.5,40,485.039054
-7.5,40,487.430819
-7.5,40,489.612274
-7.5,40,492.141125
-7.5,40,494.549097
-7.0,40,497.086588
-7.5,40,499.382099
-7.5,40,501.578971
-7.5,40,503.89139
-7.0,40,506.362663
-7.0,40,508.589166
-7.5,40,511.033081
-7.5,40,513.20733
-7.5,40,515.563858
-7.5,40,517.686967
-7.5,40,520.298242
-7.0,40,522.744281
-7.5,40,525.089474
-7.0,40,527.44141
-7.0,40,529.739266
-7.5,40,531.938026
-6.5,40,534.32568
-7.0,40,570.529388
-7.5,40,572.758831
-7.5,40,575.053977
-7.5,40,577.343033
-7.0,40,579.962443
-7.5,40,582.337875
-7.0,40,584.768257
-7.5,40,587.14483
-7.0,40,589.617461
-7.5,40,592.01671
-7.0,40,594.542827
-7.0,40,596.993719
-7.5,40,599.584288
-7.5,40,601.886252
-7.0,40,604.419922
-7.0,40,606.753955
-7.0,40,609.28427
-7.5,40,611.571925
-7.5,40,613.826412
-6.5,40,616.28508
-7.5,40,618.870353
-7.0,40,621.201317
-7.5,40,623.823665
-7.5,40,626.172132
-7.0,40,628.63825
-7.5,40,664.931993
-7.0,40,667.254315
-7.0,40,669.621649
-7.0,40,672.060928
-7.5,40,674.430052
-7.5,40,676.845953
-7.5,40,679.306748
-7.5,40,681.917423
-7.0,40,684.384482
-7.5,40,686.84096
-7.0,40,689.4198
-6.5,40,691.828625
-7.0,40,694.285647
-7.5,40,696.706979
-7.5,40,698.989652
-7.5,40,701.499056
-7.0,40,703.993469
-7.5,40,706.487022
-7.0,40,708.90949
-7.5,40,711.461471
-7.0,40,713.788186
-7.0,40,716.296429
-7.0,40,718.731782
-7.5,40,721.148017
-7.0,40,723.695771
-7.5,40,754.865424
-7.5,40,757.330726
-7.5,40,759.838821
-7.5,40,762.158125
-7.5,40,764.569173
-7.0,40,766.889408
-7.0,40,769.375352
-7.0,40,771.844681
-7.5,40,774.378147
-7.5,40,776.723993
-7.5,40,779.017426
-6.5,40,781.602232
-7.0,40,784.0138
-7.0,40,786.481544
-7.5,40,788.790453
-7.5,40,791.193453
-7.5,40,793.62202
-7.0,40,795.941106
-7.0,40,798.479074
-7.0,40,800.740375
-7.5,40,803.16701
-7.5,40,805.685045
-7.5,40,808.04368
-7.0,40,810.33702
-7.0,40,812.825344
-7.5,40,858.174563
-7.5,40,860.467848
-7.5,40,862.874659
-6.5,40,865.309761
-7.5,40,867.720394
-6.5,40,870.051534
-7.5,40,872.41465
-6.5,40,874.70146
-7.0,40,876.976087
-7.0,40,879.433789
-7.5,40,881.76113
-7.5,40,884.155462
-7.5,40,886.614815
-7.0,40,888.97591
-7.5,40,891.256918
-7.0,40,893.690317
-7.5,40,895.953904
-7.5,40,898.299322
-7.5,40,900.647878
-7.5,40,902.950613
-7.5,40,905.443177
-5.5,40,907.632217
-7.5,40,910.055502
-7.5,40,912.350297
-7.5,40,914.710444
-7.5,40,951.343868
-7.5,40,953.694158
-7.5,40,955.961685
-7.5,40,958.435394
-7.0,40,960.691333
-7.5,40,963.062131
-7.5,40,965.283805
-7.5,40,967.595059
-7.0,40,969.962273
-7.5,40,972.246906
-7.5,40,974.693421
-7.0,40,976.947208
-7.5,40,979.270858
-7.5,40,981.613028
-7.0,40,983.979569
-7.0,40,986.323645
-7.5,40,988.688912
-7.5,40,990.933698
-7.5,40,993.269311
-7.0,40,995.618812
-7.0,40,997.946759
-7.5,40,1000.341885
-7.5,40,1002.608083
-7.5,40,1004.968475
-7.5,40,1007.31155
-7.5,40,1038.137023
-7.0,40,1040.513453
-7.5,40,1042.892252
-7.0,40,1045.238022
-7.5,40,1047.471823
-7.5,40,1049.87203
-7.5,40,1052.166843
-7.5,40,1054.403471
-7.0,40,1056.888277
-7.5,40,1059.254307
-7.5,40,1061.669805
-7.5,40,1063.878923
-7.0,40,1066.333579
-7.5,40,1068.748517
-7.5,40,1071.091909
-7.5,40,1073.439995
-7.5,40,1075.773309
-7.5,40,1078.176719
-7.5,40,1080.524523
-7.0,40,1082.817604
-7.0,40,1085.076976
-7.5,40,1087.555614
-7.5,40,1089.83931
-7.5,40,1092.156725
-7.5,40,1094.585324
-7.0,40,1130.76798
-7.5,40,1133.046566
-7.5,40,1135.363832
-7.0,40,1137.662855
-7.0,40,1139.863674
-7.5,40,1142.071156
-7.5,40,1144.479698
-7.5,40,1146.817425
-7.5,40,1149.090874
-7.5,40,1151.499489
-7.5,40,1153.706009
-7.0,40,1156.140975
-7.5,40,1158.428002
-7.5,40,1160.785598
-7.5,40,1163.077445
-7.0,40,1165.444357
-7.0,40,1167.752723
-7.5,40,1170.137041
-7.5,40,1172.367153
-7.5,40,1174.676073
-7.5,40,1176.979201
-7.5,40,1179.246149
-7.5,40,1181.541338
-7.5,40,1183.924958
-7.5,40,1186.137516
-7.5,40,1223.20008
-7.5,40,1225.552989
-7.0,40,1227.833961
-7.0,40,1230.208342
-7.5,40,1232.49221
-7.0,40,1234.913534
-6.5,40,1237.219685
-7.5,40,1239.426114
-7.5,40,1241.780068
-7.5,40,1244.149676
-7.5,40,1246.395659
-7.5,40,1248.708922
-7.5,40,1250.991903
-7.5,40,1253.275445
-7.0,40,1255.628534
-7.0,40,1257.982187
-7.0,40,1260.283974
-7.0,40,1262.618608
-7.5,40,1264.970333
-7.5,40,1267.341389
-7.5,40,1269.648836
-7.0,40,1271.968583
-7.5,40,1274.362342
-7.5,40,1276.783586
-7.0,40,1279.098269
-7.0,40,1315.33356
-7.0,40,1317.679401
-7.5,40,1320.083224
-7.5,40,1322.369164
-7.0,40,1324.801246
-7.5,40,1327.119541
-7.0,40,1329.407127
-7.0,40,1331.711852
-7.5,40,1334.106212
-7.5,40,1336.39017
-7.5,40,1338.724249
-7.5,40,1341.102661
-7.5,40,1343.446093
-7.5,40,1345.780922
-7.5,40,1348.067232
-7.5,40,1350.408087
-7.0,40,1352.819423
-7.5,40,1355.120587
-7.0,40,1357.469421
-7.0,40,1359.732993
-7.5,40,1362.007918
-7.5,40,1364.278687
-7.5,40,1366.64916
-7.0,40,1369.069508
-7.0,40,1371.456981
-7.5,40,1403.343289
-7.0,40,1405.697678
-7.5,40,1407.991239
-7.0,40,1410.340399
-7.5,40,1412.651179
-7.0,40,1415.043723
-7.0,40,1417.458852
-7.0,40,1419.863139
-7.5,40,1422.143183
-7.0,40,1424.458718
-7.5,40,1427.037263
-7.5,40,1429.6173
-6.5,40,1431.893232
-7.5,40,1434.27057
-7.5,40,1436.668269
-7.0,40,1438.917276
-7.5,40,1441.229369
-7.0,40,1443.676219
-7.0,40,1446.074848
-6.5,40,1448.485047
-7.5,40,1450.904721
-7.0,40,1453.281454
-7.0,40,1455.672173
-7.0,40,1457.966879
-7.5,40,1460.359229
-7.0,40,1498.585624
-7.0,40,1500.958493
-6.5,40,1503.304653
-7.0,40,1505.618261
-7.5,40,1508.04203
-7.5,40,1510.540572
-7.0,40,1513.045102
-7.0,40,1515.462354
-7.5,40,1517.870043
-7.0,40,1520.198219
-7.0,40,1522.575467
-7.5,40,1525.1324
-7.0,40,1527.447227
-7.0,40,1529.907621
-7.0,40,1532.425906
-7.5,40,1534.91481
-7.5,40,1537.284016
-7.5,40,1539.679438
-7.5,40,1542.131622
-7.5,40,1544.506242
-7.5,40,1546.830346
-7.5,40,1549.089277
-7.0,40,1551.447437
-7.5,40,1553.779124
-7.0,40,1556.138003
-6.5,40,1592.752823
-7.0,40,1595.045486
-7.0,40,1597.321805
-7.0,40,1599.777589
-7.0,40,1602.089066
-7.0,40,1604.58902
-7.5,40,1606.980681
-7.5,40,1609.316437
-7.0,40,1611.751442
-7.0,40,1614.199645
-7.0,40,1616.55841
-7.5,40,1618.945733
-7.5,40,1621.252116
-6.5,40,1623.70423
-7.5,40,1626.090504
-7.0,40,1628.576407
-7.0,40,1631.065959
-7.5,40,1633.504987
-7.0,40,1635.861208
-7.0,40,1638.163476
-6.5,40,1640.474171
-7.5,40,1642.992595
-7.5,40,1645.379053
-6.5,40,1647.62733
-7.5,40,1650.017626
-7.5,40,1681.834527
-7.5,40,1684.265874
-7.5,40,1686.575002
-7.0,40,1688.802029
-7.5,40,1691.128887
-7.0,40,1693.611739
-7.5,40,1696.014703
-7.0,40,1698.330261
-6.5,40,1700.718793
-7.0,40,1703.042929
-6.5,40,1705.428111
-7.0,40,1707.819165
-6.5,40,1710.078506
-7.0,40,1712.424774
-7.0,40,1714.762572
-7.0,40,1717.101855
-7.0,40,1719.516568
-7.5,40,1721.937264
-7.0,40,1724.232113
-7.0,40,1726.6749
-7.0,40,1729.012789
-7.0,40,1731.473005
-6.5,40,1733.941519
-6.5,40,1736.374191
-7.5,40,1738.784337
-6.5,40,1775.645024
-7.5,40,1778.08684
-7.0,40,1780.56951
-7.0,40,1782.85895
-7.0,40,1785.426475
-6.5,40,1787.905404
-6.5,40,1790.264062
-7.0,40,1792.623325
-7.0,40,1794.887411
-7.5,40,1797.287687
-7.0,40,1799.67467
-7.0,40,1802.039274
-7.0,40,1804.340801
-7.0,40,1806.76803
-7.0,40,1809.072703
-6.5,40,1811.560208
-7.5,40,1813.770742
-7.0,40,1816.27791
-7.0,40,1818.762964
-6.5,40,1821.256757
-7.0,40,1823.607818
-6.5,40,1826.185511
-7.0,40,1828.470914
-7.0,40,1830.958832
-7.5,40,1833.273547
-6.5,40,1870.099332
-7.0,40,1872.575368
-7.0,40,1874.944922
-7.5,40,1877.458401
-6.5,40,1879.792472
-7.0,40,1882.352163
-7.0,40,1884.728814
-7.0,40,1887.21946
-7.0,40,1889.697348
-7.0,40,1892.116618
-6.5,40,1894.612146
-7.0,40,1896.960446
-6.5,40,1899.413217
