#{"t_start": 1757786018.0499938, "env_id": null}
r,l,t
-7.5,40,10.385955
-7.0,40,12.983762
-7.5,40,15.369369
-7.5,40,17.871397
-7.0,40,20.33081
-7.5,40,22.640027
-7.5,40,25.04666
-7.5,40,27.350653
-7.5,40,29.514827
-7.5,40,31.870125
-7.5,40,34.275132
-7.5,40,36.676636
-7.5,40,38.955513
-7.5,40,41.467013
-7.5,40,43.925378
-7.5,40,46.201106
-7.5,40,48.55289
-7.5,40,51.020496
-7.5,40,53.340007
-7.0,40,55.787918
-7.5,40,58.174137
-7.5,40,60.556655
-7.0,40,62.918057
-7.0,40,65.243366
-7.5,40,67.514934
-7.0,40,99.895554
-6.5,40,102.145099
-7.0,40,104.442435
-7.5,40,106.754591
-7.0,40,109.123819
-7.5,40,111.478702
-7.5,40,113.891895
-7.5,40,116.257991
-7.5,40,118.511666
-7.5,40,120.894535
-7.5,40,123.118476
-7.5,40,125.396971
-7.5,40,127.576613
-7.0,40,129.964591
-7.5,40,132.277044
-7.5,40,134.703269
-7.5,40,137.106537
-7.5,40,139.623709
-7.0,40,142.00828
-7.5,40,144.378514
-7.5,40,146.66141
-7.5,40,148.885762
-7.0,40,151.278436
-7.0,40,153.596954
-7.0,40,155.997887
-7.5,40,193.309907
-7.5,40,195.562569
-7.5,40,197.863957
-7.5,40,200.17196
-7.0,40,202.382686
-7.5,40,204.707426
-7.5,40,206.961785
-7.5,40,209.315784
-7.5,40,211.623072
-7.5,40,214.005275
-7.5,40,216.308633
-7.0,40,218.760696
-7.5,40,221.058471
-7.5,40,223.372674
-7.0,40,225.654761
-7.0,40,227.966449
-7.5,40,230.330793
-6.5,40,232.767845
-7.5,40,235.225912
-7.5,40,237.503149
-7.5,40,239.807266
-7.0,40,242.141648
-7.5,40,244.448821
-7.0,40,246.863738
-7.5,40,249.22887
-7.0,40,286.814855
-7.5,40,289.133861
-7.5,40,291.550526
-7.5,40,293.943789
-7.5,40,296.385212
-6.5,40,298.670706
-7.0,40,300.871431
-7.5,40,303.209077
-7.5,40,305.588162
-7.5,40,307.944856
-7.5,40,310.436696
-7.0,40,312.673296
-7.5,40,315.003429
-7.5,40,317.263836
-7.5,40,319.601735
-7.5,40,321.948019
-7.5,40,324.35885
-7.5,40,326.778643
-7.0,40,329.10145
-7.5,40,331.551581
-7.5,40,333.911787
-7.5,40,336.350677
-7.5,40,338.71436
-7.5,40,341.113597
-7.5,40,343.267426
-7.5,40,374.667195
-7.0,40,376.851339
-7.5,40,379.149698
-7.5,40,381.451976
-7.0,40,383.98341
-7.5,40,386.322849
-7.5,40,388.852956
-7.0,40,391.169477
-7.0,40,393.66302
-7.0,40,396.092454
-7.5,40,398.618331
-7.0,40,401.0844
-7.5,40,403.47484
-7.5,40,405.893656
-7.5,40,408.291537
-7.5,40,410.690333
-7.0,40,413.13956
-7.5,40,415.592848
-7.5,40,418.048549
-7.0,40,420.396408
-7.5,40,422.843678
-7.5,40,425.164537
-7.5,40,427.715916
-7.0,40,430.0226
-7.5,40,432.586344
-7.0,40,477.988537
-7.5,40,480.350752
-7.5,40,482.712787
-7.5,40,484.915607
-7.5,40,487.318419
-7.5,40,489.500546
-7.0,40,492.028537
-7.5,40,494.428558
-7.5,40,496.976148
-7.0,40,499.271155
-7.5,40,501.471922
-7.5,40,503.779032
-7.5,40,506.250142
-7.0,40,508.479311
-7.0,40,510.917768
-7.0,40,513.094535
-7.5,40,515.451561
-7.5,40,517.583024
-7.0,40,520.185546
-7.0,40,522.631982
-7.5,40,524.977116
-7.5,40,527.330725
-7.5,40,529.625916
-7.0,40,531.821277
-7.0,40,534.213345
-7.5,40,570.419429
-7.0,40,572.652575
-7.5,40,574.940435
-7.0,40,577.230306
