#{"t_start": 1757786018.320012, "env_id": null}
r,l,t
-7.5,40,10.118428
-7.0,40,12.720637
-7.5,40,15.109524
-7.0,40,17.598666
-7.5,40,20.064685
-7.5,40,22.366713
-7.0,40,24.771345
-7.5,40,27.085124
-7.0,40,29.256978
-7.5,40,31.601436
-7.0,40,33.99997
-6.5,40,36.416155
-7.5,40,38.683622
-7.5,40,41.199301
-7.0,40,43.665866
-7.5,40,45.933464
-7.5,40,48.27969
-7.0,40,50.746362
-7.0,40,53.090173
-7.5,40,55.514927
-7.5,40,57.907653
-7.5,40,60.288082
-7.5,40,62.646723
-7.0,40,64.974145
-7.0,40,67.23411
-7.0,40,99.628154
-7.5,40,101.864987
-7.5,40,104.171096
-7.5,40,106.485688
-7.5,40,108.85538
-7.5,40,111.21504
-7.5,40,113.619091
-7.5,40,115.985215
-7.5,40,118.243059
-7.5,40,120.637752
-7.5,40,122.854003
-7.0,40,125.119292
-7.5,40,127.30618
-7.5,40,129.696785
-7.5,40,132.009697
-7.0,40,134.42117
-7.0,40,136.831822
-7.5,40,139.35545
-7.0,40,141.743111
-7.5,40,144.109099
-7.5,40,146.387162
-7.0,40,148.612213
-7.0,40,151.011329
-7.0,40,153.323129
-7.5,40,155.722121
-6.5,40,193.051707
-7.5,40,195.288286
-7.0,40,197.594249
-6.5,40,199.904918
-7.5,40,202.108176
-7.5,40,204.431072
-7.0,40,206.68769
-7.5,40,209.04015
-7.0,40,211.348167
-7.5,40,213.742251
-7.0,40,216.036303
-7.5,40,218.495332
-7.0,40,220.782326
-7.5,40,223.098701
-7.5,40,225.379697
-7.5,40,227.695419
-7.5,40,230.064513
-6.5,40,232.503081
-7.5,40,234.951972
-7.0,40,237.22609
-7.0,40,239.535778
-7.0,40,241.867682
-7.5,40,244.172092
-7.0,40,246.593268
-7.0,40,248.964211
-7.0,40,286.540498
-7.5,40,288.864271
-7.5,40,291.286097
-7.0,40,293.671696
-7.5,40,296.104439
-7.0,40,298.406455
-7.0,40,300.59655
-7.5,40,302.93623
-7.0,40,305.322337
-7.0,40,307.671459
-7.5,40,310.166141
-7.0,40,312.410136
-7.5,40,314.740586
-7.5,40,316.994773
-7.0,40,319.329749
-7.5,40,321.680519
-7.5,40,324.081365
-7.5,40,326.514022
-7.5,40,328.826894
-7.0,40,331.284821
