#{"t_start": 1757786018.2941608, "env_id": null}
r,l,t
-7.5,40,10.142066
-7.5,40,12.739586
-7.0,40,15.1339
-7.5,40,17.627372
-7.5,40,20.090199
-7.0,40,22.39792
-7.5,40,24.807189
-7.5,40,27.116588
-7.5,40,29.271073
-7.5,40,31.621603
-7.5,40,34.034687
-7.5,40,36.43264
-7.0,40,38.705658
-7.0,40,41.222944
-7.5,40,43.683763
-7.0,40,45.957087
-6.0,40,48.309092
-7.5,40,50.776551
-7.5,40,53.104144
-7.5,40,55.543919
-7.5,40,57.93097
-7.0,40,60.319644
-7.5,40,62.683968
-7.0,40,65.001663
-7.0,40,67.269553
-7.5,40,99.65157
-7.5,40,101.892127
-7.0,40,104.19826
-7.5,40,106.511058
-7.5,40,108.879663
-7.0,40,111.236515
-7.5,40,113.647624
-7.0,40,116.013797
-7.5,40,118.267568
-7.5,40,120.650352
-7.5,40,122.87424
-7.5,40,125.148683
-7.5,40,127.327297
-7.5,40,129.720436
-7.0,40,132.032965
-7.5,40,134.451331
-6.5,40,136.861503
-7.0,40,139.382392
-7.5,40,141.76649
-7.5,40,144.127254
-7.5,40,146.412876
-7.5,40,148.64134
-7.5,40,151.034968
-7.5,40,153.351638
-7.5,40,155.758343
-7.5,40,193.070797
-7.5,40,195.313311
-7.5,40,197.624357
-7.0,40,199.930402
-7.5,40,202.141816
-7.5,40,204.463474
-7.5,40,206.717583
-7.5,40,209.071813
-7.0,40,211.378933
-7.5,40,213.758407
-7.5,40,216.064585
-7.5,40,218.51661
-7.5,40,220.807602
-7.0,40,223.132241
-7.0,40,225.411086
-7.0,40,227.716095
-7.5,40,230.092156
-7.0,40,232.523978
-7.5,40,234.983674
-7.5,40,237.256705
-7.5,40,239.561668
-7.5,40,241.895844
-7.5,40,244.20406
-7.5,40,246.620149
-7.5,40,248.984872
-7.0,40,286.567314
-7.5,40,288.895326
-7.0,40,291.309694
-7.0,40,293.698219
-7.5,40,296.13418
-7.5,40,298.426615
-7.5,40,300.622594
-7.0,40,302.965017
-7.5,40,305.344456
-6.5,40,307.698398
-7.5,40,310.193536
-7.0,40,312.434948
-7.0,40,314.758852
-7.5,40,317.015479
-7.5,40,319.357776
-7.5,40,321.707987
-7.0,40,324.11486
-7.0,40,326.53519
-7.5,40,328.857365
-7.0,40,331.300732
-7.5,40,333.676658
-7.5,40,336.09638
-7.5,40,338.470426
-7.5,40,340.881142
-7.0,40,343.023767
-7.0,40,374.432247
-7.5,40,376.609611
-7.5,40,378.904806
-7.5,40,381.212159
-7.5,40,383.742291
-7.5,40,386.079002
-7.5,40,388.609124
-7.5,40,390.928051
-6.5,40,393.4189
-7.0,40,395.85224
-7.0,40,398.375201
-7.5,40,400.84033
-6.5,40,403.230912
-7.5,40,405.649619
-7.5,40,408.047354
-7.5,40,410.446446
-7.0,40,412.895372
-7.0,40,415.348867
-7.0,40,417.818863
-7.0,40,420.15163
-7.5,40,422.59967
-7.0,40,424.920602
-7.5,40,427.471795
-7.5,40,429.778812
-7.5,40,432.340188
-7.0,40,477.744775
-7.0,40,480.106651
-7.5,40,482.462744
-6.5,40,484.682464
-7.5,40,487.074398
-7.5,40,489.255603
-7.5,40,491.784616
-7.5,40,494.184569
-7.5,40,496.73
-7.5,40,499.027354
-7.5,40,501.222089
-7.0,40,503.535023
-7.5,40,506.01115
-7.5,40,508.239963
-7.5,40,510.675753
-7.5,40,512.847754
-7.5,40,515.20753
-7.0,40,517.338762
-6.5,40,519.941498
-7.5,40,522.387565
-7.5,40,524.733431
-7.0,40,527.085813
-7.0,40,529.382022
-7.5,40,531.578429
-7.5,40,533.968912
-7.5,40,570.172638
-7.5,40,572.407394
-7.5,40,574.697084
-7.5,40,576.983693
-7.5,40,579.606111
-7.5,40,581.98337
-7.0,40,584.412445
-7.0,40,586.786225
-7.5,40,589.262707
-7.5,40,591.659908
-7.5,40,594.186218
-7.5,40,596.635636
-7.5,40,599.230077
-7.0,40,601.531212
-7.5,40,604.063343
-7.5,40,606.397873
-7.5,40,608.927104
-7.5,40,611.215752
-7.5,40,613.477298
-7.5,40,615.929798
-7.5,40,618.512337
-7.5,40,620.844602
-7.0,40,623.464641
-7.5,40,625.816283
-7.0,40,628.281593
-7.5,40,664.57777
-7.5,40,666.904078
-7.5,40,669.264827
-7.0,40,671.69673
-7.5,40,674.067593
-7.0,40,676.4761
-7.5,40,678.940512
-7.0,40,681.560669
-7.0,40,684.027568
-7.5,40,686.488023
-6.5,40,689.062494
-7.0,40,691.478592
-7.0,40,693.928941
-7.5,40,696.352466
-7.5,40,698.633111
-7.0,40,701.139109
-7.0,40,703.636768
-7.5,40,706.130491
-7.0,40,708.553531
-7.5,40,711.110802
-7.0,40,713.430925
-7.5,40,715.938335
-7.0,40,718.374977
-7.5,40,720.791443
-7.5,40,723.339303
-7.5,40,754.508842
-7.0,40,756.973977
-7.0,40,759.476222
-7.5,40,761.801735
-7.5,40,764.212616
-7.5,40,766.52231
-7.5,40,769.018999
-7.5,40,771.494606
-7.0,40,774.02172
-7.5,40,776.36172
-6.5,40,778.661088
-7.5,40,781.240012
-7.5,40,783.657439
-7.0,40,786.129696
-7.5,40,788.433772
-7.5,40,790.821124
-7.0,40,793.26574
-6.5,40,795.589386
-7.5,40,798.126745
-7.5,40,800.383622
-7.5,40,802.810565
-7.5,40,805.32827
-7.5,40,807.68695
-7.5,40,809.980361
-7.0,40,812.469995
-7.5,40,857.817957
-7.5,40,860.110774
-7.5,40,862.51877
-7.0,40,864.944193
-7.5,40,867.364349
-7.5,40,869.696925
-7.0,40,872.057655
-7.5,40,874.340862
-7.0,40,876.618808
-7.5,40,879.077526
-7.0,40,881.399313
-7.5,40,883.798363
-7.5,40,886.268018
-7.0,40,888.619212
