#{"t_start": 1757786018.1982436, "env_id": null}
r,l,t
-7.5,40,10.237667
-7.0,40,12.835923
-7.5,40,15.22537
-7.0,40,17.723036
-7.5,40,20.182966
-7.5,40,22.491175
-6.5,40,24.897705
-6.5,40,27.212333
-7.0,40,29.36639
-7.0,40,31.724856
-7.0,40,34.125471
-7.5,40,36.527445
-7.0,40,38.804146
-7.5,40,41.318808
-7.5,40,43.779419
-7.5,40,46.052889
-7.5,40,48.404978
-7.5,40,50.868067
-7.5,40,53.20717
-7.5,40,55.638516
-7.5,40,58.02681
-7.0,40,60.404607
-7.5,40,62.760502
-7.0,40,65.096846
-7.0,40,67.364241
-7.5,40,99.747329
-7.0,40,101.987479
-7.0,40,104.299034
-7.5,40,106.60612
-7.5,40,108.975822
-7.5,40,111.340701
-7.5,40,113.742438
-7.0,40,116.109302
-7.5,40,118.363328
-7.5,40,120.7452
-7.5,40,122.969639
-7.5,40,125.248813
-7.5,40,127.422607
-7.5,40,129.816195
-7.5,40,132.128542
-7.5,40,134.548939
-7.5,40,136.955646
-7.5,40,139.473706
-7.5,40,141.867579
-7.5,40,144.223079
-7.5,40,146.508637
-7.5,40,148.737208
-7.5,40,151.135705
-7.0,40,153.448338
-7.5,40,155.849866
-7.0,40,193.166379
-7.5,40,195.414594
-7.5,40,197.717435
-7.5,40,200.023795
-7.0,40,202.235895
-7.5,40,204.55891
-7.5,40,206.813604
-7.0,40,209.167448
-7.5,40,211.468684
-7.5,40,213.853944
-7.5,40,216.160494
-7.0,40,218.612388
-7.5,40,220.899328
-7.0,40,223.221788
-7.0,40,225.506728
-7.0,40,227.815026
-7.5,40,230.187929
-7.0,40,232.618675
-7.5,40,235.077427
-7.5,40,237.349014
-7.5,40,239.659019
-7.5,40,241.993191
-7.0,40,244.299783
-7.0,40,246.710898
-7.5,40,249.081134
-7.5,40,286.663241
-7.5,40,288.991808
-7.5,40,291.40451
-7.5,40,293.795724
-7.5,40,296.228305
-7.5,40,298.5216
-7.0,40,300.723003
-6.5,40,303.061195
-7.5,40,305.44045
-7.5,40,307.786375
-7.5,40,310.288197
-7.5,40,312.524625
-7.5,40,314.85425
-7.5,40,317.111324
-7.5,40,319.452906
-7.0,40,321.801005
-7.5,40,324.209991
-7.5,40,326.630085
-7.0,40,328.952768
-7.5,40,331.401446
-7.5,40,333.769738
-7.5,40,336.191104
-7.5,40,338.566068
-7.5,40,340.976699
-7.0,40,343.119134
-7.5,40,374.523288
-7.0,40,376.705716
-7.5,40,379.000507
-6.5,40,381.307848
-7.5,40,383.835088
-7.5,40,386.174723
-7.0,40,388.704331
-7.0,40,391.023638
-6.5,40,393.509885
-7.5,40,395.943762
-7.5,40,398.472843
-7.5,40,400.93584
-7.5,40,403.325981
-7.5,40,405.745279
-7.5,40,408.142696
-7.0,40,410.541764
-7.5,40,412.991178
-7.0,40,415.444369
-7.5,40,417.912905
-7.5,40,420.247839
-7.5,40,422.70172
-7.5,40,425.012423
-7.5,40,427.567572
-7.0,40,429.874264
-7.5,40,432.436038
-7.5,40,477.840064
-7.5,40,480.202246
-7.0,40,482.560559
-7.5,40,484.771698
-7.5,40,487.169859
-7.5,40,489.350233
-7.5,40,491.879765
-7.5,40,494.276762
-7.5,40,496.825358
-7.0,40,499.126004
-7.5,40,501.31777
-6.5,40,503.63053
-7.5,40,506.101469
-7.5,40,508.331158
-7.5,40,510.771457
-7.0,40,512.946285
-7.5,40,515.302907
-7.5,40,517.425975
-7.0,40,520.03723
-7.0,40,522.483498
-7.5,40,524.818784
-7.5,40,527.174334
-7.0,40,529.478081
-7.5,40,531.671576
-7.5,40,534.064563
-7.5,40,570.268316
-7.5,40,572.503898
-7.5,40,574.792994
-7.0,40,577.081547
-7.5,40,579.701532
-7.5,40,582.078124
-7.5,40,584.507364
-7.5,40,586.877345
-7.5,40,589.364671
-7.5,40,591.755872
-7.5,40,594.281002
-7.5,40,596.732832
-7.0,40,599.325658
-7.5,40,601.625086
-7.0,40,604.158793
-7.0,40,606.493587
-7.0,40,609.023135
-7.0,40,611.31543
-7.5,40,613.565228
-7.5,40,616.02475
-7.0,40,618.607931
-7.5,40,620.940338
-6.5,40,623.560074
-7.0,40,625.916719
-7.5,40,628.377481
-7.5,40,664.67379
-7.5,40,667.000505
-7.5,40,669.36032
-7.0,40,671.801251
-7.5,40,674.171495
-7.5,40,676.582671
-7.0,40,679.045291
-7.5,40,681.656732
-7.5,40,684.131287
-7.5,40,686.587155
-7.5,40,689.158221
-7.5,40,691.566795
-7.5,40,694.024702
-7.0,40,696.445326
-7.5,40,698.728784
-7.5,40,701.23476
-7.5,40,703.732877
-7.5,40,706.225533
-7.0,40,708.648731
-7.0,40,711.20662
-7.0,40,713.526488
-7.0,40,716.033976
-7.5,40,718.470787
-7.0,40,720.887057
-7.0,40,723.434447
-7.5,40,754.606018
-7.5,40,757.069829
-7.0,40,759.582407
-7.0,40,761.897089
-7.5,40,764.308287
-7.0,40,766.628556
-7.0,40,769.114425
-7.5,40,771.58994
-7.0,40,774.118908
-7.0,40,776.457077
-7.0,40,778.756217
-7.5,40,781.341076
-7.5,40,783.753799
-7.5,40,786.2318
-7.0,40,788.5347
-7.5,40,790.931313
-7.0,40,793.361104
-7.5,40,795.674445
-7.0,40,798.21629
-7.5,40,800.477161
-7.0,40,802.905904
-7.5,40,805.423901
-7.5,40,807.779382
-7.0,40,810.0762
-7.5,40,812.565674
-7.0,40,857.914272
-7.5,40,860.206621
-7.5,40,862.613854
-7.0,40,865.048803
-7.0,40,867.459669
-7.5,40,869.790817
-7.0,40,872.153634
-7.5,40,874.440531
-7.0,40,876.711851
-7.0,40,879.173189
-7.5,40,881.500457
-7.0,40,883.893824
