#{"t_start": 1757786017.6769276, "env_id": null}
r,l,t
-7.5,40,10.758848
-7.5,40,13.357746
-7.5,40,15.750712
-7.0,40,18.244638
-7.5,40,20.705832
-7.5,40,23.015007
-7.5,40,25.411283
-7.5,40,27.728626
-7.5,40,29.88251
-7.5,40,32.239384
-7.5,40,34.64482
-7.0,40,37.043378
-7.5,40,39.325155
-7.5,40,41.840177
-7.0,40,44.299078
-7.0,40,46.57231
-7.5,40,48.92608
-7.5,40,51.393778
-7.0,40,53.717338
-7.0,40,56.160524
-7.5,40,58.553825
-7.5,40,60.935212
-7.5,40,63.289833
-7.0,40,65.618565
-7.5,40,67.88704
-7.5,40,100.268785
-7.0,40,102.503754
-7.0,40,104.805598
-7.5,40,107.129738
-7.5,40,109.491404
-7.0,40,111.860347
-7.0,40,114.272556
-7.5,40,116.631202
-7.0,40,118.885429
-6.5,40,121.26247
-7.5,40,123.495884
-7.0,40,125.778754
-7.5,40,127.935348
-7.0,40,130.332824
-7.0,40,132.646536
-7.0,40,135.065325
-7.5,40,137.47711
-7.5,40,139.985669
-7.5,40,142.38605
-7.0,40,144.745143
-7.0,40,147.029263
-7.0,40,149.250223
-7.5,40,151.66461
-7.5,40,153.976199
-7.5,40,156.368598
-7.5,40,193.69264
-7.5,40,195.934294
-7.5,40,198.242151
-7.5,40,200.548304
-7.5,40,202.764262
-7.5,40,205.081694
-7.0,40,207.334878
-7.0,40,209.69212
-7.5,40,211.986724
-7.5,40,214.372724
-7.5,40,216.682933
-7.5,40,219.136098
-7.0,40,221.423387
-7.0,40,223.734711
-7.0,40,226.031206
-7.5,40,228.340147
-7.5,40,230.713944
-7.5,40,233.141427
-7.5,40,235.593293
-7.5,40,237.870898
-7.0,40,240.183032
-7.5,40,242.513346
-7.5,40,244.81266
-6.5,40,247.241481
-7.5,40,249.606593
-7.5,40,287.190989
-7.5,40,289.513367
-7.5,40,291.927201
-7.0,40,294.308413
-7.0,40,296.760487
-7.5,40,299.046542
-7.0,40,301.244535
-7.5,40,303.582306
-7.5,40,305.966963
-7.5,40,308.317737
-7.5,40,310.803485
-7.5,40,313.037709
-7.5,40,315.379502
-7.5,40,317.632382
-7.0,40,319.961861
-7.5,40,322.308671
-6.5,40,324.723042
-7.5,40,327.154428
-7.0,40,329.483558
-7.5,40,331.92083
-7.0,40,334.294789
-7.0,40,336.721555
-7.5,40,339.08398
-7.5,40,341.493476
-7.5,40,343.64417
-7.5,40,375.043079
-7.5,40,377.227026
-7.5,40,379.522174
-7.5,40,381.824443
-7.0,40,384.349741
-7.5,40,386.696402
-7.5,40,389.22144
-7.0,40,391.547968
-7.0,40,394.036686
-7.5,40,396.465714
-7.5,40,398.996863
-6.5,40,401.453404
-7.5,40,403.848149
-7.5,40,406.267076
-7.5,40,408.665582
-7.5,40,411.070009
-7.0,40,413.512981
-7.5,40,415.975389
-7.5,40,418.424795
-7.0,40,420.769883
-7.0,40,423.224132
-7.5,40,425.539083
-7.5,40,428.089211
-7.5,40,430.397369
-7.5,40,432.962169
-7.5,40,478.358464
-7.5,40,480.716368
-7.5,40,483.088152
-7.5,40,485.282238
-7.0,40,487.689534
-7.5,40,489.864049
-7.0,40,492.401784
-7.5,40,494.801501
-7.0,40,497.346901
-7.5,40,499.642098
-7.5,40,501.840927
-7.5,40,504.156133
-7.5,40,506.621974
-7.0,40,508.846576
-7.5,40,511.293473
-7.5,40,513.466013
-7.5,40,515.832864
-7.5,40,517.953606
-7.5,40,520.559074
-7.5,40,523.005332
-7.0,40,525.340764
-7.0,40,527.698062
-7.5,40,529.997178
-7.0,40,532.190697
-7.5,40,534.58694
-7.5,40,570.792435
-7.5,40,573.023653
-7.5,40,575.316661
-7.0,40,577.598086
-7.5,40,580.215919
-7.0,40,582.598229
-7.5,40,585.037381
-7.5,40,587.404724
-7.0,40,589.878408
-7.5,40,592.277479
-7.5,40,594.804422
-7.5,40,597.254836
-7.0,40,599.846206
-7.5,40,602.146704
-7.0,40,604.681127
-7.5,40,607.018371
-7.5,40,609.540513
-7.5,40,611.837993
-7.5,40,614.081977
-7.5,40,616.546799
-7.5,40,619.127124
-7.0,40,621.461917
-7.5,40,624.092388
-7.5,40,626.426279
-7.0,40,628.898874
-7.5,40,665.195366
-7.0,40,667.522951
-7.5,40,669.882538
-7.5,40,672.322554
-7.0,40,674.684951
-7.5,40,677.101881
-7.5,40,679.568552
-7.0,40,682.188188
-7.0,40,684.639457
-7.5,40,687.105881
-7.5,40,689.679946
-7.5,40,692.095921
-7.5,40,694.546521
-7.0,40,696.96639
-7.0,40,699.250491
-7.0,40,701.764916
-7.5,40,704.245448
-7.5,40,706.750721
-7.5,40,709.178703
-7.5,40,711.728365
-7.5,40,714.048384
-7.0,40,716.550755
-7.5,40,718.987424
-7.0,40,721.401352
-7.5,40,723.956568
-6.5,40,755.126654
-7.5,40,757.596564
-7.0,40,760.08899
-7.5,40,762.423395
-7.5,40,764.823452
-7.5,40,767.153346
-7.0,40,769.636315
-7.5,40,772.117826
-7.5,40,774.633614
-7.5,40,776.976804
-7.5,40,779.280535
-7.5,40,781.855288
-7.0,40,784.283584
-7.0,40,786.758178
-7.5,40,789.048891
-7.5,40,791.459474
-7.5,40,793.883356
-7.5,40,796.196169
-7.5,40,798.738108
-7.0,40,800.993524
-7.5,40,803.417647
-7.5,40,805.951714
-7.5,40,808.304876
-7.5,40,810.60426
-7.0,40,813.086751
-7.5,40,858.433696
-7.5,40,860.737716
-7.0,40,863.135631
-7.5,40,865.562183
-7.5,40,867.981727
-7.5,40,870.311964
-7.5,40,872.674893
-7.0,40,874.962205
-7.0,40,877.236547
-7.5,40,879.701426
-7.0,40,882.023448
-7.0,40,884.415607
-7.5,40,886.879378
-7.5,40,889.233969
-5.0,40,891.524095
-7.5,40,893.947075
-7.5,40,896.222546
-7.0,40,898.559743
-7.5,40,900.90221
-7.0,40,903.210879
-7.0,40,905.702724
-7.5,40,907.899096
-7.0,40,910.308569
-7.5,40,912.61151
-7.5,40,914.975175
-7.5,40,951.604973
-7.5,40,953.942964
-7.5,40,956.213584
-7.5,40,958.696196
-7.5,40,960.945253
-7.0,40,963.321091
-7.5,40,965.550206
-7.5,40,967.855601
-7.5,40,970.222868
-7.0,40,972.514756
-7.5,40,974.962457
-7.0,40,977.213669
-7.0,40,979.53126
-7.5,40,981.874047
-7.5,40,984.231508
-7.5,40,986.584534
-7.5,40,988.950404
-6.5,40,991.187009
-7.5,40,993.529763
-7.0,40,995.884697
-7.5,40,998.208223
-7.5,40,1000.594912
-7.5,40,1002.87131
-7.5,40,1005.226815
-7.5,40,1007.56207
-7.5,40,1038.397594
-7.5,40,1040.776839
-7.0,40,1043.153537
-7.5,40,1045.49884
-7.5,40,1047.73257
-7.5,40,1050.132689
-7.5,40,1052.417053
-7.5,40,1054.666533
-7.5,40,1057.143241
-7.0,40,1059.513638
-7.5,40,1061.939609
-7.5,40,1064.147311
-7.5,40,1066.594831
-7.5,40,1069.00313
-7.0,40,1071.35081
-7.5,40,1073.689025
-7.5,40,1076.03065
-7.0,40,1078.442788
-7.5,40,1080.791425
-7.0,40,1083.078259
-7.0,40,1085.34484
-7.0,40,1087.825677
-7.5,40,1090.104341
-7.5,40,1092.418382
-7.0,40,1094.847301
-7.0,40,1131.028488
-7.5,40,1133.312595
-7.5,40,1135.618528
-7.5,40,1137.923172
-7.5,40,1140.124426
-7.0,40,1142.331962
-7.0,40,1144.753194
-7.0,40,1147.081055
-7.0,40,1149.346585
-7.5,40,1151.760418
-7.0,40,1153.965366
-7.0,40,1156.402741
-7.5,40,1158.689477
-7.5,40,1161.039974
-7.0,40,1163.345398
-7.0,40,1165.703756
-7.5,40,1168.014066
-7.0,40,1170.397416
-7.5,40,1172.624839
-7.0,40,1174.933969
-7.0,40,1177.240181
-7.5,40,1179.500036
-7.5,40,1181.793178
-7.5,40,1184.175852
-7.5,40,1186.398403
-7.5,40,1223.460362
-7.5,40,1225.809405
-7.5,40,1228.098733
-7.5,40,1230.468781
-7.0,40,1232.753994
-7.5,40,1235.174495
-7.0,40,1237.476006
-7.5,40,1239.686844
-7.5,40,1242.042065
-7.5,40,1244.406355
-7.0,40,1246.666291
-7.5,40,1248.962358
-7.5,40,1251.253325
-7.0,40,1253.535978
-7.5,40,1255.887542
-7.5,40,1258.243369
-7.5,40,1260.552422
-7.5,40,1262.880513
-7.5,40,1265.23174
-7.5,40,1267.603847
-7.5,40,1269.902777
-7.5,40,1272.228817
-7.5,40,1274.613674
-7.5,40,1277.037282
-7.0,40,1279.365144
-7.5,40,1315.593778
-7.5,40,1317.932121
-7.5,40,1320.346972
-7.0,40,1322.630488
-7.5,40,1325.070435
-7.5,40,1327.380096
-7.0,40,1329.651898
-7.5,40,1331.973666
-7.5,40,1334.363409
-7.5,40,1336.651413
-7.5,40,1338.981384
-7.5,40,1341.361331
-7.5,40,1343.711835
-7.5,40,1346.039477
-7.5,40,1348.329141
-7.5,40,1350.669117
-7.5,40,1353.079807
-7.5,40,1355.381919
-7.5,40,1357.729279
-7.0,40,1359.994457
-7.5,40,1362.273335
-7.5,40,1364.532294
-7.5,40,1366.906231
-7.0,40,1369.331436
-7.5,40,1371.718664
