#{"t_start": 1757786018.320431, "env_id": null}
r,l,t
-7.0,40,10.119392
-7.5,40,12.71969
-7.0,40,15.108949
-7.5,40,17.59797
-7.0,40,20.064518
-7.5,40,22.364687
-7.5,40,24.773335
-7.5,40,27.083917
-7.5,40,29.257244
-7.0,40,31.601565
-7.5,40,34.00743
-7.0,40,36.414373
-7.5,40,38.682518
-7.5,40,41.189286
-7.0,40,43.653791
-7.5,40,45.924508
-7.0,40,48.276617
-7.5,40,50.74431
-7.5,40,53.078815
-7.5,40,55.514948
-7.5,40,57.909843
-7.5,40,60.291304
-7.5,40,62.647251
-7.5,40,64.970737
-7.5,40,67.234155
-7.0,40,99.628326
-7.5,40,101.870487
-7.0,40,104.164415
-7.5,40,106.478984
-7.0,40,108.846232
-7.0,40,111.214548
-7.5,40,113.615653
-7.5,40,115.994702
-7.5,40,118.240513
-7.5,40,120.633359
-7.5,40,122.842938
-7.5,40,125.116469
-7.0,40,127.301261
-7.5,40,129.700727
-6.5,40,132.008862
-7.5,40,134.433909
-7.5,40,136.826579
-6.5,40,139.358031
-6.5,40,141.745812
-7.5,40,144.106693
-7.0,40,146.38601
-6.5,40,148.609201
-7.5,40,151.004275
-7.0,40,153.326459
-7.0,40,155.717544
-7.0,40,193.035637
-7.5,40,195.29534
-7.5,40,197.599458
-7.5,40,199.899001
-7.5,40,202.107532
-7.0,40,204.431243
-6.5,40,206.695494
-7.0,40,209.03705
-7.0,40,211.352136
-7.5,40,213.738472
-7.5,40,216.032844
-7.5,40,218.489873
-7.5,40,220.782708
-7.0,40,223.096954
-7.5,40,225.388465
-7.5,40,227.689703
-7.0,40,230.068799
-7.5,40,232.504373
-7.5,40,234.952596
-7.5,40,237.228913
-7.5,40,239.53355
-7.5,40,241.863863
-7.5,40,244.171525
-7.5,40,246.588934
-7.5,40,248.953503
-7.5,40,286.541382
-7.0,40,288.870248
-7.5,40,291.284091
-7.5,40,293.668914
-7.0,40,296.104101
-7.0,40,298.394556
-7.5,40,300.601927
-7.5,40,302.933666
-7.5,40,305.32248
-7.5,40,307.675783
-7.5,40,310.161825
-7.5,40,312.411657
-7.0,40,314.742363
-7.0,40,316.9797
-7.5,40,319.324086
-7.0,40,321.678185
-7.0,40,324.081946
-7.5,40,326.515476
-7.5,40,328.824538
-7.5,40,331.270926
-7.5,40,333.647007
-7.5,40,336.077883
-7.0,40,338.452407
-7.0,40,340.849667
-7.5,40,343.000709
-7.5,40,374.406523
-7.0,40,376.585949
-7.0,40,378.872683
-7.5,40,381.189141
-7.0,40,383.707723
-7.5,40,386.052836
-7.5,40,388.578619
-7.0,40,390.913412
-7.5,40,393.394662
-7.5,40,395.816942
-7.5,40,398.345997
-7.5,40,400.818495
-7.5,40,403.205111
-7.5,40,405.623501
-7.0,40,408.01879
-7.5,40,410.420254
-7.5,40,412.869411
-7.0,40,415.323032
-7.5,40,417.791806
-7.5,40,420.126346
-7.5,40,422.581219
-7.5,40,424.889926
-7.0,40,427.451673
-7.5,40,429.755268
-7.5,40,432.309231
-7.0,40,477.712327
-7.5,40,480.088367
-7.0,40,482.445395
-7.5,40,484.649203
-7.5,40,487.047071
-7.0,40,489.238598
-7.5,40,491.766311
-7.0,40,494.151174
-7.0,40,496.694837
-7.5,40,498.991259
-7.5,40,501.191365
-7.5,40,503.516918
-7.0,40,505.975098
-7.5,40,508.204723
-7.5,40,510.640352
-7.5,40,512.825779
-7.5,40,515.182569
-7.5,40,517.307221
-7.5,40,519.914238
-7.5,40,522.357928
-7.0,40,524.706588
-7.5,40,527.058388
-7.5,40,529.356478
-7.5,40,531.553796
-7.5,40,533.935334
-7.5,40,570.147728
-7.5,40,572.389019
-5.5,40,574.676413
-7.5,40,576.955671
-7.0,40,579.57252
-7.0,40,581.95753
-7.5,40,584.3805
-7.0,40,586.765874
-7.0,40,589.244209
-7.0,40,591.627378
-7.0,40,594.162053
-7.5,40,596.606672
-6.5,40,599.206561
-7.5,40,601.496012
-7.0,40,604.042348
-7.0,40,606.374271
-7.0,40,608.902006
-7.5,40,611.189895
-7.5,40,613.4419
-7.5,40,615.902083
-7.5,40,618.494285
-7.5,40,620.821137
-7.0,40,623.438209
-7.5,40,625.790323
-7.0,40,628.251982
-7.5,40,664.551927
-7.0,40,666.878741
-7.5,40,669.235885
-7.5,40,671.68261
-7.5,40,674.04064
-7.0,40,676.464202
-7.0,40,678.930892
-7.0,40,681.527837
-7.5,40,684.001569
-7.0,40,686.461375
-7.5,40,689.039613
-7.5,40,691.457746
-7.0,40,693.897899
-7.5,40,696.315185
-7.0,40,698.601358
-7.5,40,701.106314
-7.5,40,703.603745
-7.5,40,706.096171
-7.0,40,708.528744
-7.0,40,711.080702
-7.0,40,713.411368
-7.0,40,715.914249
-7.5,40,718.346101
-7.0,40,720.765401
-7.0,40,723.308715
-7.5,40,754.480574
-7.5,40,756.953498
-7.5,40,759.455949
-7.0,40,761.767898
-7.5,40,764.188539
-7.5,40,766.511336
-7.0,40,768.986618
-7.0,40,771.470824
-7.5,40,773.992149
-7.5,40,776.332863
-7.0,40,778.634304
-7.5,40,781.208315
-7.5,40,783.629891
-7.5,40,786.111219
-7.5,40,788.410505
-7.0,40,790.810205
-7.0,40,793.231623
-7.0,40,795.55185
-7.5,40,798.098158
-7.0,40,800.356879
-7.0,40,802.78113
-7.5,40,805.297148
-7.5,40,807.6615
-7.5,40,809.962796
-7.5,40,812.444991
-7.5,40,857.792866
-7.5,40,860.085381
-7.5,40,862.500926
-7.5,40,864.918369
-7.5,40,867.331524
-7.5,40,869.663033
-7.0,40,872.022401
-7.5,40,874.310873
-7.0,40,876.59426
-7.5,40,879.047137
-7.5,40,881.372259
-7.5,40,883.766111
-7.0,40,886.238082
-7.5,40,888.591934
-7.0,40,890.885641
-7.0,40,893.300867
-7.5,40,895.590939
-7.5,40,897.924585
-7.5,40,900.257152
-7.0,40,902.574168
-7.0,40,905.053367
-7.5,40,907.248832
-7.0,40,909.659934
-7.0,40,911.968454
-7.5,40,914.328367
-7.5,40,950.956471
-7.5,40,953.303234
-7.5,40,955.586667
-7.5,40,958.052282
-7.0,40,960.299273
-7.5,40,962.673383
-7.5,40,964.906554
-7.5,40,967.204694
-7.5,40,969.5868
-7.5,40,971.867105
-7.5,40,974.302585
-7.5,40,976.5742
-7.5,40,978.895124
-7.0,40,981.225009
-7.5,40,983.592242
-7.5,40,985.937562
-7.0,40,988.306879
-7.5,40,990.553992
-7.5,40,992.886267
-7.5,40,995.230426
-7.5,40,997.555339
-6.5,40,999.962535
-7.5,40,1002.229625
-7.5,40,1004.583007
-7.5,40,1006.923496
-7.5,40,1037.74925
-7.5,40,1040.12476
-7.5,40,1042.510381
-7.0,40,1044.853714
-6.5,40,1047.080001
-7.0,40,1049.480052
-7.5,40,1051.775638
-7.0,40,1054.013944
-7.0,40,1056.504585
-7.5,40,1058.861619
-7.5,40,1061.279761
-7.5,40,1063.503145
-7.5,40,1065.946168
-7.5,40,1068.356151
-7.5,40,1070.72147
-7.5,40,1073.057343
-7.5,40,1075.381929
-7.5,40,1077.7904
-7.5,40,1080.134085
-7.5,40,1082.432227
-7.0,40,1084.69416
-7.5,40,1087.177022
-7.0,40,1089.446934
-7.5,40,1091.769584
-7.0,40,1094.203884
-7.5,40,1130.383593
-7.5,40,1132.672848
-7.5,40,1134.972033
-7.5,40,1137.27303
-7.5,40,1139.478036
-7.0,40,1141.690821
-7.0,40,1144.093963
-7.5,40,1146.443156
-7.0,40,1148.708269
-7.0,40,1151.109426
-7.5,40,1153.318482
-7.5,40,1155.759356
-7.5,40,1158.037215
-7.5,40,1160.394018
-7.5,40,1162.690876
-6.5,40,1165.056492
-7.0,40,1167.360304
-7.0,40,1169.749677
-7.0,40,1171.978352
-7.0,40,1174.301452
-7.5,40,1176.587832
-7.5,40,1178.866758
-7.5,40,1181.152299
-7.5,40,1183.541228
-7.5,40,1185.766797
-7.0,40,1222.816919
-7.5,40,1225.16583
-7.5,40,1227.454295
-7.0,40,1229.818174
-7.5,40,1232.109182
-7.0,40,1234.530962
-7.5,40,1236.837387
-7.0,40,1239.038793
-7.5,40,1241.387852
-7.5,40,1243.760824
-7.5,40,1246.018711
-7.5,40,1248.315892
-7.5,40,1250.614717
-7.0,40,1252.887595
-7.5,40,1255.240896
-7.5,40,1257.603851
-7.0,40,1259.908191
-7.0,40,1262.247517
-7.5,40,1264.587843
-7.0,40,1266.951016
-7.5,40,1269.261551
-7.5,40,1271.577129
-7.0,40,1273.974364
-7.5,40,1276.394364
-7.5,40,1278.715997
-7.5,40,1314.945965
-7.5,40,1317.299848
-7.5,40,1319.697284
-7.5,40,1321.991545
-7.5,40,1324.423679
-7.5,40,1326.72842
-7.0,40,1329.02123
-7.5,40,1331.322061
-7.0,40,1333.718429
-7.5,40,1335.998871
-7.5,40,1338.332903
-7.0,40,1340.722801
-7.5,40,1343.05623
-7.0,40,1345.387668
-7.5,40,1347.68755
-6.5,40,1350.02781
-7.5,40,1352.428634
-7.5,40,1354.742536
-7.0,40,1357.085893
-7.0,40,1359.341499
-7.5,40,1361.624725
-7.0,40,1363.896907
-7.5,40,1366.260831
-7.0,40,1368.696109
-7.5,40,1371.084506
-7.5,40,1402.960922
-7.0,40,1405.316696
-7.5,40,1407.607087
-7.0,40,1409.963944
-7.5,40,1412.270516
-7.5,40,1414.655043
-7.0,40,1417.08006
-7.0,40,1419.471336
-7.0,40,1421.757436
-7.5,40,1424.084588
-7.5,40,1426.661028
-7.5,40,1429.228666
-7.5,40,1431.514791
-7.5,40,1433.881315
-7.5,40,1436.288808
-7.5,40,1438.531168
-7.5,40,1440.849824
-7.0,40,1443.28613
-7.5,40,1445.697883
-7.0,40,1448.107054
-7.0,40,1450.525444
-7.0,40,1452.90108
-7.5,40,1455.293671
-7.0,40,1457.582836
-7.5,40,1459.973793
-6.5,40,1498.203848
-6.5,40,1500.581027
-7.0,40,1502.921579
-7.5,40,1505.236277
-7.5,40,1507.663825
-7.5,40,1510.163232
-6.5,40,1512.663542
-7.5,40,1515.079435
-7.5,40,1517.482459
-7.0,40,1519.815493
-7.5,40,1522.194452
-7.0,40,1524.755349
-7.0,40,1527.066097
-7.0,40,1529.520748
-7.5,40,1532.039878
-7.0,40,1534.52911
-7.5,40,1536.909617
-7.5,40,1539.291826
-6.5,40,1541.739915
-7.0,40,1544.120479
-7.5,40,1546.439219
-7.5,40,1548.701926
-7.5,40,1551.058439
-7.0,40,1553.39485
-7.0,40,1555.763351
-7.5,40,1592.363018
-7.0,40,1594.659866
-7.5,40,1596.938821
-7.0,40,1599.403707
-7.0,40,1601.705015
-6.5,40,1604.203868
-7.5,40,1606.600693
-7.0,40,1608.942281
-6.5,40,1611.365694
-7.0,40,1613.810031
-7.5,40,1616.176363
-7.0,40,1618.563308
-7.0,40,1620.867442
-7.0,40,1623.322483
-7.5,40,1625.701027
-7.0,40,1628.201611
-7.0,40,1630.673562
-7.5,40,1633.116307
-7.0,40,1635.471604
-7.0,40,1637.772417
-7.0,40,1640.086217
-7.5,40,1642.605303
-7.5,40,1644.992427
-7.0,40,1647.240125
-6.5,40,1649.629599
-7.0,40,1681.450476
-7.0,40,1683.891088
-7.5,40,1686.204128
-7.0,40,1688.415437
-7.0,40,1690.741384
-6.5,40,1693.221336
-7.0,40,1695.627423
-7.5,40,1697.95802
-7.0,40,1700.33443
-7.5,40,1702.665236
-7.0,40,1705.048916
-7.5,40,1707.428503
-7.5,40,1709.687124
-7.0,40,1712.037344
-6.5,40,1714.377747
-7.0,40,1716.719464
-7.5,40,1719.136143
-7.0,40,1721.558537
-7.5,40,1723.843779
-7.5,40,1726.291112
-7.5,40,1728.631434
-7.5,40,1731.081439
-7.5,40,1733.5582
-7.5,40,1735.995449
-7.5,40,1738.413446
-7.0,40,1775.260173
-6.5,40,1777.705632
-7.0,40,1780.186072
-7.0,40,1782.480263
-7.5,40,1785.04142
-7.5,40,1787.518481
-7.0,40,1789.874068
-6.5,40,1792.234888
-6.5,40,1794.498798
-6.5,40,1796.899197
-7.5,40,1799.284127
-7.0,40,1801.667601
-7.5,40,1803.95154
-7.0,40,1806.383858
-7.0,40,1808.699175
-7.0,40,1811.172028
-7.0,40,1813.383485
-7.0,40,1815.889334
-7.5,40,1818.374963
-7.5,40,1820.873243
-7.0,40,1823.22862
-7.5,40,1825.803004
-7.0,40,1828.093065
-7.0,40,1830.576355
-7.0,40,1832.884671
-6.5,40,1869.70689
-7.0,40,1872.186935
-7.0,40,1874.556326
-7.0,40,1877.071681
-7.0,40,1879.403221
-6.5,40,1881.967175
-7.5,40,1884.355921
-7.0,40,1886.850617
-7.0,40,1889.312182
-7.0,40,1891.727005
-7.0,40,1894.230117
-7.0,40,1896.576643
-6.5,40,1899.028849
-6.5,40,1901.505206
-7.0,40,1903.896036
-7.0,40,1906.400025
-7.0,40,1908.753449
-6.5,40,1911.313981
-7.0,40,1913.823786
-7.0,40,1916.362789
-6.5,40,1918.763151
-6.5,40,1921.168215
-7.0,40,1923.452499
-7.0,40,1925.863682
-7.0,40,1928.282729
-7.0,40,1964.572124
-7.5,40,1967.007028
-7.5,40,1969.522131
-7.0,40,1972.049602
-7.0,40,1974.453133
-7.0,40,1976.903813
-6.5,40,1979.334802
-7.0,40,1981.763904
-7.0,40,1984.127009
-7.0,40,1986.462706
-7.0,40,1989.088547
-7.5,40,1991.681906
-7.0,40,1994.075447
-7.0,40,1996.547587
-6.5,40,1999.005845
-7.0,40,2001.375565
-7.0,40,2003.910548
-7.0,40,2006.396758
-6.5,40,2008.879977
-7.0,40,2011.374964
-7.0,40,2013.917126
-7.0,40,2016.460201
-6.5,40,2019.022234
-7.5,40,2021.439903
-7.0,40,2023.968038
-7.0,40,2061.872547
-7.0,40,2064.318364
-7.0,40,2066.583693
-6.0,40,2068.965183
-7.0,40,2071.472226
-6.5,40,2073.738808
-7.0,40,2076.121227
-7.0,40,2078.472277
-7.0,40,2080.837586
-7.5,40,2083.274021
-7.0,40,2085.786824
-7.0,40,2088.188679
-6.5,40,2090.636277
-6.5,40,2092.976298
-7.0,40,2095.419891
-6.5,40,2097.913206
-6.5,40,2100.345377
-7.0,40,2102.702729
-7.0,40,2105.054178
-7.0,40,2107.439749
-6.5,40,2109.689434
-7.0,40,2112.008726
-6.5,40,2114.464647
-7.0,40,2116.844589
-6.5,40,2119.188011
-7.0,40,2155.147348
-6.5,40,2157.526813
-7.0,40,2160.011596
-7.0,40,2162.643082
-7.0,40,2165.035946
-6.5,40,2167.620703
-7.0,40,2169.906592
-7.0,40,2172.183348
-7.0,40,2174.647853
-7.0,40,2177.005525
-6.5,40,2179.350543
-7.5,40,2181.891316
-7.0,40,2184.32436
-7.0,40,2186.681124
-7.0,40,2189.177311
-5.5,40,2191.479663
-7.0,40,2193.968466
-7.0,40,2196.459645
-7.0,40,2199.002004
-7.0,40,2201.266802
-6.5,40,2203.692
-6.5,40,2206.207887
-7.5,40,2208.575855
-7.0,40,2210.966759
-7.0,40,2213.409116
-7.0,40,2249.523364
-7.0,40,2251.76994
-7.0,40,2254.142792
-7.0,40,2256.482002
-7.0,40,2258.860935
-7.0,40,2261.310066
-7.0,40,2263.708021
-7.0,40,2266.180591
-6.5,40,2268.540925
-7.0,40,2271.035607
-6.5,40,2273.409235
-7.0,40,2275.811302
-6.5,40,2278.267943
-7.0,40,2280.707998
-7.0,40,2282.971118
-7.0,40,2285.42452
-7.0,40,2287.77619
-7.0,40,2290.129565
-6.5,40,2292.648697
-6.5,40,2295.000249
-7.0,40,2297.413238
-7.0,40,2299.766876
-7.5,40,2302.168249
-6.0,40,2304.567176
-6.0,40,2306.804893
-7.0,40,2344.084549
-7.5,40,2346.31074
-7.0,40,2348.774032
-7.0,40,2351.155239
-6.5,40,2353.498469
-7.0,40,2355.884552
-7.0,40,2358.354415
-7.0,40,2360.920967
-6.5,40,2363.277226
-6.5,40,2365.660449
-7.0,40,2368.156691
-7.0,40,2370.437821
-6.0,40,2372.848534
-6.5,40,2375.319565
-7.0,40,2377.62623
-7.0,40,2380.009955
-6.5,40,2382.504006
-7.0,40,2384.892507
-6.5,40,2387.264155
-6.5,40,2389.476393
-7.0,40,2391.812918
-7.0,40,2394.281623
-7.0,40,2396.677445
-6.5,40,2398.975188
-7.0,40,2401.348229
-6.5,40,2433.125644
-7.0,40,2435.514346
-6.5,40,2437.900378
-7.0,40,2440.27098
-7.0,40,2442.536122
-6.5,40,2444.974422
-6.5,40,2447.239984
-6.5,40,2449.490706
-7.0,40,2452.056865
-6.5,40,2454.430676
-7.0,40,2456.857706
-7.0,40,2459.157065
-6.5,40,2461.573843
-7.0,40,2463.928205
-7.5,40,2466.3668
-6.5,40,2468.777629
-7.0,40,2471.247615
-7.0,40,2473.58753
-7.0,40,2476.010544
-7.0,40,2478.353271
-6.5,40,2480.66626
-7.5,40,2483.214413
-7.0,40,2485.695313
-6.5,40,2488.145492
-6.5,40,2490.686511
-6.5,40,2528.525022
-7.0,40,2530.765092
-7.0,40,2533.165982
-7.0,40,2535.487803
-5.5,40,2537.812972
-7.0,40,2540.217859
-7.0,40,2542.718007
-6.5,40,2544.981105
-7.0,40,2547.44008
-6.5,40,2549.843705
-6.5,40,2552.212856
-6.5,40,2554.510294
-6.5,40,2556.875197
-6.5,40,2559.237526
-7.5,40,2561.681031
-7.0,40,2563.895754
-7.0,40,2566.268435
-7.0,40,2568.659662
-7.0,40,2570.999829
-7.0,40,2573.379648
-7.0,40,2575.949357
-7.0,40,2578.377112
-7.0,40,2580.75219
-6.5,40,2583.145867
-7.0,40,2585.377262
-6.0,40,2622.20979
-6.5,40,2624.641313
-7.0,40,2627.029724
-7.0,40,2629.307999
-7.5,40,2631.620382
-7.0,40,2633.917327
-6.5,40,2636.373834
-7.0,40,2638.698626
-6.5,40,2641.139479
-6.5,40,2643.538183
-6.5,40,2645.877394
-7.0,40,2648.277634
-7.0,40,2650.779371
-7.0,40,2653.187628
-6.5,40,2655.4957
-6.5,40,2657.893964
-6.5,40,2660.377301
-7.0,40,2662.636345
-6.5,40,2665.075819
-6.5,40,2667.378779
-7.0,40,2669.852056
-6.5,40,2672.245586
-7.0,40,2674.60126
-6.5,40,2677.110132
-6.0,40,2679.578407
-6.5,40,2711.50636
-7.0,40,2713.798161
-6.5,40,2716.131587
-6.5,40,2718.529206
-7.0,40,2720.955238
-6.5,40,2723.47068
-7.0,40,2725.91921
-7.0,40,2728.396032
-6.5,40,2730.719177
-7.5,40,2733.117866
-7.0,40,2735.506063
-6.5,40,2738.046212
-7.0,40,2740.427899
-7.0,40,2742.950122
-6.0,40,2745.396823
-7.0,40,2747.840187
-7.0,40,2750.323421
-7.0,40,2752.674933
-7.0,40,2754.991518
-7.0,40,2757.432109
-6.5,40,2759.924469
-6.5,40,2762.344748
-7.0,40,2764.808205
-7.0,40,2767.349838
-6.5,40,2769.745124
-7.0,40,2806.31004
-7.0,40,2808.723955
-6.5,40,2811.106479
-7.0,40,2813.472783
-6.5,40,2815.786802
-7.0,40,2818.270923
-7.0,40,2820.842647
-6.5,40,2823.387242
-7.0,40,2825.677979
-7.5,40,2828.134455
-7.0,40,2830.411457
-6.5,40,2832.842957
-7.0,40,2835.16482
-7.0,40,2837.667578
-6.5,40,2839.95398
-6.5,40,2842.274262
-7.5,40,2844.526502
-7.0,40,2846.821745
-6.5,40,2849.20039
-7.0,40,2851.49584
-6.5,40,2853.841382
-6.5,40,2856.170096
-7.0,40,2858.574031
-7.0,40,2860.943854
-7.0,40,2863.322801
-7.0,40,2899.72756
-7.0,40,2902.035854
-7.0,40,2904.46111
-7.0,40,2906.922592
-7.0,40,2909.425986
-6.5,40,2911.797426
-7.0,40,2914.222403
-7.5,40,2916.603893
-6.5,40,2918.998
-7.0,40,2921.492318
-7.0,40,2923.932716
-7.0,40,2926.363931
-6.5,40,2928.863155
-7.0,40,2931.337623
-7.5,40,2933.826355
-7.0,40,2936.177799
-6.5,40,2938.562827
-7.0,40,2940.90288
-6.5,40,2943.403451
-7.0,40,2945.795431
-7.0,40,2948.216011
-6.5,40,2950.555536
-6.5,40,2952.947313
-6.5,40,2955.195628
-7.0,40,2957.632181
-7.0,40,2996.984891
-7.0,40,2999.334748
-6.5,40,3001.588177
-7.0,40,3004.048355
-6.5,40,3006.429825
-6.5,40,3008.87943
-6.5,40,3011.281027
-7.0,40,3013.749709
-7.0,40,3016.231063
-7.0,40,3018.599394
-7.0,40,3020.936518
-7.0,40,3023.384706
-6.5,40,3025.654578
-7.0,40,3027.988454
-6.5,40,3030.46152
-6.5,40,3032.78336
-6.5,40,3035.230349
-7.0,40,3037.50139
-7.0,40,3040.043562
-6.5,40,3042.297208
