#{"t_start": 1757786017.7718036, "env_id": null}
r,l,t
-7.5,40,10.664369
-7.5,40,13.262125
-7.0,40,15.655633
-7.0,40,18.148016
-7.0,40,20.611574
-7.5,40,22.921273
-7.5,40,25.324913
-7.5,40,27.638933
-7.0,40,29.792986
-7.5,40,32.150389
-7.0,40,34.553711
-7.0,40,36.954851
-7.5,40,39.224561
-7.5,40,41.7453
-7.0,40,44.206999
-7.5,40,46.483311
-7.5,40,48.831083
-7.5,40,51.296204
-7.5,40,53.627861
-7.5,40,56.066209
-7.0,40,58.444275
-7.5,40,60.835525
-7.5,40,63.192195
-7.5,40,65.523516
-7.0,40,67.79157
-7.0,40,100.168722
-7.0,40,102.414792
-7.5,40,104.725467
-7.0,40,107.033252
-6.5,40,109.401998
-7.5,40,111.756958
-7.5,40,114.16883
-7.5,40,116.536079
-7.5,40,118.789956
-7.5,40,121.171976
-7.5,40,123.396097
-7.5,40,125.675206
-7.5,40,127.855085
-7.0,40,130.242823
-7.5,40,132.555144
-7.5,40,134.974265
-7.5,40,137.384698
-7.5,40,139.90042
-7.0,40,142.29334
-7.0,40,144.649615
-7.5,40,146.935058
-7.0,40,149.171985
-7.5,40,151.56163
-7.5,40,153.875271
-7.0,40,156.281328
-7.5,40,193.593109
-7.5,40,195.840754
-7.5,40,198.144325
-7.5,40,200.450281
-7.0,40,202.66053
-7.5,40,204.986492
-7.5,40,207.245705
-7.0,40,209.593932
-7.5,40,211.901343
-7.0,40,214.283705
-7.0,40,216.587174
-7.5,40,219.03908
-7.5,40,221.324285
-7.5,40,223.648205
-7.0,40,225.93064
-7.0,40,228.245298
-7.5,40,230.614099
-7.5,40,233.047503
-7.0,40,235.510337
-7.5,40,237.778523
-7.5,40,240.085406
-7.5,40,242.420019
-7.5,40,244.727107
-7.0,40,247.142486
-7.5,40,249.507164
-7.0,40,287.088969
-7.0,40,289.418411
-7.0,40,291.832138
-7.5,40,294.222281
-7.0,40,296.663572
-7.5,40,298.948043
-7.5,40,301.149641
-7.5,40,303.477141
-7.5,40,305.864473
-7.5,40,308.217336
-7.5,40,310.715153
-7.0,40,312.951262
-7.5,40,315.278292
-7.0,40,317.539642
-7.5,40,319.880035
-7.5,40,322.229502
-7.0,40,324.637168
-6.5,40,327.054288
-7.5,40,329.379583
-7.5,40,331.823349
-7.5,40,334.195203
-7.0,40,336.623353
-7.5,40,338.992453
-7.5,40,341.397102
-7.5,40,343.545997
-7.5,40,374.946288
-7.5,40,377.131215
-7.0,40,379.427066
-7.5,40,381.734494
-7.5,40,384.256638
-7.5,40,386.601104
-7.5,40,389.131196
-6.5,40,391.450458
-7.5,40,393.941548
-7.5,40,396.370567
-7.5,40,398.899578
-7.0,40,401.362514
-7.0,40,403.752814
-7.0,40,406.171938
-7.5,40,408.569292
-7.5,40,410.968689
-7.5,40,413.417714
-7.0,40,415.87114
-7.0,40,418.334534
-7.0,40,420.674715
-7.5,40,423.121896
-7.5,40,425.432282
-7.5,40,427.994154
-7.5,40,430.301071
-7.5,40,432.864627
-7.0,40,478.266881
-7.0,40,480.628976
-7.5,40,482.990867
-7.0,40,485.201867
-7.0,40,487.596647
-7.0,40,489.777817
-7.5,40,492.306816
-6.5,40,494.706839
-7.0,40,497.252262
-7.0,40,499.547381
-7.0,40,501.75246
-7.5,40,504.057982
-7.5,40,506.528557
-7.0,40,508.757896
-7.0,40,511.198115
-7.0,40,513.372663
-7.5,40,515.729807
-7.5,40,517.861054
-6.5,40,520.462759
-7.5,40,522.915695
-7.0,40,525.255382
-7.0,40,527.601954
-7.5,40,529.90439
-7.0,40,532.096237
-7.0,40,534.491605
-7.5,40,570.694872
-7.5,40,572.929709
-7.0,40,575.219287
-7.5,40,577.50839
-7.5,40,580.12828
-7.0,40,582.505761
-7.5,40,584.934729
-7.0,40,587.310362
-7.5,40,589.782887
-7.5,40,592.187083
-7.0,40,594.708909
-7.0,40,597.158913
-7.0,40,599.752624
-7.0,40,602.052425
-7.5,40,604.585618
-7.0,40,606.920088
-7.5,40,609.449387
-7.5,40,611.742628
-7.5,40,613.992037
-7.0,40,616.452851
-7.5,40,619.032318
-7.5,40,621.373642
-7.5,40,623.994088
-7.5,40,626.338687
-7.0,40,628.803946
-7.0,40,665.100098
-7.5,40,667.425681
-7.5,40,669.78704
-7.0,40,672.228945
-7.5,40,674.596361
-7.0,40,677.008245
-7.5,40,679.47195
-7.5,40,682.083018
-7.5,40,684.550023
-7.5,40,687.010094
-7.0,40,689.585208
-7.5,40,691.99957
-7.0,40,694.451288
-7.0,40,696.868435
-7.5,40,699.155527
-7.0,40,701.662096
-7.5,40,704.159151
-7.5,40,706.652588
-7.5,40,709.07788
-7.5,40,711.622191
-7.5,40,713.955863
-7.5,40,716.46062
-7.0,40,718.897131
-7.5,40,721.313634
-7.5,40,723.861467
-6.5,40,755.031378
-7.5,40,757.501719
-7.5,40,760.014225
-7.0,40,762.323753
-7.5,40,764.734961
-7.5,40,767.05516
-7.0,40,769.54142
-7.5,40,772.016916
-7.5,40,774.543944
-6.5,40,776.883658
-7.5,40,779.181754
-7.5,40,781.767186
-7.0,40,784.175333
-7.5,40,786.651968
-7.5,40,788.948096
-7.5,40,791.345331
-7.5,40,793.787782
-7.5,40,796.102246
-7.5,40,798.64709
-7.5,40,800.904063
-7.5,40,803.332541
-7.0,40,805.850594
-7.5,40,808.207784
-7.5,40,810.507203
-7.0,40,812.991232
-7.0,40,858.336832
-6.5,40,860.633381
-7.5,40,863.040495
-6.5,40,865.47567
-7.5,40,867.886479
-7.5,40,870.218585
-7.5,40,872.579859
-7.5,40,874.867603
-7.5,40,877.144031
-7.5,40,879.599678
-7.5,40,881.923798
-7.5,40,884.320624
-7.5,40,886.787054
-7.5,40,889.141513
-7.0,40,891.427255
-7.5,40,893.852096
-7.0,40,896.129101
-7.5,40,898.46771
-7.5,40,900.813365
-7.5,40,903.115643
-7.5,40,905.608729
-7.5,40,907.808372
-7.5,40,910.213335
-7.0,40,912.516322
-7.5,40,914.876734
-7.5,40,951.509971
-7.0,40,953.860674
-7.5,40,956.127048
-7.5,40,958.601153
-7.5,40,960.855389
-7.5,40,963.227381
-7.5,40,965.449645
-7.5,40,967.760519
-7.5,40,970.126988
-7.0,40,972.419752
-7.0,40,974.858876
-7.5,40,977.118887
-7.5,40,979.436337
-7.5,40,981.778264
-7.5,40,984.14995
-7.0,40,986.482929
-7.5,40,988.855311
