#{"t_start": 1757786017.2702231, "env_id": null}
r,l,t
-7.5,40,11.165631
-7.0,40,13.763823
-7.5,40,16.157558
-7.5,40,18.65062
-7.5,40,21.109754
-7.0,40,23.421482
-7.5,40,25.823495
-7.0,40,28.140596
-7.0,40,30.291338
-7.0,40,32.65437
-7.5,40,35.054792
-7.0,40,37.455144
-7.5,40,39.723493
-7.5,40,42.246496
-7.5,40,44.707246
-7.5,40,46.980802
-7.5,40,49.332484
-7.5,40,51.79968
-7.0,40,54.131705
-7.5,40,56.567257
-7.5,40,58.954749
-7.0,40,61.339746
-7.5,40,63.688265
-7.5,40,66.024547
-7.5,40,68.291507
-7.5,40,100.67487
-7.5,40,102.916365
-7.5,40,105.22225
-7.5,40,107.531895
-7.5,40,109.903195
-7.5,40,112.258029
-7.5,40,114.669837
-7.0,40,117.037185
-7.0,40,119.291442
-7.5,40,121.673262
-7.5,40,123.897461
-7.5,40,126.176622
-7.0,40,128.350964
-7.5,40,130.753907
-7.5,40,133.056628
-7.0,40,135.47463
-7.5,40,137.885475
-7.5,40,140.403417
-7.0,40,142.788814
-7.5,40,145.150733
-7.5,40,147.436126
-7.5,40,149.666523
-7.5,40,152.065463
-7.5,40,154.375915
-7.5,40,156.776024
-7.0,40,194.094217
-7.5,40,196.341304
-7.5,40,198.64204
-7.5,40,200.951608
-7.5,40,203.163994
-7.0,40,205.48685
-7.5,40,207.741446
-7.5,40,210.095541
-7.5,40,212.402684
-7.0,40,214.78443
-7.5,40,217.088514
-7.0,40,219.539816
-7.5,40,221.825451
-7.0,40,224.145816
-7.0,40,226.434459
-7.5,40,228.745038
-7.0,40,231.116321
-7.5,40,233.55316
-7.5,40,236.005557
-7.5,40,238.29152
-7.0,40,240.586203
-7.5,40,242.920968
-7.0,40,245.222195
-7.5,40,247.643364
-7.5,40,250.008637
-7.5,40,287.590863
-7.0,40,289.920068
-7.5,40,292.333457
-7.5,40,294.723158
-7.0,40,297.156563
-7.5,40,299.45027
-7.0,40,301.651129
-7.0,40,303.988632
-7.5,40,306.367791
-7.5,40,308.713263
-7.5,40,311.210866
-7.5,40,313.452621
-7.5,40,315.782273
-7.5,40,318.038541
-7.5,40,320.381028
-7.0,40,322.72379
-7.5,40,325.138611
-7.5,40,327.558156
-7.5,40,329.880753
-7.5,40,332.325616
-7.5,40,334.691016
-7.5,40,337.119264
-7.5,40,339.498741
-7.5,40,341.897018
-7.5,40,344.047775
-7.5,40,375.462104
-7.5,40,377.636356
-7.0,40,379.928531
-7.5,40,382.235775
-7.5,40,384.763007
-7.0,40,387.103003
-7.5,40,389.632308
-7.0,40,391.951663
-7.5,40,394.443039
-7.0,40,396.872234
-7.5,40,399.400854
-7.5,40,401.864039
-7.5,40,404.253791
-7.5,40,406.676024
-7.5,40,409.070737
-7.5,40,411.470194
-7.5,40,413.919241
-7.0,40,416.372642
-7.5,40,418.841599
-7.5,40,421.176089
-7.5,40,423.623168
-7.5,40,425.941688
-7.5,40,428.495913
-7.5,40,430.80248
-7.5,40,433.364196
-7.0,40,478.774145
-7.5,40,481.130332
-7.0,40,483.488962
-6.5,40,485.699065
-7.5,40,488.098166
-7.5,40,490.280316
-7.5,40,492.807733
-7.5,40,495.207745
-7.5,40,497.753498
-7.0,40,500.049114
-7.5,40,502.246079
-7.5,40,504.557606
-7.5,40,507.02996
-7.5,40,509.259018
-7.5,40,511.699188
-7.5,40,513.873785
-7.0,40,516.231273
-7.0,40,518.353992
-7.5,40,520.962704
-7.5,40,523.404913
-7.5,40,525.756423
-7.5,40,528.109229
-7.0,40,530.40634
-7.5,40,532.604947
-7.5,40,534.989254
-7.5,40,571.200826
-7.5,40,573.432195
-7.5,40,575.720476
-7.5,40,578.009916
-7.0,40,580.629711
-7.5,40,583.00709
-7.5,40,585.43629
-7.0,40,587.811943
-7.5,40,590.286913
-7.5,40,592.677947
-7.5,40,595.209228
-7.0,40,597.659469
-7.5,40,600.252328
-7.5,40,602.553595
-7.5,40,605.087154
-7.5,40,607.42149
-7.5,40,609.950917
-7.5,40,612.244127
-7.0,40,614.497663
-7.5,40,616.95189
-7.5,40,619.529492
-7.0,40,621.86856
-7.5,40,624.488115
-7.0,40,626.840255
-7.5,40,629.305501
-7.5,40,665.601678
-7.5,40,667.921346
-7.5,40,670.296725
-7.0,40,672.729391
-7.5,40,675.097939
-7.0,40,677.50784
-7.5,40,679.974284
-7.5,40,682.584064
-7.5,40,685.051431
-7.5,40,687.511305
-7.0,40,690.086434
-7.5,40,692.508141
-7.5,40,694.951535
-7.5,40,697.365072
-7.5,40,699.65671
-7.5,40,702.162735
-7.5,40,704.668205
-7.5,40,707.155471
-7.5,40,709.577109
-7.5,40,712.138719
-7.5,40,714.453813
-7.5,40,716.967163
-7.5,40,719.398497
-7.5,40,721.815554
-7.5,40,724.36277
-7.0,40,755.532624
-7.5,40,757.997637
-7.5,40,760.505933
-7.5,40,762.820285
-7.5,40,765.23568
-7.5,40,767.557213
-7.5,40,770.04252
-7.0,40,772.518188
-7.0,40,775.045266
-7.5,40,777.381659
-7.5,40,779.682015
-7.5,40,782.257107
-7.0,40,784.681717
-7.5,40,787.143122
-7.5,40,789.456919
-7.0,40,791.84967
-7.0,40,794.288921
-7.5,40,796.604427
-6.5,40,799.144504
-6.5,40,801.40292
-7.0,40,803.834177
-7.5,40,806.351864
-7.5,40,808.713367
-7.5,40,811.003117
-7.5,40,813.493471
-7.0,40,858.840041
-7.0,40,861.134318
-7.0,40,863.541698
-7.5,40,865.976837
-7.5,40,868.387228
-7.5,40,870.718528
-7.5,40,873.076679
-7.5,40,875.371503
-7.5,40,877.642347
-7.0,40,880.101298
