#{"t_start": 1757786017.8046553, "env_id": null}
r,l,t
-7.5,40,10.627458
-7.5,40,13.22476
-7.5,40,15.627935
-7.0,40,18.114229
-7.5,40,20.577101
-7.5,40,22.884836
-7.5,40,25.297025
-7.5,40,27.608611
-7.0,40,29.760716
-7.5,40,32.117089
-7.0,40,34.531444
-7.5,40,36.921512
-6.5,40,39.197206
-7.5,40,41.706584
-7.5,40,44.169636
-7.5,40,46.450522
-7.0,40,48.793372
-7.0,40,51.262164
-7.0,40,53.599962
-7.5,40,56.029423
-7.5,40,58.42191
-7.5,40,60.806703
-7.5,40,63.161615
-7.5,40,65.492855
-7.5,40,67.751366
-7.5,40,100.14852
-7.5,40,102.377513
-7.5,40,104.693667
-7.5,40,106.995327
-7.5,40,109.370918
-7.5,40,111.731643
-7.0,40,114.138407
-7.0,40,116.511636
-7.5,40,118.753682
-7.0,40,121.143579
-7.0,40,123.36615
-7.5,40,125.645081
-7.0,40,127.813443
-7.5,40,130.213038
-7.0,40,132.521734
-7.5,40,134.941992
-7.5,40,137.356674
-7.5,40,139.875439
-7.5,40,142.261223
-7.5,40,144.620578
-7.5,40,146.906639
-7.0,40,149.136409
-7.5,40,151.530798
-7.5,40,153.837669
-7.5,40,156.250081
-7.5,40,193.566847
-7.5,40,195.810417
-7.5,40,198.113344
-7.5,40,200.418812
-7.5,40,202.62763
-7.5,40,204.946612
-7.5,40,207.215135
-7.5,40,209.570344
-7.0,40,211.875245
-7.5,40,214.261827
-7.0,40,216.559995
-7.5,40,219.013313
-7.5,40,221.297646
-7.5,40,223.621311
-7.0,40,225.901835
-7.5,40,228.216461
-7.5,40,230.58546
-7.5,40,233.021523
-7.0,40,235.476493
-7.5,40,237.745488
-7.5,40,240.055718
-7.5,40,242.378754
-7.0,40,244.69609
-7.5,40,247.114957
-7.5,40,249.474577
-7.5,40,287.056355
-7.5,40,289.375707
-7.5,40,291.806422
-7.0,40,294.19186
-7.5,40,296.619813
-7.5,40,298.914467
-7.5,40,301.119024
-7.5,40,303.457038
-7.5,40,305.839559
-7.0,40,308.180508
-7.0,40,310.676156
-7.5,40,312.92906
-7.5,40,315.256668
-7.5,40,317.510659
-7.5,40,319.847191
-7.0,40,322.192008
-7.5,40,324.598236
-7.5,40,327.029842
-7.5,40,329.35467
-7.0,40,331.79042
-7.0,40,334.166013
-7.5,40,336.594138
-7.5,40,338.957424
-7.5,40,341.362026
-7.5,40,343.521049
-7.5,40,374.926797
-7.5,40,377.098657
-7.5,40,379.386974
-7.5,40,381.703219
-7.0,40,384.231044
-7.5,40,386.565581
-7.0,40,389.090032
-7.0,40,391.419633
-7.0,40,393.913722
-7.0,40,396.3399
-7.5,40,398.861526
-7.0,40,401.328866
-7.5,40,403.721424
-7.5,40,406.138695
-7.5,40,408.547424
-7.0,40,410.940158
-7.0,40,413.380983
-7.5,40,415.846823
-7.0,40,418.308215
-7.5,40,420.636354
-7.5,40,423.093812
-7.5,40,425.417908
-7.5,40,427.955616
-7.5,40,430.273511
-7.5,40,432.830928
-7.5,40,478.243405
-7.0,40,480.605916
-7.5,40,482.96459
-7.5,40,485.17239
-7.0,40,487.557465
-7.5,40,489.749934
-7.5,40,492.279775
-7.5,40,494.684234
-7.0,40,497.227325
-7.5,40,499.513385
-7.5,40,501.70962
-7.5,40,504.030634
-7.5,40,506.497756
-7.5,40,508.72404
-7.5,40,511.163423
-7.5,40,513.334324
-7.5,40,515.698719
-6.5,40,517.833005
-7.5,40,520.434713
-7.5,40,522.87096
-7.0,40,525.22006
-7.5,40,527.577578
-7.0,40,529.871755
-7.5,40,532.065713
-7.5,40,534.452755
-7.0,40,570.660913
-7.0,40,572.892493
-7.5,40,575.189485
-7.0,40,577.48088
-7.0,40,580.088506
-7.0,40,582.474343
-7.0,40,584.899855
-7.0,40,587.275574
-7.0,40,589.749026
-7.5,40,592.150947
-7.0,40,594.673029
-7.5,40,597.130685
-7.0,40,599.715525
-7.5,40,602.025203
-7.5,40,604.56347
-7.0,40,606.880081
-7.5,40,609.423632
-7.0,40,611.719428
-7.0,40,613.96383
-7.5,40,616.416016
-7.5,40,619.003407
-7.0,40,621.333559
-7.5,40,623.963452
-7.0,40,626.30925
-7.5,40,628.774091
-6.5,40,665.071234
-7.5,40,667.396766
-7.0,40,669.757052
-7.5,40,672.190322
-7.0,40,674.566337
-7.5,40,676.980571
-7.5,40,679.442905
-7.5,40,682.055149
-7.5,40,684.524603
-7.5,40,686.980222
-7.5,40,689.55779
-7.0,40,691.964382
-7.0,40,694.41394
-7.0,40,696.840283
-7.0,40,699.122375
-7.5,40,701.622681
-7.0,40,704.13625
-7.5,40,706.61593
-6.5,40,709.049613
-7.0,40,711.604839
-7.5,40,713.925319
-7.5,40,716.428234
-7.0,40,718.862615
-7.0,40,721.278702
-7.5,40,723.834343
-7.0,40,755.008843
-7.0,40,757.458657
-7.5,40,759.976691
-7.0,40,762.295795
-7.5,40,764.712867
-7.5,40,767.028698
-7.5,40,769.519896
-7.5,40,771.980273
-7.5,40,774.510606
-7.5,40,776.848954
-7.5,40,779.154629
-7.5,40,781.729119
-7.0,40,784.14529
-7.0,40,786.619988
-7.0,40,788.925352
-7.5,40,791.315677
-7.5,40,793.764492
-7.5,40,796.073966
-7.5,40,798.611725
-7.5,40,800.866476
-7.0,40,803.2985
-7.5,40,805.820046
-7.5,40,808.175323
-7.0,40,810.466575
-7.5,40,812.961139
-7.5,40,858.304608
-7.5,40,860.608595
-7.5,40,863.012306
-7.0,40,865.434785
-7.5,40,867.847335
-7.5,40,870.193063
-7.0,40,872.546577
-7.5,40,874.828392
-7.5,40,877.108248
-7.0,40,879.565679
-7.5,40,881.903665
-7.5,40,884.288777
-7.0,40,886.758291
-7.5,40,889.111228
-7.5,40,891.398494
-7.5,40,893.82358
-7.0,40,896.10512
-7.5,40,898.439495
-7.5,40,900.775439
-7.0,40,903.08248
-7.0,40,905.572735
-7.5,40,907.765747
-7.0,40,910.184575
-7.5,40,912.4765
-7.0,40,914.848029
-7.5,40,951.475612
-7.5,40,953.820596
-7.5,40,956.094423
-7.5,40,958.56178
-7.5,40,960.817526
-7.5,40,963.194482
-7.5,40,965.425122
-7.0,40,967.726426
-7.0,40,970.103638
-7.0,40,972.387236
-7.5,40,974.830799
-7.0,40,977.083061
-7.5,40,979.405711
-7.5,40,981.746407
-7.5,40,984.11176
-7.5,40,986.454168
-7.5,40,988.82578
-7.5,40,991.071485
-7.5,40,993.40532
-7.5,40,995.749187
-7.0,40,998.081966
-7.5,40,1000.483185
-7.5,40,1002.735665
-7.0,40,1005.090735
-7.0,40,1007.446943
-7.0,40,1038.265309
-7.5,40,1040.642801
-7.5,40,1043.02998
-7.5,40,1045.363603
-7.5,40,1047.593982
-7.0,40,1049.998769
-7.5,40,1052.295915
-7.5,40,1054.5362
-7.0,40,1057.023872
-7.0,40,1059.381132
-7.5,40,1061.810944
-7.5,40,1064.009395
-7.5,40,1066.461396
-7.0,40,1068.872
-7.5,40,1071.235894
-7.5,40,1073.570055
-7.5,40,1075.9003
-7.0,40,1078.317461
-7.0,40,1080.656477
-7.5,40,1082.946792
-7.5,40,1085.210897
-7.5,40,1087.692084
-7.0,40,1089.970073
-7.5,40,1092.288994
-7.5,40,1094.717425
-7.0,40,1130.894356
-7.5,40,1133.185385
-7.5,40,1135.500458
-7.5,40,1137.787867
-7.5,40,1139.991877
-7.5,40,1142.208219
-7.5,40,1144.615124
-7.5,40,1146.96041
-7.5,40,1149.223985
-7.5,40,1151.625493
-7.5,40,1153.846595
-7.0,40,1156.271883
-7.0,40,1158.562409
-7.5,40,1160.920923
-7.5,40,1163.224322
-7.0,40,1165.583282
-7.5,40,1167.891245
-7.5,40,1170.261421
-7.5,40,1172.497621
-7.5,40,1174.806241
-5.5,40,1177.108492
-7.5,40,1179.381781
-7.5,40,1181.679253
-7.0,40,1184.058338
-7.5,40,1186.271394
-7.0,40,1223.338484
-7.5,40,1225.684704
-7.0,40,1227.969708
-7.0,40,1230.337944
-7.5,40,1232.624493
-7.5,40,1235.040792
-7.5,40,1237.36175
-7.0,40,1239.559674
-7.5,40,1241.90963
-7.0,40,1244.276602
-7.0,40,1246.541557
-7.5,40,1248.833468
-6.5,40,1251.12934
-7.5,40,1253.414687
-7.5,40,1255.756769
-7.0,40,1258.109978
-7.0,40,1260.42371
-7.5,40,1262.762601
-7.0,40,1265.097887
-7.5,40,1267.470711
-7.0,40,1269.779661
-7.0,40,1272.104205
-7.0,40,1274.490498
-7.5,40,1276.913435
-7.5,40,1279.238433
-7.0,40,1315.472902
-7.5,40,1317.806376
-7.5,40,1320.223293
-7.5,40,1322.511064
-7.5,40,1324.939742
-7.0,40,1327.245116
-7.0,40,1329.529313
-7.5,40,1331.840273
-7.0,40,1334.243173
-7.0,40,1336.529573
-7.0,40,1338.862326
-7.5,40,1341.234278
-7.5,40,1343.576344
-7.0,40,1345.918001
-7.0,40,1348.20235
-7.5,40,1350.537036
-7.5,40,1352.951635
-7.0,40,1355.254248
-7.5,40,1357.604239
-7.0,40,1359.859837
-7.5,40,1362.142361
-7.5,40,1364.414965
-7.0,40,1366.778476
-7.5,40,1369.214902
-7.5,40,1371.599488
-7.5,40,1403.47953
-7.5,40,1405.827757
-7.5,40,1408.127841
-7.5,40,1410.46735
-7.5,40,1412.786619
-7.0,40,1415.173984
-7.5,40,1417.591724
-7.5,40,1419.989587
-7.0,40,1422.273396
-7.5,40,1424.601145
-7.5,40,1427.186087
-7.0,40,1429.747386
-7.0,40,1432.030862
-7.0,40,1434.406363
-7.0,40,1436.806375
-7.0,40,1439.055617
-7.5,40,1441.378216
-7.5,40,1443.805557
-7.5,40,1446.214704
-7.0,40,1448.615663
-7.5,40,1451.043539
-7.5,40,1453.425713
-7.5,40,1455.809881
-7.0,40,1458.104181
-7.5,40,1460.488681
-6.5,40,1498.72231
-7.5,40,1501.087386
-7.5,40,1503.43938
-7.5,40,1505.754646
-7.0,40,1508.17551
-7.5,40,1510.668818
-5.5,40,1513.19264
-6.5,40,1515.59559
-7.5,40,1517.998569
-7.5,40,1520.33395
-7.5,40,1522.711445
-7.0,40,1525.269292
-7.0,40,1527.596101
-7.5,40,1530.047077
-7.0,40,1532.558651
-7.5,40,1535.039961
-7.0,40,1537.414525
-7.5,40,1539.819387
-7.0,40,1542.265946
-7.0,40,1544.647253
-7.5,40,1546.964537
-7.5,40,1549.227598
-7.0,40,1551.575658
-7.0,40,1553.908873
-7.0,40,1556.265578
-6.5,40,1592.879222
-7.5,40,1595.178554
-7.5,40,1597.462515
-7.5,40,1599.916051
-7.0,40,1602.219645
-7.0,40,1604.723799
-7.5,40,1607.119725
