#{"t_start": 1757786017.807986, "env_id": null}
r,l,t
-7.0,40,10.628471
-7.5,40,13.226013
-7.0,40,15.620163
-7.0,40,18.113432
-7.0,40,20.578248
-7.0,40,22.877852
-7.0,40,25.288412
-7.5,40,27.602741
-7.5,40,29.756925
-7.5,40,32.107601
-7.0,40,34.517456
-7.0,40,36.918599
-7.0,40,39.18889
-7.5,40,41.709064
-7.0,40,44.171139
-7.5,40,46.443005
-7.0,40,48.794849
-7.5,40,51.262293
-7.5,40,53.591428
-7.5,40,56.029777
-7.5,40,58.423823
-7.5,40,60.79881
-7.0,40,63.155358
-7.5,40,65.488115
-7.0,40,67.754979
-7.5,40,100.127191
-7.5,40,102.381085
-7.0,40,104.683664
-7.5,40,106.996519
-7.5,40,109.365632
-7.5,40,111.720511
-7.0,40,114.132486
-7.5,40,116.499674
-6.5,40,118.756515
-7.5,40,121.135715
-7.5,40,123.359727
-7.5,40,125.639712
-7.0,40,127.812881
-7.0,40,130.209318
-7.5,40,132.518981
-7.0,40,134.937249
-7.5,40,137.343045
-7.5,40,139.86394
-7.0,40,142.258457
-7.0,40,144.613829
-7.0,40,146.90314
-7.5,40,149.126035
-7.5,40,151.526386
-7.5,40,153.833191
-7.5,40,156.232107
-7.0,40,193.556736
-7.5,40,195.804469
-7.0,40,198.109825
-7.5,40,200.413757
-7.5,40,202.627065
-7.5,40,204.950105
-7.5,40,207.203644
-7.0,40,209.557755
-7.0,40,211.864922
-7.5,40,214.246727
-7.5,40,216.550606
-7.5,40,219.002576
-7.5,40,221.30206
-7.0,40,223.620068
-7.5,40,225.896855
-7.5,40,228.207458
-5.5,40,230.579107
-7.5,40,233.010113
-7.5,40,235.467725
-7.5,40,237.749726
-7.5,40,240.049112
-7.5,40,242.381418
-7.5,40,244.687437
-7.5,40,247.108589
-7.5,40,249.470916
-7.5,40,287.054571
-7.5,40,289.381753
-7.5,40,291.795683
-7.0,40,294.185732
-5.5,40,296.623322
-7.0,40,298.912499
-7.5,40,301.11344
-7.5,40,303.451003
-7.0,40,305.830708
-7.5,40,308.179955
-7.5,40,310.676579
-7.5,40,312.915467
-7.5,40,315.241932
-7.5,40,317.501396
-7.5,40,319.843675
-7.0,40,322.187261
-7.0,40,324.600662
-7.5,40,327.020464
-7.5,40,329.34334
-7.0,40,331.793704
-7.0,40,334.153628
-7.5,40,336.581783
-7.0,40,338.956743
-7.5,40,341.355613
-7.5,40,343.510345
-7.5,40,374.911088
-7.5,40,377.093184
-7.5,40,379.390838
-7.5,40,381.698159
-7.5,40,384.221378
-7.5,40,386.564803
-7.0,40,389.095491
-7.5,40,391.414175
-7.5,40,393.905119
-7.0,40,396.340341
-7.5,40,398.864556
-7.5,40,401.321726
-7.5,40,403.716757
-7.5,40,406.129926
-7.5,40,408.533324
-7.0,40,410.932038
-7.5,40,413.379597
-7.0,40,415.834908
-7.5,40,418.297077
-7.5,40,420.633455
-7.0,40,423.085767
-6.5,40,425.40412
-7.5,40,427.9579
-7.5,40,430.264831
-7.5,40,432.828025
-7.5,40,478.232888
-7.5,40,480.592334
-7.5,40,482.952031
-7.5,40,485.161933
-7.0,40,487.559858
-7.5,40,489.744311
-7.0,40,492.270613
-7.5,40,494.670574
-6.5,40,497.21578
-7.5,40,499.510865
-7.0,40,501.706538
-7.5,40,504.021366
-7.5,40,506.492414
-7.5,40,508.721823
-7.5,40,511.161669
-7.5,40,513.334656
-7.5,40,515.693504
-7.5,40,517.824841
-7.5,40,520.430057
-7.5,40,522.87371
-7.5,40,525.2193
-7.5,40,527.568442
-7.0,40,529.866684
-7.5,40,532.06308
-7.5,40,534.455923
-7.5,40,570.658695
-7.5,40,572.89363
-7.5,40,575.182369
-7.5,40,577.474238
-7.0,40,580.092186
-7.5,40,582.469464
-7.0,40,584.898699
-7.0,40,587.276061
-7.5,40,589.746846
-7.0,40,592.146991
-7.5,40,594.667942
-7.0,40,597.122712
-7.0,40,599.716663
-7.0,40,602.019413
-7.5,40,604.549195
-7.5,40,606.883638
-7.0,40,609.413552
-7.5,40,611.706343
-7.0,40,613.945075
-7.0,40,616.416404
-7.0,40,618.993571
-7.5,40,621.33349
-7.0,40,623.953431
-7.5,40,626.302374
-7.5,40,628.767833
-7.5,40,665.063813
-7.5,40,667.385273
