#{"t_start": 1757786017.9148457, "env_id": null}
r,l,t
-7.5,40,10.521518
-7.5,40,13.119809
-7.5,40,15.515508
-7.5,40,18.006694
-7.0,40,20.466567
-7.5,40,22.778833
-7.5,40,25.182263
-7.5,40,27.496022
-7.5,40,29.650232
-7.0,40,32.005134
-7.5,40,34.41054
-7.5,40,36.81196
-7.5,40,39.075037
-7.5,40,41.602306
-7.5,40,44.063184
-7.5,40,46.329712
-7.0,40,48.688452
-7.5,40,51.154005
-7.5,40,53.48479
-7.5,40,55.913866
-7.0,40,58.308634
-7.0,40,60.68678
-7.5,40,63.050651
-7.0,40,65.374367
-7.0,40,67.649327
-7.0,40,100.031214
-7.5,40,102.271535
-7.0,40,104.578374
-7.5,40,106.881423
-7.5,40,109.259099
-7.0,40,111.614347
-7.0,40,114.024398
-7.0,40,116.393367
-7.5,40,118.647219
-7.5,40,121.032424
-7.5,40,123.247214
-7.5,40,125.532341
-7.5,40,127.706701
-7.0,40,130.098466
-7.5,40,132.41241
-7.5,40,134.833033
-7.5,40,137.241873
-7.5,40,139.757655
-7.5,40,142.155459
-7.5,40,144.506756
-7.0,40,146.784821
-7.5,40,149.021996
-7.5,40,151.420428
-7.0,40,153.733675
-7.5,40,156.130672
-7.5,40,193.454987
-7.0,40,195.694839
-7.5,40,198.000606
-7.5,40,200.300123
-7.5,40,202.517627
-7.5,40,204.842669
-7.0,40,207.090333
-7.0,40,209.460089
-7.5,40,211.758682
-7.0,40,214.14295
-7.5,40,216.443907
-7.5,40,218.895227
-7.0,40,221.185231
-7.0,40,223.507894
-7.5,40,225.788702
-7.5,40,228.101735
-6.5,40,230.468516
-7.5,40,232.908776
-7.0,40,235.361165
-7.0,40,237.634862
-7.5,40,239.931749
-7.5,40,242.275515
-7.0,40,244.577811
-7.5,40,246.992774
-7.0,40,249.36414
-7.0,40,286.950071
-7.5,40,289.268247
-7.0,40,291.689048
-7.0,40,294.07828
-7.0,40,296.511877
-7.5,40,298.804215
-7.0,40,301.004576
-7.5,40,303.344385
-7.5,40,305.723516
-7.5,40,308.083735
-7.0,40,310.576774
-7.5,40,312.808786
-7.5,40,315.138592
-7.5,40,317.394535
-7.0,40,319.729491
-7.0,40,322.087915
-7.5,40,324.494296
-7.0,40,326.918102
-7.5,40,329.232718
-7.5,40,331.681052
-7.0,40,334.055793
-7.0,40,336.475754
-7.0,40,338.849611
-7.0,40,341.255417
-7.5,40,343.403191
-7.0,40,374.802994
-7.5,40,376.986918
-7.5,40,379.278987
-7.0,40,381.58514
-7.5,40,384.11565
-7.5,40,386.467719
-7.0,40,388.988194
-7.5,40,391.310123
-7.0,40,393.803881
-7.0,40,396.224977
-7.5,40,398.75298
-7.5,40,401.219707
-7.5,40,403.610324
-7.0,40,406.029064
-7.5,40,408.426886
-7.0,40,410.825822
-7.0,40,413.27499
-7.5,40,415.718495
-7.5,40,418.183913
-7.5,40,420.532047
-7.0,40,422.984508
-7.0,40,425.305387
-7.5,40,427.851292
-7.0,40,430.158251
-7.5,40,432.718981
-7.0,40,478.132782
-7.0,40,480.490251
-7.5,40,482.851093
-7.5,40,485.055311
-7.5,40,487.453841
-7.5,40,489.640865
-6.5,40,492.162164
-7.0,40,494.563676
-7.0,40,497.110168
-7.5,40,499.404515
-7.5,40,501.600284
-7.5,40,503.913446
-7.0,40,506.385258
-7.5,40,508.616898
-7.0,40,511.055257
-7.5,40,513.229774
-7.5,40,515.592931
-7.5,40,517.710218
-6.5,40,520.321336
-7.0,40,522.76667
-7.5,40,525.112853
-7.5,40,527.471091
-7.5,40,529.758173
-7.5,40,531.959511
-7.0,40,534.340157
-7.5,40,570.560227
-7.5,40,572.784763
-5.5,40,575.078382
-7.5,40,577.365753
-7.5,40,579.985457
-7.0,40,582.352065
-7.5,40,584.791969
-7.0,40,587.166247
-6.5,40,589.645394
-7.5,40,592.038203
-7.5,40,594.565915
-7.5,40,597.016569
-7.5,40,599.609028
-7.5,40,601.909044
-7.0,40,604.445888
-7.0,40,606.779827
-7.0,40,609.306884
-7.5,40,611.5999
-7.0,40,613.849138
-7.5,40,616.307956
-7.5,40,618.893319
-7.5,40,621.223886
-7.5,40,623.845225
-7.5,40,626.195636
-7.0,40,628.660935
-7.5,40,664.964149
-7.0,40,667.283555
-7.5,40,669.64674
-7.5,40,672.07622
-7.0,40,674.453241
-7.5,40,676.863758
-7.5,40,679.33268
-7.5,40,681.935813
-7.5,40,684.412909
-7.5,40,686.866744
-7.5,40,689.443592
-7.0,40,691.866448
-7.5,40,694.308467
-7.0,40,696.728265
-7.5,40,699.012503
-7.5,40,701.51866
-7.0,40,704.017335
-7.5,40,706.509996
-7.5,40,708.939228
-7.5,40,711.490251
-7.5,40,713.812326
-7.5,40,716.325159
-7.0,40,718.754288
-7.5,40,721.170957
-7.5,40,723.718724
-7.5,40,754.888597
-7.5,40,757.353277
-7.5,40,759.858158
-7.0,40,762.181175
-7.5,40,764.597055
-7.0,40,766.912402
-7.5,40,769.395603
-7.5,40,771.863821
-7.0,40,774.402938
-7.5,40,776.741621
-7.5,40,779.041163
-7.5,40,781.615303
-7.5,40,784.036451
-7.5,40,786.501536
-7.0,40,788.812493
-7.5,40,791.200164
-7.5,40,793.644943
-7.5,40,795.956497
-7.0,40,798.500029
-7.5,40,800.763032
-7.5,40,803.189558
-6.5,40,805.708006
-7.0,40,808.069126
-7.5,40,810.360409
-7.5,40,812.848517
-7.0,40,858.198269
-7.0,40,860.485763
-6.5,40,862.897593
-7.0,40,865.328618
