#{"t_start": 1757786017.8328826, "env_id": null}
r,l,t
-7.0,40,10.602942
-7.5,40,13.201046
-7.0,40,15.594488
-7.0,40,18.088596
-7.5,40,20.549356
-7.0,40,22.858872
-7.5,40,25.263755
-7.5,40,27.577976
-7.5,40,29.732157
-7.5,40,32.082914
-6.5,40,34.492411
-7.5,40,36.893986
-7.5,40,39.162427
-7.5,40,41.68427
-7.5,40,44.145002
-7.5,40,46.417423
-7.5,40,48.766674
-7.5,40,51.237662
-7.5,40,53.566517
-7.5,40,56.002612
-7.5,40,58.397064
-7.5,40,60.772062
-7.5,40,63.132834
-7.5,40,65.462749
-7.0,40,67.730896
-7.5,40,100.112686
-7.5,40,102.353429
-7.5,40,104.667769
-7.5,40,106.972396
-6.5,40,109.341101
-7.0,40,111.696352
-7.5,40,114.107757
-7.0,40,116.475049
-7.0,40,118.728758
-7.5,40,121.120529
-7.5,40,123.334925
-7.5,40,125.614277
-7.5,40,127.788459
-7.5,40,130.181684
-7.0,40,132.494403
-7.0,40,134.912266
-7.5,40,137.323786
-7.0,40,139.839268
-7.5,40,142.241292
-7.0,40,144.588564
-7.5,40,146.874014
-7.5,40,149.111322
-7.5,40,151.501294
-7.5,40,153.813981
-7.5,40,156.21501
-7.5,40,193.532037
-7.5,40,195.785201
-7.5,40,198.084919
-7.5,40,200.389005
-7.0,40,202.601909
-7.5,40,204.924667
-7.5,40,207.178842
-7.0,40,209.532846
-7.5,40,211.842601
-7.5,40,214.222039
-7.5,40,216.525763
-7.5,40,218.977494
-7.5,40,221.268012
-7.5,40,223.58873
-7.0,40,225.876256
-7.5,40,228.182508
-7.5,40,230.553441
-7.5,40,232.984879
-7.5,40,235.442947
-7.5,40,237.719355
-7.5,40,240.024293
-7.0,40,242.358418
-7.5,40,244.664403
-7.0,40,247.086167
-7.5,40,249.446269
-7.0,40,287.028504
-7.5,40,289.361592
-7.0,40,291.770901
-7.0,40,294.161171
-7.5,40,296.602495
-7.0,40,298.891715
-7.5,40,301.088562
-7.0,40,303.426582
-7.5,40,305.805664
-7.5,40,308.162051
-7.0,40,310.654109
-7.0,40,312.890804
-7.0,40,315.220302
-7.5,40,317.476961
-7.0,40,319.81914
-7.5,40,322.165502
-7.5,40,324.576143
-7.5,40,326.998725
-7.5,40,329.326146
-7.5,40,331.765357
-7.5,40,334.129236
-7.5,40,336.557438
-7.0,40,338.931819
-7.0,40,341.335159
-7.5,40,343.482548
-7.0,40,374.887276
-7.0,40,377.07043
-7.5,40,379.366129
-7.0,40,381.673464
-7.0,40,384.193038
-7.0,40,386.540258
-7.0,40,389.070225
-7.5,40,391.389399
-7.5,40,393.880265
-7.5,40,396.309623
-7.5,40,398.849391
-7.0,40,401.302046
-7.0,40,403.691963
-7.5,40,406.111237
-7.5,40,408.508644
-7.5,40,410.914114
-7.5,40,413.356616
-7.0,40,415.81023
-7.5,40,418.276476
-7.5,40,420.613921
-7.0,40,423.061058
-7.5,40,425.379344
-7.5,40,427.933408
-7.0,40,430.240468
-7.0,40,432.801808
-7.5,40,478.205808
-7.5,40,480.568044
-7.5,40,482.9324
-7.5,40,485.132221
-7.5,40,487.535811
-7.5,40,489.716944
-7.5,40,492.245939
-7.5,40,494.645942
-7.5,40,497.191512
-7.5,40,499.476118
-7.5,40,501.683489
-7.5,40,503.996447
-7.5,40,506.467991
-7.0,40,508.693208
-7.5,40,511.134196
-7.5,40,513.311691
-7.5,40,515.669163
-7.5,40,517.799944
-7.0,40,520.403049
-7.5,40,522.840518
-7.5,40,525.194981
-7.5,40,527.551834
-7.5,40,529.843302
-7.5,40,532.041199
-7.0,40,534.430367
-7.5,40,570.633904
-7.5,40,572.869913
-7.0,40,575.158453
-7.0,40,577.447614
-7.0,40,580.065068
-7.0,40,582.444861
-7.5,40,584.873966
-7.5,40,587.25141
-7.5,40,589.722028
-7.0,40,592.121511
-7.5,40,594.648267
-7.5,40,597.098625
-7.0,40,599.693074
-7.0,40,601.991804
-7.5,40,604.52462
-7.5,40,606.859042
-7.5,40,609.39059
-7.5,40,611.681806
-7.5,40,613.931023
-7.5,40,616.391297
-7.0,40,618.971056
-7.0,40,621.30611
-7.5,40,623.926068
-6.5,40,626.283778
-7.5,40,628.742769
-7.5,40,665.039208
-7.5,40,667.36497
-7.5,40,669.725988
-7.0,40,672.168257
-7.5,40,674.527968
-7.5,40,676.947184
-7.0,40,679.411244
-7.0,40,682.024464
-7.5,40,684.496976
-7.5,40,686.94883
-7.0,40,689.524659
-7.5,40,691.932401
-7.5,40,694.390349
-7.0,40,696.812179
-7.5,40,699.094239
-7.5,40,701.600393
-7.0,40,704.098217
-7.5,40,706.592061
-7.0,40,709.017479
-7.0,40,711.572338
-7.5,40,713.892277
-7.5,40,716.39879
-7.0,40,718.836165
-7.5,40,721.252961
-6.5,40,723.800899
-7.5,40,754.970404
-7.0,40,757.435461
-7.5,40,759.943209
-7.5,40,762.263218
-7.5,40,764.676229
-7.0,40,766.991971
-7.5,40,769.489017
-7.5,40,771.955894
-7.0,40,774.484908
-7.5,40,776.823308
-7.5,40,779.116193
-7.0,40,781.706107
-7.5,40,784.127358
-7.5,40,786.593738
-7.5,40,788.894872
-7.5,40,791.288508
-7.5,40,793.726712
-7.5,40,796.040199
-7.0,40,798.582038
-7.0,40,800.844986
-7.5,40,803.271805
-7.5,40,805.788009
-7.5,40,808.148378
-7.5,40,810.441566
-7.5,40,812.931214
-7.5,40,858.282547
-7.5,40,860.572129
-7.0,40,862.979238
-7.5,40,865.414582
-7.5,40,867.825331
-7.5,40,870.156099
-7.0,40,872.517657
-6.5,40,874.806295
-7.5,40,877.077039
-7.5,40,879.539531
-7.5,40,881.865184
-7.5,40,884.259652
-7.5,40,886.720088
-7.5,40,889.080525
-7.5,40,891.369143
-7.5,40,893.790981
-7.5,40,896.068105
-7.5,40,898.403862
-7.5,40,900.752094
-7.5,40,903.054267
-7.0,40,905.547697
-7.0,40,907.746837
-7.5,40,910.152365
-7.5,40,912.454022
-7.0,40,914.815309
-7.5,40,951.448878
-7.0,40,953.803871
-7.5,40,956.066077
-7.0,40,958.540192
-7.5,40,960.795713
-7.0,40,963.166376
-7.5,40,965.395481
-7.0,40,967.699695
-7.0,40,970.066899
-7.5,40,972.358996
-7.5,40,974.79779
-7.5,40,977.057762
-7.0,40,979.379029
-7.5,40,981.714129
-7.0,40,984.084014
-7.0,40,986.428409
-7.0,40,988.796871
-7.5,40,991.039771
-7.0,40,993.37279
-7.0,40,995.723851
-7.0,40,998.057567
-7.5,40,1000.447581
-7.5,40,1002.712221
-7.5,40,1005.070618
-7.5,40,1007.416002
-7.0,40,1038.241701
-7.0,40,1040.618388
-7.5,40,1042.997211
-7.5,40,1045.342809
-7.0,40,1047.576399
-7.5,40,1049.976549
-7.5,40,1052.271645
-7.5,40,1054.508029
-7.5,40,1056.991067
-7.5,40,1059.358736
-7.0,40,1061.774213
-7.0,40,1063.982917
-7.5,40,1066.43865
-7.0,40,1068.85417
-7.0,40,1071.199725
-7.0,40,1073.53808
-7.0,40,1075.87817
-7.0,40,1078.285395
-7.0,40,1080.629281
-7.5,40,1082.912796
-6.5,40,1085.189939
-7.5,40,1087.669453
-7.5,40,1089.94391
-7.5,40,1092.261125
-7.5,40,1094.694052
-7.5,40,1130.871726
-7.5,40,1133.155863
-6.5,40,1135.468753
-7.0,40,1137.759798
-7.5,40,1139.972222
-7.5,40,1142.175393
-6.5,40,1144.591155
-7.5,40,1146.924594
-7.5,40,1149.198249
-7.5,40,1151.60044
-7.5,40,1153.814124
-7.5,40,1156.245883
-7.0,40,1158.533477
-7.5,40,1160.888952
-7.5,40,1163.177319
-7.5,40,1165.547811
-7.5,40,1167.857974
-7.5,40,1170.246929
-7.0,40,1172.474751
-7.5,40,1174.782715
-7.5,40,1177.084121
-7.5,40,1179.354479
-7.0,40,1181.646072
-7.0,40,1184.028376
-7.5,40,1186.242352
-7.5,40,1223.303851
-7.5,40,1225.658555
-7.0,40,1227.938147
-7.5,40,1230.312727
-7.0,40,1232.598575
-7.5,40,1235.018372
-7.0,40,1237.324107
-7.5,40,1239.530695
-7.5,40,1241.884024
-7.5,40,1244.254415
-7.5,40,1246.511883
-7.5,40,1248.808912
