#{"t_start": 1757786017.4890501, "env_id": null}
r,l,t
-7.0,40,10.952195
-7.5,40,13.547333
-7.0,40,15.94452
-7.5,40,18.431531
-7.5,40,20.891269
-7.5,40,23.20394
-7.5,40,25.607108
-7.5,40,27.921593
-7.0,40,30.078124
-7.0,40,32.426523
-7.0,40,34.836105
-7.5,40,37.23689
-7.5,40,39.506339
-7.5,40,42.027952
-7.0,40,44.487306
-7.5,40,46.758905
-7.5,40,49.113731
-7.5,40,51.581522
-7.5,40,53.910162
-6.5,40,56.339613
-7.5,40,58.736167
-6.5,40,61.124548
-7.0,40,63.471931
-7.5,40,65.813258
-7.5,40,68.074599
-7.5,40,100.456572
-7.5,40,102.697084
-7.5,40,105.003445
-7.5,40,107.313679
-7.5,40,109.684666
-7.5,40,112.049101
-7.0,40,114.451552
-7.5,40,116.827106
-7.5,40,119.072881
-7.5,40,121.454835
-7.5,40,123.68487
-7.5,40,125.953598
-7.5,40,128.132118
-7.5,40,130.525415
-7.5,40,132.848304
-6.5,40,135.257275
-7.0,40,137.661941
-7.5,40,140.182954
-7.5,40,142.582307
-7.0,40,144.934062
-7.0,40,147.217644
-7.5,40,149.449086
-7.5,40,151.844251
-7.5,40,154.159758
-7.0,40,156.557739
-7.5,40,193.875504
-7.5,40,196.123607
-7.0,40,198.427288
-6.5,40,200.74231
-7.0,40,202.943222
-7.5,40,205.267933
-7.5,40,207.521475
-7.5,40,209.876704
-7.5,40,212.192583
-7.5,40,214.565651
-7.5,40,216.859288
-7.5,40,219.321177
-7.0,40,221.607158
-7.0,40,223.930794
-7.0,40,226.215941
-7.5,40,228.527121
-7.5,40,230.897402
-7.5,40,233.328824
-7.5,40,235.776567
-7.5,40,238.068885
-7.5,40,240.367193
-7.5,40,242.700206
-7.5,40,245.008918
-7.5,40,247.426714
-7.5,40,249.79041
-6.5,40,287.375543
-7.5,40,289.703652
-7.5,40,292.11461
-7.5,40,294.505096
-7.5,40,296.938421
-7.5,40,299.231601
-7.5,40,301.432552
-7.0,40,303.770327
-7.5,40,306.14957
-7.0,40,308.502956
-7.5,40,310.998646
-7.5,40,313.242774
-7.0,40,315.569121
-7.0,40,317.816502
-7.5,40,320.15485
-7.5,40,322.506042
-7.5,40,324.919664
-7.5,40,327.339316
-7.5,40,329.650894
-7.5,40,332.106186
-7.5,40,334.472993
-7.0,40,336.901249
-7.5,40,339.278033
-7.5,40,341.68066
-7.5,40,343.826099
-7.5,40,375.227687
-7.5,40,377.415117
-7.5,40,379.709722
-7.5,40,382.017205
-7.5,40,384.544369
-7.0,40,386.889979
-7.5,40,389.414427
-7.5,40,391.723458
-7.5,40,394.221203
-7.0,40,396.653196
-7.5,40,399.184611
-7.5,40,401.64523
-7.5,40,404.035604
-7.5,40,406.45473
-7.0,40,408.852259
-7.5,40,411.251901
-7.5,40,413.694725
-7.5,40,416.147874
-7.5,40,418.61716
-7.5,40,420.951181
-7.5,40,423.404791
-7.0,40,425.726459
-7.5,40,428.266324
-7.5,40,430.582694
-7.5,40,433.146083
-7.0,40,478.549431
-7.5,40,480.911656
-7.5,40,483.273751
-7.5,40,485.477297
-7.5,40,487.878599
-7.5,40,490.061043
-7.5,40,492.59823
-7.5,40,494.989503
-7.5,40,497.525528
-7.5,40,499.830113
-7.5,40,502.028031
-7.5,40,504.340039
-7.5,40,506.811482
-7.0,40,509.034958
-7.5,40,511.480653
-7.5,40,513.655474
-7.5,40,516.016209
-7.5,40,518.143667
-7.5,40,520.747973
-7.5,40,523.197973
-7.0,40,525.538203
-7.0,40,527.893168
-7.0,40,530.188642
-6.5,40,532.378296
-7.5,40,534.774494
-7.5,40,570.97765
-7.0,40,573.206105
-7.0,40,575.493335
-7.0,40,577.784665
-7.5,40,580.411453
-7.5,40,582.787688
-7.0,40,585.217721
-7.5,40,587.590788
-7.0,40,590.065794
-7.5,40,592.466664
-7.0,40,594.990114
-7.5,40,597.441664
-7.5,40,600.033962
-7.5,40,602.334868
-7.5,40,604.877374
-7.5,40,607.20276
-7.0,40,609.732666
-7.0,40,612.025168
-7.5,40,614.275044
-7.5,40,616.735458
-7.0,40,619.317498
-7.5,40,621.649282
-7.5,40,624.269831
-7.5,40,626.621437
-7.5,40,629.08611
-7.5,40,665.385266
-6.5,40,667.703373
-7.5,40,670.069974
-6.0,40,672.509862
-7.5,40,674.878127
-7.5,40,677.28542
-7.5,40,679.754874
-7.0,40,682.371546
-7.5,40,684.833046
-7.0,40,687.294422
-7.0,40,689.868059
-7.5,40,692.276431
-7.0,40,694.733946
-7.0,40,697.15627
-7.5,40,699.438282
-7.5,40,701.944425
-7.5,40,704.431965
-7.5,40,706.928959
-7.5,40,709.358122
-7.0,40,711.916053
-7.5,40,714.237095
-7.5,40,716.742747
-7.0,40,719.179857
-7.0,40,721.596537
-7.0,40,724.144263
-7.5,40,755.313964
-7.5,40,757.779083
-7.5,40,760.287279
-7.5,40,762.609076
-7.0,40,765.027248
-7.5,40,767.335223
-7.0,40,769.823802
-7.5,40,772.299256
-5.5,40,774.82458
-7.0,40,777.160454
-7.5,40,779.465739
-7.0,40,782.043907
-7.5,40,784.46218
-7.5,40,786.939505
-7.5,40,789.238487
-7.5,40,791.626887
-7.5,40,794.070627
-7.5,40,796.393866
-7.0,40,798.930989
-7.5,40,801.188534
-7.5,40,803.615223
-7.5,40,806.133285
-7.5,40,808.491914
-7.5,40,810.785025
-7.0,40,813.274867
-7.0,40,858.62357
-7.5,40,860.916233
-7.5,40,863.322803
-7.5,40,865.757892
-7.5,40,868.168822
-7.5,40,870.49997
-7.5,40,872.861392
-7.0,40,875.149857
-7.5,40,877.423474
-7.5,40,879.873288
-7.5,40,882.206167
-7.0,40,884.602857
-6.5,40,887.066221
-7.5,40,889.426753
-7.5,40,891.713326
-7.5,40,894.134896
-7.5,40,896.411141
-7.5,40,898.747451
-7.5,40,901.095985
-7.5,40,903.398474
-7.5,40,905.891356
-7.0,40,908.089118
-7.5,40,910.496318
-7.0,40,912.79854
-7.5,40,915.159174
-7.0,40,951.792465
-7.5,40,954.142332
-7.0,40,956.409753
-7.5,40,958.883709
-7.5,40,961.134687
-7.5,40,963.510594
-7.5,40,965.731921
-7.0,40,968.043519
-7.5,40,970.409673
-7.5,40,972.702338
-7.5,40,975.141506
-7.5,40,977.401029
-7.5,40,979.719059
-7.0,40,982.060875
-7.5,40,984.43077
-7.5,40,986.771555
-7.5,40,989.137865
-7.5,40,991.383084
-7.5,40,993.716425
-7.5,40,996.067347
-7.0,40,998.395175
-7.0,40,1000.792217
-7.5,40,1003.05666
-7.5,40,1005.419719
-7.5,40,1007.759838
-7.5,40,1038.585315
-7.5,40,1040.956118
-7.5,40,1043.344331
-7.5,40,1045.686759
-7.5,40,1047.91995
-7.5,40,1050.320078
-7.5,40,1052.60389
-7.5,40,1054.854923
-7.5,40,1057.336697
-7.5,40,1059.699721
-7.0,40,1062.118071
-7.5,40,1064.332931
-7.5,40,1066.773282
-7.0,40,1069.19001
-7.5,40,1071.543417
-7.5,40,1073.88249
-7.5,40,1076.221805
-7.5,40,1078.628743
-7.5,40,1080.972991
-7.5,40,1083.266209
-7.5,40,1085.533267
-7.0,40,1088.013214
-7.5,40,1090.292262
-7.0,40,1092.603991
-6.5,40,1095.043101
-6.5,40,1131.21593
-7.5,40,1133.501506
-7.5,40,1135.806835
-7.0,40,1138.110727
-7.5,40,1140.311573
-7.0,40,1142.519536
-7.5,40,1144.931977
-7.5,40,1147.268331
-7.5,40,1149.536652
-7.5,40,1151.947916
-7.5,40,1154.157856
-7.5,40,1156.589834
-7.5,40,1158.876788
-7.5,40,1161.233594
-7.5,40,1163.532478
-7.5,40,1165.891426
-7.5,40,1168.201856
-7.5,40,1170.585283
-7.5,40,1172.818492
-7.5,40,1175.126426
-7.5,40,1177.427713
-7.5,40,1179.695011
-7.5,40,1181.989679
-7.0,40,1184.3708
-7.5,40,1186.585925
-7.5,40,1223.648463
-7.5,40,1225.999998
-7.5,40,1228.281985
-7.5,40,1230.656593
-7.5,40,1232.945301
-7.0,40,1235.361771
-7.0,40,1237.657241
-7.5,40,1239.874638
-7.0,40,1242.227791
-7.0,40,1244.58835
-7.5,40,1246.852674
-7.5,40,1249.152878
-7.5,40,1251.43628
-7.5,40,1253.729038
-7.5,40,1256.078404
-7.0,40,1258.431209
-7.5,40,1260.741432
-7.5,40,1263.072765
-7.0,40,1265.409416
-7.5,40,1267.789822
-7.5,40,1270.105922
-7.0,40,1272.416854
-7.5,40,1274.810525
-7.5,40,1277.232126
-7.5,40,1279.542984
-7.5,40,1315.781745
-7.5,40,1318.127777
-7.0,40,1320.531612
-7.0,40,1322.825207
-7.5,40,1325.249357
-7.0,40,1327.567516
-7.5,40,1329.843633
-7.0,40,1332.160218
-7.0,40,1334.550382
-7.5,40,1336.838396
-7.5,40,1339.172796
-6.5,40,1341.554348
-7.0,40,1343.894449
-7.5,40,1346.223711
-7.5,40,1348.522954
-7.0,40,1350.855859
-7.5,40,1353.267613
-7.5,40,1355.569222
-7.5,40,1357.917974
-7.5,40,1360.181668
-7.5,40,1362.45613
-7.5,40,1364.727707
-7.0,40,1367.090976
-7.0,40,1369.525949
-7.5,40,1371.901526
-7.5,40,1403.79164
-7.0,40,1406.147677
-7.0,40,1408.434494
-7.5,40,1410.785284
-7.5,40,1413.094888
-7.0,40,1415.492395
-7.5,40,1417.908204
-7.5,40,1420.305663
-7.0,40,1422.591381
-7.5,40,1424.907018
-7.5,40,1427.491142
-7.0,40,1430.071608
-7.0,40,1432.341767
-7.0,40,1434.718781
-7.0,40,1437.114038
-7.5,40,1439.355592
-7.0,40,1441.689809
-7.0,40,1444.124435
-7.5,40,1446.532603
-7.5,40,1448.93299
-7.5,40,1451.369825
-7.5,40,1453.732142
-7.5,40,1456.122474
-7.0,40,1458.413861
-7.5,40,1460.807729
-7.5,40,1499.037197
-7.0,40,1501.406893
-7.0,40,1503.755983
-7.5,40,1506.06707
-7.5,40,1508.492896
-7.0,40,1510.990736
-7.5,40,1513.503764
-7.5,40,1515.91032
-7.0,40,1518.31824
-7.5,40,1520.645952
-7.0,40,1523.033205
-7.5,40,1525.580446
-7.0,40,1527.900168
-7.0,40,1530.355729
-7.0,40,1532.869652
-7.0,40,1535.362849
-7.0,40,1537.732451
-7.5,40,1540.127935
-7.0,40,1542.579656
-7.5,40,1544.953495
-7.0,40,1547.278256
-7.5,40,1549.537578
-7.5,40,1551.89576
-7.5,40,1554.231224
-7.5,40,1556.586219
-6.5,40,1593.200661
-7.5,40,1595.502433
-7.5,40,1597.770189
-7.5,40,1600.225969
-7.0,40,1602.545716
-7.5,40,1605.039965
-7.0,40,1607.429187
-7.0,40,1609.764749
-7.0,40,1612.203711
-7.5,40,1614.656257
-7.0,40,1617.006639
-7.5,40,1619.400336
-7.0,40,1621.700405
-6.5,40,1624.151233
-7.5,40,1626.538632
-7.0,40,1629.024755
-7.5,40,1631.514937
-7.5,40,1633.957747
-6.5,40,1636.310301
-7.5,40,1638.614263
-7.5,40,1640.924487
-7.0,40,1643.441123
-7.0,40,1645.828593
-7.0,40,1648.075563
-6.5,40,1650.467742
-6.5,40,1682.275283
-7.5,40,1684.714417
-7.0,40,1687.023714
-7.0,40,1689.250075
-7.0,40,1691.577415
-7.0,40,1694.05911
-6.5,40,1696.464289
-7.5,40,1698.777601
-7.5,40,1701.16675
-7.0,40,1703.490727
-7.0,40,1705.875286
-7.0,40,1708.267396
-7.0,40,1710.532632
-7.0,40,1712.873514
-6.0,40,1715.210434
-7.0,40,1717.550299
-6.5,40,1719.965212
-7.0,40,1722.382036
-7.0,40,1724.678379
-7.0,40,1727.123466
-7.0,40,1729.460913
-7.0,40,1731.918706
-6.5,40,1734.392322
-7.0,40,1736.820365
-6.5,40,1739.236721
-7.0,40,1776.096063
-7.0,40,1778.535368
-7.0,40,1781.017834
-6.5,40,1783.308017
-7.0,40,1785.873915
-6.5,40,1788.353908
-7.0,40,1790.711303
-6.5,40,1793.071429
-7.5,40,1795.330587
-7.0,40,1797.741142
-7.0,40,1800.125345
-7.5,40,1802.487822
-6.5,40,1804.792088
-7.0,40,1807.216413
-7.0,40,1809.522532
-7.0,40,1812.009324
-7.0,40,1814.219204
-7.0,40,1816.714983
-7.0,40,1819.211654
-6.5,40,1821.709031
-7.0,40,1824.056618
-7.0,40,1826.63408
-7.0,40,1828.919454
-7.5,40,1831.407119
-7.5,40,1833.722338
-7.0,40,1870.547004
-7.0,40,1873.02339
-6.5,40,1875.388695
-7.0,40,1877.907035
-6.5,40,1880.240893
-7.0,40,1882.797874
-7.0,40,1885.181059
-6.5,40,1887.676612
-6.5,40,1890.147825
-6.5,40,1892.565253
-7.0,40,1895.061898
-7.0,40,1897.416056
-7.0,40,1899.862991
-7.5,40,1902.341643
-7.0,40,1904.741387
-7.0,40,1907.230734
-7.0,40,1909.578909
-6.5,40,1912.142138
-6.5,40,1914.643413
-7.0,40,1917.201235
-7.0,40,1919.592254
-7.5,40,1922.010933
-7.5,40,1924.282565
-7.0,40,1926.698056
-7.0,40,1929.108915
-7.0,40,1965.408622
-7.0,40,1967.84272
-6.5,40,1970.347803
-6.5,40,1972.890743
-7.0,40,1975.277732
-7.0,40,1977.735644
-7.0,40,1980.160319
-6.5,40,1982.588998
-6.0,40,1984.959048
-7.0,40,1987.284662
-7.0,40,1989.916332
-7.5,40,1992.513618
-6.5,40,1994.889091
-7.0,40,1997.386597
-6.5,40,1999.835698
-6.5,40,2002.206702
-7.0,40,2004.740835
-7.0,40,2007.220876
-6.5,40,2009.710978
-6.5,40,2012.206259
-7.0,40,2014.746475
-7.0,40,2017.283356
-7.0,40,2019.836526
-7.0,40,2022.270436
-6.5,40,2024.79735
-6.5,40,2062.699754
-7.0,40,2065.148105
-7.0,40,2067.41005
-7.0,40,2069.78957
-6.5,40,2072.293239
-7.5,40,2074.568122
-6.5,40,2076.962585
-7.0,40,2079.294132
-6.5,40,2081.666457
-7.0,40,2084.095809
-7.0,40,2086.62354
-7.0,40,2089.014047
-7.0,40,2091.471879
-6.5,40,2093.816008
-6.5,40,2096.252552
-6.5,40,2098.738394
-7.0,40,2101.181819
-7.0,40,2103.525534
-6.0,40,2105.888822
-6.5,40,2108.262404
-6.0,40,2110.522527
-7.0,40,2112.840364
-6.0,40,2115.298097
-7.0,40,2117.681669
-7.0,40,2120.022921
-7.0,40,2155.973864
-7.0,40,2158.364384
-7.5,40,2160.837243
-6.5,40,2163.461584
-6.5,40,2165.853287
-7.0,40,2168.448621
-7.0,40,2170.736376
-7.0,40,2173.002042
-6.5,40,2175.477232
-7.0,40,2177.832438
-6.5,40,2180.184579
-7.0,40,2182.718023
-6.5,40,2185.148017
-7.0,40,2187.511788
-6.5,40,2190.002593
-7.0,40,2192.314867
-7.0,40,2194.796192
-7.0,40,2197.287467
-6.5,40,2199.82698
-6.5,40,2202.091094
-7.0,40,2204.526959
-7.0,40,2207.027588
-6.0,40,2209.413644
-7.0,40,2211.802415
-7.0,40,2214.244797
-7.0,40,2250.346408
-7.0,40,2252.603249
-6.5,40,2254.975504
-7.0,40,2257.318993
-6.5,40,2259.696294
-7.0,40,2262.129517
-7.0,40,2264.53587
-7.5,40,2267.017599
-6.5,40,2269.370889
