#{"t_start": 1757786017.8751895, "env_id": null}
r,l,t
-6.5,40,10.560558
-7.5,40,13.158858
-7.0,40,15.552186
-7.0,40,18.046294
-7.5,40,20.505294
-7.5,40,22.811062
-7.5,40,25.220899
-7.5,40,27.535331
-7.0,40,29.698128
-7.5,40,32.040644
-7.5,40,34.445334
-7.5,40,36.850569
-7.0,40,39.117917
-7.5,40,41.639051
-7.5,40,44.102076
-7.5,40,46.376186
-7.5,40,48.727733
-7.5,40,51.194713
-7.5,40,53.523149
-7.5,40,55.95992
-7.0,40,58.350047
-7.5,40,60.728364
-7.5,40,63.084543
-7.5,40,65.420331
-7.5,40,67.682333
-7.5,40,100.070449
-7.5,40,102.310726
-7.5,40,104.617097
-7.5,40,106.928959
-7.5,40,109.298927
-7.5,40,111.653321
-7.5,40,114.065483
-7.5,40,116.429171
-7.5,40,118.686663
-7.5,40,121.06828
-7.0,40,123.288023
-7.0,40,125.565879
-7.5,40,127.745486
-7.5,40,130.139438
-7.0,40,132.451641
-7.0,40,134.870474
-7.5,40,137.28056
-7.5,40,139.796936
-7.5,40,142.182678
-6.5,40,144.546329
-7.0,40,146.831001
-7.5,40,149.060438
-6.5,40,151.458672
-7.5,40,153.770875
-7.5,40,156.172709
-7.5,40,193.486031
-7.0,40,195.737231
-7.5,40,198.040518
-7.5,40,200.346747
-7.5,40,202.556785
-7.5,40,204.881932
-7.5,40,207.136455
-6.5,40,209.490842
-7.0,40,211.798189
-7.0,40,214.181726
-7.5,40,216.483549
-7.5,40,218.934902
-7.5,40,221.220432
-7.0,40,223.551306
-7.5,40,225.829556
-7.5,40,228.13995
-7.0,40,230.510978
-7.0,40,232.947066
-7.5,40,235.400861
-7.5,40,237.672023
-7.5,40,239.982
-7.0,40,242.313664
-7.5,40,244.623544
-7.0,40,247.03874
-7.0,40,249.40352
-7.0,40,286.986626
-7.0,40,289.31284
-7.0,40,291.727204
-7.0,40,294.116395
-7.5,40,296.551646
-7.5,40,298.845435
-7.5,40,301.050088
-7.5,40,303.383989
-7.5,40,305.762636
-7.5,40,308.115402
-7.5,40,310.611298
-7.0,40,312.847266
-7.5,40,315.170717
-7.5,40,317.434254
-7.0,40,319.77582
-7.5,40,322.120492
-7.5,40,324.533021
-7.0,40,326.954088
-7.0,40,329.275788
-7.5,40,331.719661
-7.0,40,334.086301
-7.5,40,336.514184
-7.5,40,338.889126
-7.5,40,341.293748
-7.5,40,343.442214
-7.5,40,374.845394
-7.0,40,377.021736
-7.5,40,379.32361
-7.5,40,381.630948
-7.5,40,384.158225
-7.0,40,386.497922
-7.5,40,389.027728
-7.5,40,391.346678
-7.5,40,393.837897
-7.0,40,396.266795
-7.5,40,398.797323
-7.0,40,401.251779
-7.5,40,403.648544
-7.5,40,406.068585
-7.5,40,408.466408
-7.0,40,410.864985
-6.5,40,413.314135
-7.0,40,415.767789
-6.5,40,418.225685
-7.5,40,420.570953
-7.5,40,423.025104
-7.5,40,425.336967
-7.5,40,427.890524
-7.5,40,430.19739
-7.5,40,432.758874
-7.0,40,478.168743
-7.5,40,480.525183
-7.0,40,482.887461
-7.0,40,485.100021
-7.5,40,487.492749
-7.0,40,489.674343
-7.0,40,492.208914
-7.5,40,494.602839
-7.5,40,497.148661
-7.5,40,499.44389
-7.5,40,501.641043
-7.5,40,503.952795
-7.0,40,506.425192
-7.5,40,508.654177
-7.5,40,511.094842
-7.5,40,513.268974
-7.0,40,515.625874
-7.0,40,517.755625
-7.0,40,520.360748
-7.0,40,522.806377
-7.0,40,525.151543
-7.5,40,527.503854
-7.0,40,529.800532
-7.5,40,531.995421
-7.0,40,534.387648
-7.5,40,570.591363
-7.5,40,572.821025
-6.5,40,575.1156
-7.5,40,577.405102
-7.5,40,580.02449
-7.0,40,582.399244
-7.5,40,584.831034
-7.5,40,587.207546
-7.5,40,589.679537
-7.5,40,592.07475
-7.5,40,594.604897
-7.5,40,597.055835
-7.0,40,599.648403
-7.5,40,601.948139
-7.5,40,604.48205
-7.5,40,606.822085
-7.0,40,609.34572
-7.0,40,611.639125
-7.5,40,613.888281
-7.0,40,616.34793
-7.5,40,618.929097
-7.0,40,621.263358
-7.5,40,623.883113
-7.5,40,626.235169
-7.5,40,628.69997
-7.0,40,664.993107
-7.5,40,667.316441
-7.5,40,669.683333
-7.5,40,672.124168
-7.0,40,674.492928
-7.5,40,676.904141
-7.0,40,679.368465
-7.5,40,681.979035
-7.5,40,684.446325
-7.5,40,686.9067
-7.5,40,689.481944
-7.5,40,691.887118
-7.5,40,694.347547
-7.5,40,696.768922
-7.0,40,699.052125
-7.5,40,701.558672
-7.5,40,704.05552
-7.0,40,706.548775
-7.5,40,708.971749
-7.5,40,711.529605
-7.0,40,713.849979
-7.5,40,716.359231
-7.5,40,718.793813
-7.0,40,721.210224
-7.5,40,723.758175
-7.5,40,754.927767
-7.0,40,757.392758
-7.5,40,759.900614
-7.5,40,762.227092
-7.5,40,764.632392
-7.5,40,766.946775
-7.5,40,769.437659
-7.5,40,771.910294
-7.5,40,774.439493
-7.5,40,776.780822
-7.5,40,779.079141
-7.5,40,781.652256
-7.5,40,784.076853
-7.5,40,786.546645
-7.5,40,788.852484
-7.0,40,791.248887
-7.5,40,793.684149
-7.0,40,795.998945
-7.0,40,798.539434
-7.5,40,800.801635
-7.5,40,803.228909
-7.0,40,805.747137
-7.5,40,808.104792
-7.5,40,810.398838
-7.5,40,812.888513
-7.5,40,858.23735
-7.5,40,860.529777
-7.5,40,862.936717
-7.5,40,865.371718
-7.5,40,867.782646
-7.5,40,870.113707
-7.5,40,872.477298
-6.5,40,874.759629
-7.5,40,877.036945
-7.0,40,879.496464
-7.5,40,881.820724
-7.0,40,884.216607
-7.0,40,886.6778
-7.5,40,889.037948
-7.5,40,891.320082
-6.5,40,893.748382
-7.5,40,896.025603
-7.5,40,898.359866
-7.0,40,900.706077
-7.5,40,903.010891
-7.5,40,905.501702
-7.0,40,907.704191
-7.0,40,910.112992
-7.0,40,912.413062
-7.0,40,914.772725
-7.0,40,951.405936
-7.5,40,953.757347
-7.5,40,956.029685
-7.0,40,958.49746
-7.5,40,960.753338
-7.5,40,963.124259
-7.5,40,965.34581
-7.5,40,967.657674
-7.0,40,970.024393
-7.5,40,972.315956
-7.0,40,974.755502
-7.5,40,977.014897
-7.5,40,979.332631
-7.0,40,981.67733
-7.5,40,984.041621
-7.5,40,986.384821
-7.5,40,988.751809
-7.5,40,990.997807
-7.0,40,993.332568
-7.0,40,995.68122
-7.0,40,998.009354
-7.5,40,1000.405927
-7.5,40,1002.670318
-7.5,40,1005.028137
-7.5,40,1007.373685
-7.0,40,1038.199123
-7.5,40,1040.569856
-7.5,40,1042.954508
-7.5,40,1045.299948
-7.5,40,1047.533686
-7.5,40,1049.930364
-7.0,40,1052.229373
-7.5,40,1054.465043
-7.5,40,1056.949668
-7.5,40,1059.316209
-7.5,40,1061.732557
-7.5,40,1063.941688
-7.5,40,1066.395868
-7.0,40,1068.804443
-7.0,40,1071.160274
-7.0,40,1073.501714
-7.0,40,1075.835589
-7.5,40,1078.248031
-7.5,40,1080.586537
-7.5,40,1082.879903
-7.5,40,1085.137658
-7.5,40,1087.626765
-6.5,40,1089.901639
-7.5,40,1092.218708
-7.0,40,1094.649375
-7.5,40,1130.830229
-7.5,40,1133.108604
-7.5,40,1135.425723
-7.5,40,1137.724942
-7.0,40,1139.924476
-7.5,40,1142.136004
-7.5,40,1144.542679
-7.5,40,1146.882254
-7.5,40,1149.150396
-7.5,40,1151.558454
-7.5,40,1153.771683
-7.5,40,1156.203466
-6.0,40,1158.490506
-7.0,40,1160.847904
-7.5,40,1163.139757
-7.5,40,1165.507665
-7.0,40,1167.822323
-7.5,40,1170.199078
-7.5,40,1172.433189
-7.0,40,1174.738162
-7.0,40,1177.035473
-7.0,40,1179.308699
-6.5,40,1181.603603
-7.5,40,1183.985678
-7.5,40,1186.200147
-7.5,40,1223.259249
-7.5,40,1225.616699
-6.5,40,1227.896034
-7.5,40,1230.270164
-7.5,40,1232.55743
-7.5,40,1234.967391
-7.5,40,1237.28216
-7.5,40,1239.492975
-7.0,40,1241.843381
-7.5,40,1244.211813
-7.5,40,1246.460343
-7.5,40,1248.766716
-7.5,40,1251.05415
-7.5,40,1253.337156
-7.0,40,1255.683262
-7.5,40,1258.044577
-7.5,40,1260.345191
-7.0,40,1262.680646
-7.5,40,1265.028694
-5.5,40,1267.408481
-7.0,40,1269.711124
-7.5,40,1272.030826
-7.5,40,1274.424364
-7.5,40,1276.845897
-7.0,40,1279.159528
-7.5,40,1315.395605
-7.0,40,1317.741935
-7.5,40,1320.14533
-7.5,40,1322.436928
-7.5,40,1324.863616
-7.0,40,1327.180977
-7.5,40,1329.460441
-7.5,40,1331.773973
-7.5,40,1334.168438
-7.5,40,1336.452496
-7.5,40,1338.786356
-7.0,40,1341.168142
-7.5,40,1343.508212
-7.5,40,1345.838121
-7.5,40,1348.129538
-7.5,40,1350.47038
-7.0,40,1352.881416
-7.5,40,1355.183
-7.5,40,1357.531418
-7.5,40,1359.794736
-7.5,40,1362.069733
-6.5,40,1364.341537
-7.0,40,1366.709101
-7.0,40,1369.137252
-7.5,40,1371.523228
-7.5,40,1403.405763
-7.5,40,1405.759937
-7.0,40,1408.0472
-7.0,40,1410.397591
-7.0,40,1412.716925
-7.0,40,1415.105729
-6.0,40,1417.52629
-6.5,40,1419.921949
-7.5,40,1422.205483
-7.0,40,1424.520803
-7.0,40,1427.108278
-7.5,40,1429.684072
-7.0,40,1431.955482
-7.5,40,1434.332284
-7.0,40,1436.732601
-7.5,40,1438.979377
-7.5,40,1441.291662
-7.5,40,1443.737107
-7.5,40,1446.140937
-7.0,40,1448.551529
-7.0,40,1450.965243
-7.0,40,1453.34603
-7.5,40,1455.732067
-7.0,40,1458.029106
-7.5,40,1460.421828
-7.0,40,1498.651328
-7.5,40,1501.020638
-7.0,40,1503.366937
-7.5,40,1505.676638
-7.5,40,1508.111881
-7.0,40,1510.603307
-6.5,40,1513.115649
-7.0,40,1515.524295
-7.0,40,1517.931921
-7.0,40,1520.263106
-7.0,40,1522.637805
-7.5,40,1525.193922
-7.5,40,1527.520606
-7.0,40,1529.969544
-7.0,40,1532.481456
-7.0,40,1534.976743
-7.0,40,1537.346926
-7.5,40,1539.737152
-7.5,40,1542.193866
-7.0,40,1544.568638
-7.5,40,1546.892202
-7.5,40,1549.151296
-7.0,40,1551.50947
-7.5,40,1553.846087
-7.5,40,1556.200041
-6.5,40,1592.815046
-7.0,40,1595.107089
-7.0,40,1597.383551
-7.5,40,1599.83991
-7.5,40,1602.157906
-7.5,40,1604.650431
-7.0,40,1607.043614
-7.5,40,1609.378429
-7.0,40,1611.813848
-7.5,40,1614.266081
-7.5,40,1616.620734
-7.5,40,1619.007751
-7.0,40,1621.314342
-7.0,40,1623.770693
-6.5,40,1626.152266
-7.0,40,1628.638444
-7.0,40,1631.127952
-7.0,40,1633.566431
-7.5,40,1635.930538
-7.0,40,1638.22221
-7.0,40,1640.537258
-7.0,40,1643.054959
-7.0,40,1645.441346
-7.0,40,1647.690237
-7.0,40,1650.084027
-7.0,40,1681.895711
-6.5,40,1684.328168
-7.0,40,1686.636872
-7.0,40,1688.864098
-6.5,40,1691.191865
-7.5,40,1693.674479
-7.5,40,1696.073559
-7.0,40,1698.392211
-7.5,40,1700.781127
-7.5,40,1703.105254
-7.0,40,1705.490765
-7.0,40,1707.873773
-7.0,40,1710.14099
-7.0,40,1712.487274
-7.0,40,1714.825294
-6.5,40,1717.16429
-6.5,40,1719.582041
-6.5,40,1721.995519
-7.0,40,1724.289429
-7.0,40,1726.733546
-7.0,40,1729.074934
-7.5,40,1731.534767
-7.0,40,1734.003235
-6.5,40,1736.436298
-7.0,40,1738.858185
-7.0,40,1775.713863
-7.0,40,1778.149128
-7.0,40,1780.631927
-6.5,40,1782.922275
-7.0,40,1785.48858
-7.0,40,1787.967566
-7.5,40,1790.325598
-6.5,40,1792.68532
-7.0,40,1794.95005
-7.5,40,1797.349964
-7.5,40,1799.736606
-7.5,40,1802.101927
-7.0,40,1804.404001
-6.5,40,1806.830754
-7.0,40,1809.143318
-7.0,40,1811.622537
-7.0,40,1813.833139
-6.5,40,1816.340663
-7.0,40,1818.821001
-7.0,40,1821.323323
-7.0,40,1823.668398
-6.5,40,1826.248074
-7.5,40,1828.531675
-7.0,40,1831.012772
-7.0,40,1833.335897
-7.0,40,1870.150513
-6.5,40,1872.637788
-7.0,40,1875.007432
-7.0,40,1877.516887
-7.0,40,1879.854753
-7.5,40,1882.414526
-7.0,40,1884.789995
