#{"t_start": 1757786018.137754, "env_id": null}
r,l,t
-7.5,40,10.302452
-7.5,40,12.896863
-7.0,40,15.296726
-7.5,40,17.781374
-7.5,40,20.245374
-7.5,40,22.555526
-7.5,40,24.962808
-7.0,40,27.283035
-7.0,40,29.43112
-7.0,40,31.792868
-7.5,40,34.193065
-7.0,40,36.59579
-7.0,40,38.860323
-7.0,40,41.37391
-7.5,40,43.846424
-7.0,40,46.11063
-7.5,40,48.460661
-7.5,40,50.929327
-7.5,40,53.266034
-7.0,40,55.705602
-7.5,40,58.089902
-7.0,40,60.464626
-7.5,40,62.833414
-7.0,40,65.154675
-7.5,40,67.429695
-7.5,40,99.814947
-7.5,40,102.056677
-7.5,40,104.359058
-7.0,40,106.668266
-7.5,40,109.029803
-7.5,40,111.408655
-7.5,40,113.80235
-7.5,40,116.171525
-7.5,40,118.419991
-7.5,40,120.816324
-7.0,40,123.027393
-7.5,40,125.312679
-7.5,40,127.483663
-5.5,40,129.873729
-7.0,40,132.193021
-7.5,40,134.611494
-7.5,40,137.019075
-7.5,40,139.532031
-7.5,40,141.926301
-7.0,40,144.286611
-7.5,40,146.564579
-7.5,40,148.798399
-7.0,40,151.194419
-7.0,40,153.511416
-7.5,40,155.914662
-7.5,40,193.234669
-7.0,40,195.469418
-7.0,40,197.771538
-7.5,40,200.084954
-7.0,40,202.293743
-7.5,40,204.612349
-7.5,40,206.871566
-7.5,40,209.223518
-7.5,40,211.533587
-7.5,40,213.921688
-7.5,40,216.217121
-7.5,40,218.675541
-7.5,40,220.96606
-7.0,40,223.290485
-7.5,40,225.564768
-7.0,40,227.885622
-7.5,40,230.246478
-7.5,40,232.685753
-7.5,40,235.13858
-7.5,40,237.412185
-7.5,40,239.716912
-7.5,40,242.050006
-7.5,40,244.35868
-7.5,40,246.775465
-7.0,40,249.149318
-7.5,40,286.72918
-7.5,40,289.055286
-7.5,40,291.466156
-7.5,40,293.85259
-7.5,40,296.286699
-7.5,40,298.580531
-7.0,40,300.779476
-7.5,40,303.122424
-7.0,40,305.505923
-7.5,40,307.859635
-6.5,40,310.354092
-7.5,40,312.593675
-7.5,40,314.923281
-7.5,40,317.174451
-7.0,40,319.507299
-7.0,40,321.866881
-7.5,40,324.272067
-7.5,40,326.696215
-7.0,40,329.006504
-7.5,40,331.466047
-7.5,40,333.829529
-7.5,40,336.266418
-7.5,40,338.637938
-7.5,40,341.032291
-7.5,40,343.187595
-7.0,40,374.583237
-7.0,40,376.769094
-7.5,40,379.049642
-7.5,40,381.369917
-6.5,40,383.893414
-7.5,40,386.244219
-7.0,40,388.759548
-7.0,40,391.089692
-7.5,40,393.582107
-7.5,40,396.011257
-7.5,40,398.533776
-7.5,40,401.000932
-7.0,40,403.381913
-7.5,40,405.809811
-7.5,40,408.208715
-7.0,40,410.610326
-7.5,40,413.04693
-7.0,40,415.502063
-7.5,40,417.975725
-7.0,40,420.303839
-7.5,40,422.765812
-7.5,40,425.073341
-7.0,40,427.639745
-7.5,40,429.946213
-7.5,40,432.494873
-7.0,40,477.907541
-7.5,40,480.268166
-7.5,40,482.630575
-7.5,40,484.838511
-7.5,40,487.225876
-7.5,40,489.420248
-7.0,40,491.945606
-7.0,40,494.34373
-7.5,40,496.888196
-6.5,40,499.18706
-6.5,40,501.376599
-7.0,40,503.696563
-7.5,40,506.162688
-6.5,40,508.392326
-7.5,40,510.842129
-7.5,40,513.009572
-7.5,40,515.368646
