#{"t_start": 1757786018.028679, "env_id": null}
r,l,t
-7.5,40,10.412988
-7.5,40,13.006788
-7.5,40,15.405361
-7.0,40,17.890429
-7.5,40,20.354812
-7.5,40,22.671019
-7.5,40,25.071849
-7.5,40,27.389454
-7.5,40,29.542639
-7.0,40,31.894416
-7.5,40,34.304725
-7.5,40,36.702479
-7.0,40,38.974982
-7.0,40,41.482949
-7.0,40,43.950784
-7.5,40,46.226131
-7.0,40,48.569691
-7.5,40,51.038566
-7.5,40,53.376239
-7.5,40,55.807234
-7.5,40,58.204968
-7.0,40,60.580726
-7.0,40,62.94021
-7.5,40,65.273438
-6.5,40,67.5283
-7.0,40,99.923669
-7.5,40,102.155593
-6.5,40,104.468377
-7.0,40,106.777436
-7.5,40,109.14622
-7.5,40,111.508858
-7.5,40,113.920587
-7.5,40,116.285495
-7.5,40,118.532611
-7.5,40,120.925489
-7.5,40,123.140616
-7.0,40,125.42245
-7.5,40,127.589442
-7.5,40,129.991779
-7.0,40,132.303262
-7.5,40,134.724803
-7.0,40,137.123155
-7.5,40,139.642842
-7.0,40,142.047196
-7.5,40,144.398476
-7.0,40,146.683036
-7.5,40,148.908395
-7.0,40,151.309594
-7.5,40,153.617784
-7.5,40,156.022594
-7.5,40,193.343738
-7.5,40,195.590588
-7.5,40,197.889579
-7.5,40,200.198044
-7.5,40,202.405663
-7.0,40,204.722844
-7.0,40,206.985138
-7.5,40,209.335981
-7.5,40,211.649392
-7.0,40,214.024123
-7.0,40,216.331215
-7.0,40,218.79197
-7.0,40,221.075686
-7.5,40,223.398964
-7.5,40,225.677243
-7.5,40,227.999793
-7.5,40,230.366351
-7.5,40,232.798306
-7.5,40,235.245593
-7.0,40,237.522789
-7.5,40,239.838735
-7.0,40,242.156676
-7.5,40,244.471043
-7.5,40,246.893575
-7.5,40,249.248595
-7.5,40,286.840151
-7.0,40,289.15975
-7.5,40,291.585799
-7.5,40,293.970043
-7.0,40,296.403352
-7.5,40,298.697064
-7.0,40,300.894612
-7.0,40,303.236279
-7.5,40,305.613874
-7.0,40,307.956894
-7.0,40,310.454144
-7.5,40,312.704544
-7.0,40,315.024138
-7.5,40,317.283749
-7.5,40,319.620419
-6.5,40,321.974652
-7.5,40,324.383774
-7.5,40,326.807535
-7.5,40,329.123878
-7.0,40,331.571119
-7.5,40,333.941121
-7.5,40,336.370429
-7.5,40,338.74254
-7.5,40,341.138123
-7.0,40,343.289427
-7.5,40,374.695736
-7.5,40,376.871635
-7.5,40,379.164169
-7.5,40,381.471548
-7.5,40,384.005696
-7.5,40,386.352172
-7.5,40,388.868597
-7.5,40,391.194588
-7.5,40,393.680832
-7.0,40,396.119825
-7.5,40,398.647208
-7.5,40,401.114818
-7.5,40,403.490841
-7.5,40,405.911635
-7.5,40,408.322015
-7.0,40,410.71663
-7.5,40,413.155885
-7.0,40,415.619439
-7.5,40,418.083825
-7.5,40,420.412702
-7.0,40,422.870874
-7.5,40,425.194992
-7.5,40,427.735554
-7.5,40,430.051258
-7.5,40,432.609265
-7.0,40,478.013584
-7.5,40,480.37147
-7.0,40,482.736821
-7.5,40,484.942603
-7.5,40,487.334335
-7.0,40,489.524261
-7.5,40,492.052186
-7.5,40,494.453563
-7.5,40,497.005017
-7.0,40,499.288456
-7.5,40,501.490886
-7.5,40,503.805131
-7.5,40,506.26957
-7.5,40,508.495686
-7.0,40,510.940667
-7.5,40,513.110615
-7.0,40,515.475588
-7.0,40,517.618111
-7.5,40,520.207495
-7.5,40,522.648069
-7.5,40,524.996656
-7.5,40,527.345456
-6.5,40,529.648286
-7.0,40,531.841251
-7.0,40,534.238731
-7.5,40,570.439244
-7.5,40,572.66867
-7.0,40,574.966642
-7.0,40,577.248786
-7.5,40,579.865105
-7.5,40,582.252012
-7.0,40,584.676387
-7.5,40,587.046508
-6.5,40,589.526664
-7.5,40,591.922587
-7.0,40,594.451597
-7.0,40,596.89889
-7.5,40,599.493109
-7.5,40,601.801209
-7.5,40,604.338722
-7.5,40,606.662012
-7.5,40,609.191501
-7.5,40,611.493662
-7.5,40,613.741375
-7.0,40,616.191883
-7.5,40,618.783178
-7.5,40,621.112144
-7.5,40,623.734268
-7.5,40,626.08867
-7.5,40,628.540163
-7.5,40,664.849267
-7.0,40,667.171859
-7.5,40,669.528066
-5.5,40,671.96702
-7.0,40,674.343256
-7.5,40,676.758509
-7.0,40,679.22321
-7.5,40,681.828103
-7.5,40,684.29908
-7.5,40,686.756846
-7.5,40,689.338115
-7.0,40,691.741129
-7.5,40,694.196079
-7.5,40,696.616585
