#{"t_start": 1757786017.7836785, "env_id": null}
r,l,t
-7.5,40,10.652307
-7.0,40,13.250375
-7.5,40,15.650604
-7.5,40,18.137551
-7.5,40,20.596755
-7.0,40,22.909508
-7.5,40,25.312105
-7.5,40,27.626899
-7.5,40,29.780751
-7.0,40,32.141618
-7.0,40,34.538702
-7.5,40,36.942008
-7.5,40,39.209832
-7.5,40,41.733067
-7.5,40,44.193412
-7.5,40,46.467387
-7.5,40,48.816337
-7.5,40,51.284405
-7.5,40,53.615753
-7.5,40,56.054464
-7.5,40,58.441513
-7.5,40,60.822729
-7.0,40,63.174965
-7.5,40,65.511328
-7.5,40,67.779212
-7.0,40,100.159997
-7.0,40,102.405316
-7.0,40,104.708812
-7.0,40,107.020715
-7.5,40,109.390065
-7.5,40,111.744779
-7.5,40,114.156878
-7.5,40,116.523787
-7.0,40,118.778194
-7.5,40,121.160152
-7.5,40,123.384068
-7.5,40,125.663592
-7.5,40,127.837094
-7.5,40,130.231
-7.5,40,132.543052
-7.5,40,134.961923
-7.0,40,137.369565
-7.5,40,139.88987
-7.5,40,142.274102
-7.5,40,144.64123
-7.5,40,146.922813
-7.0,40,149.15223
-7.0,40,151.549621
-7.0,40,153.867829
-7.5,40,156.264083
-7.0,40,193.580375
-7.5,40,195.828979
-7.5,40,198.129422
-7.5,40,200.433253
-7.5,40,202.647252
-7.5,40,204.973342
-7.5,40,207.228055
-7.5,40,209.581846
-7.5,40,211.889657
-7.5,40,214.271206
-7.0,40,216.57496
-7.5,40,219.02632
-7.5,40,221.312266
-7.5,40,223.631163
-7.5,40,225.921263
-7.0,40,228.232393
-7.0,40,230.602857
-7.5,40,233.033901
-7.0,40,235.492349
-7.0,40,237.769958
-7.5,40,240.073553
-7.5,40,242.407509
-7.5,40,244.713944
-7.5,40,247.129915
-7.5,40,249.494987
-7.5,40,287.077257
-7.0,40,289.405543
-7.5,40,291.81886
-7.0,40,294.21027
-7.5,40,296.644145
-7.0,40,298.937081
-7.0,40,301.137452
-7.5,40,303.47522
-7.0,40,305.854566
-7.5,40,308.201078
-7.0,40,310.703292
-7.5,40,312.930995
-7.5,40,315.268735
-7.5,40,317.525244
-7.5,40,319.867656
-7.0,40,322.214137
-7.5,40,324.624806
-7.5,40,327.045415
-7.5,40,329.3673
-7.5,40,331.811132
-7.0,40,334.180195
-7.0,40,336.616265
-7.5,40,338.980459
-7.0,40,341.383232
-7.5,40,343.529783
-7.5,40,374.932283
-7.5,40,377.119474
-7.0,40,379.414912
-7.0,40,381.722425
-7.5,40,384.249347
-7.5,40,386.58942
-7.5,40,389.118956
-7.5,40,391.438416
-7.0,40,393.929291
-7.0,40,396.358775
-7.5,40,398.887732
-7.5,40,401.350429
-7.5,40,403.740084
-7.5,40,406.160018
-7.0,40,408.55738
-6.5,40,410.956468
-7.0,40,413.405863
-7.5,40,415.859178
-7.5,40,418.319327
-7.5,40,420.662894
-7.5,40,423.109398
-7.5,40,425.428639
-7.5,40,427.982131
-7.5,40,430.289206
-7.5,40,432.853038
-7.5,40,478.254589
-7.5,40,480.616726
-7.0,40,482.973732
-7.5,40,485.190585
-7.5,40,487.584385
-7.0,40,489.765981
-7.0,40,492.293117
-7.0,40,494.694415
-7.5,40,497.239954
-7.5,40,499.535283
-7.5,40,501.732022
-7.5,40,504.046102
-7.5,40,506.52247
-7.5,40,508.739834
-7.0,40,511.18595
-7.5,40,513.368939
-7.5,40,515.717214
-7.5,40,517.846045
-7.5,40,520.451629
-7.5,40,522.897792
-7.0,40,525.243752
-7.5,40,527.595543
-7.5,40,529.892571
-7.5,40,532.087016
-7.0,40,534.479217
-7.5,40,570.683108
-7.0,40,572.91854
-7.5,40,575.206869
-7.5,40,577.494432
-7.5,40,580.115845
-7.0,40,582.493457
-7.5,40,584.922125
-7.5,40,587.291473
-7.0,40,589.773221
-7.5,40,592.168859
-7.5,40,594.695466
-7.5,40,597.146834
-7.5,40,599.737763
-7.0,40,602.045193
-7.5,40,604.573584
-7.0,40,606.907486
-7.5,40,609.43714
-7.0,40,611.730479
-6.5,40,613.979944
-7.5,40,616.43888
-7.0,40,619.020608
-7.5,40,621.354743
-7.5,40,623.975009
-7.5,40,626.32642
-7.0,40,628.792107
-7.5,40,665.088343
-7.5,40,667.407684
-7.0,40,669.774961
-7.5,40,672.21495
-7.5,40,674.583438
-7.0,40,676.996164
-7.5,40,679.459885
-7.5,40,682.070671
-7.0,40,684.537911
-7.5,40,686.997445
-7.5,40,689.572966
-7.5,40,691.984982
-7.5,40,694.439484
-7.5,40,696.850922
-7.0,40,699.143536
-7.0,40,701.650161
-7.5,40,704.1471
-7.0,40,706.639981
-7.5,40,709.063508
-7.5,40,711.620992
-7.5,40,713.947424
-7.0,40,716.456279
-7.0,40,718.885409
-7.5,40,721.301344
-7.5,40,723.849004
-7.0,40,755.01971
-7.5,40,757.483981
-7.5,40,759.984441
-6.5,40,762.312109
-7.5,40,764.722617
-7.5,40,767.042968
-7.5,40,769.528956
-7.0,40,772.004802
-7.5,40,774.533475
-7.0,40,776.865921
-7.5,40,779.170828
-7.5,40,781.743679
-7.5,40,784.167566
-7.5,40,786.635007
-7.5,40,788.944016
-7.0,40,791.346392
-7.5,40,793.775815
-7.5,40,796.083466
-7.0,40,798.628493
-7.0,40,800.893098
-7.5,40,803.320883
-7.5,40,805.836166
-7.0,40,808.197607
-7.5,40,810.490242
-7.0,40,812.978815
-7.0,40,858.322592
-7.5,40,860.622692
-7.0,40,863.028103
-7.5,40,865.462962
-7.0,40,867.874116
-7.5,40,870.205498
-7.5,40,872.565689
-7.5,40,874.858717
-6.5,40,877.130538
-7.0,40,879.587649
-7.5,40,881.915259
-7.5,40,884.307456
-7.0,40,886.768826
-7.5,40,889.129568
-7.0,40,891.411034
-6.5,40,893.839795
-7.0,40,896.117677
-7.5,40,898.45401
-7.5,40,900.796528
-7.5,40,903.10463
-7.5,40,905.595468
-7.5,40,907.79216
-7.0,40,910.201772
-7.5,40,912.504587
-7.5,40,914.864055
-7.5,40,951.497344
-7.5,40,953.842588
-7.0,40,956.115129
-7.0,40,958.584316
-7.0,40,960.847323
-7.5,40,963.212302
-6.5,40,965.436506
-7.5,40,967.749184
-7.5,40,970.115873
-7.0,40,972.407498
-6.5,40,974.846064
-7.5,40,977.10623
-7.5,40,979.424261
-7.5,40,981.766205
-7.0,40,984.133355
-7.5,40,986.47494
-7.0,40,988.842463
-7.5,40,991.087152
-7.5,40,993.422782
-7.5,40,995.772579
-7.0,40,998.100645
-7.0,40,1000.497294
-7.0,40,1002.761549
-7.5,40,1005.119763
-7.5,40,1007.465383
-7.5,40,1038.290669
-7.5,40,1040.666651
-7.0,40,1043.046325
-7.0,40,1045.392032
-7.5,40,1047.625211
-7.5,40,1050.02541
-7.5,40,1052.320558
-7.0,40,1054.559736
-7.0,40,1057.041305
-6.5,40,1059.407738
-7.5,40,1061.82181
-7.5,40,1064.032308
-7.5,40,1066.487303
-7.0,40,1068.901992
-7.5,40,1071.253385
-7.5,40,1073.587497
-7.0,40,1075.92646
-5.5,40,1078.33418
-7.5,40,1080.680117
-7.5,40,1082.970479
-7.0,40,1085.23854
-7.5,40,1087.718235
-7.5,40,1089.992891
-7.5,40,1092.311567
-7.5,40,1094.740758
-7.0,40,1130.921821
-7.0,40,1133.212395
-7.5,40,1135.517229
-7.5,40,1137.807823
-7.5,40,1140.013694
-7.5,40,1142.224838
-7.0,40,1144.63333
-7.5,40,1146.972347
-7.0,40,1149.2409
-7.0,40,1151.653453
-7.0,40,1153.862983
-7.0,40,1156.29425
-7.5,40,1158.581788
-7.0,40,1160.939208
-7.5,40,1163.237875
-7.5,40,1165.596762
-7.5,40,1167.913145
-7.5,40,1170.290895
-7.0,40,1172.523559
-7.5,40,1174.832157
-7.5,40,1177.1329
-7.5,40,1179.400241
-7.5,40,1181.70272
-7.5,40,1184.077605
-7.0,40,1186.296795
-7.5,40,1223.353663
