#{"t_start": 1757786018.3426857, "env_id": null}
r,l,t
-7.5,40,10.096927
-7.0,40,12.698785
-7.5,40,15.09114
-7.5,40,17.576201
-7.5,40,20.039747
-7.0,40,22.356089
-7.5,40,24.756366
-7.5,40,27.059684
-7.5,40,29.219863
-7.5,40,31.578141
-7.5,40,33.987741
-7.5,40,36.381134
-7.5,40,38.647997
-7.5,40,41.167194
-7.5,40,43.639153
-7.5,40,45.904528
-7.0,40,48.257049
-7.5,40,50.722332
-7.5,40,53.06438
-7.5,40,55.491957
-7.5,40,57.890786
-7.0,40,60.268123
-7.0,40,62.623878
-7.0,40,64.954234
-7.5,40,67.226
-7.0,40,99.605384
-7.5,40,101.837958
-7.5,40,104.15466
-7.0,40,106.457005
-7.0,40,108.836597
-7.0,40,111.191153
-7.0,40,113.604063
-7.5,40,115.968481
-7.5,40,118.218581
-7.5,40,120.59652
-7.0,40,122.828042
-7.5,40,125.107468
-7.0,40,127.288067
-7.5,40,129.682447
-7.5,40,131.982688
-7.0,40,134.413401
-7.5,40,136.820811
-7.5,40,139.337895
-7.5,40,141.725671
-7.5,40,144.07876
-7.5,40,146.365629
-7.5,40,148.58886
-7.5,40,150.98242
-6.5,40,153.31181
-7.5,40,155.71192
-7.5,40,193.024603
-7.5,40,195.274426
-7.5,40,197.578821
-7.5,40,199.871464
-7.5,40,202.093946
-7.5,40,204.408313
-7.0,40,206.666267
-7.5,40,209.032382
-7.5,40,211.330001
-7.5,40,213.716586
-7.5,40,216.023749
-7.5,40,218.474294
-7.0,40,220.756397
-7.5,40,223.080172
-7.5,40,225.364536
-7.0,40,227.684364
-7.0,40,230.051162
-7.5,40,232.480294
-7.5,40,234.936657
-7.0,40,237.211839
-7.0,40,239.519541
-7.5,40,241.841213
-7.5,40,244.153067
-7.5,40,246.570646
-7.5,40,248.945316
-7.5,40,286.525026
-7.5,40,288.848652
-7.0,40,291.262008
-7.5,40,293.655268
-7.0,40,296.081231
-6.5,40,298.385952
-7.5,40,300.576657
-7.5,40,302.91354
-7.0,40,305.292286
-7.5,40,307.642078
-7.5,40,310.142394
-7.5,40,312.389584
-7.5,40,314.714366
-7.0,40,316.967725
-7.5,40,319.301963
-7.0,40,321.645723
-7.0,40,324.066428
-7.0,40,326.488612
-7.5,40,328.811632
-7.5,40,331.254438
-7.5,40,333.627868
-7.5,40,336.056086
-7.0,40,338.418244
-7.0,40,340.82497
-7.0,40,342.975772
-7.5,40,374.380997
-7.0,40,376.563834
-7.0,40,378.851194
-7.5,40,381.158019
-7.5,40,383.693616
-7.5,40,386.038671
-7.5,40,388.548345
-7.0,40,390.878732
-7.5,40,393.368866
-7.5,40,395.807575
-7.5,40,398.324074
-7.5,40,400.796081
-7.5,40,403.181693
-7.5,40,405.599658
-7.5,40,408.006643
-7.0,40,410.389634
-7.5,40,412.841184
-7.5,40,415.293734
-7.5,40,417.762277
-7.0,40,420.099304
-7.5,40,422.551696
-7.0,40,424.869785
-7.5,40,427.42469
-6.5,40,429.732581
-7.0,40,432.297485
-7.0,40,477.705265
-7.0,40,480.054149
-7.5,40,482.416683
-7.5,40,484.62668
-7.5,40,487.019361
-7.0,40,489.202121
-7.0,40,491.739384
-7.5,40,494.129451
-7.5,40,496.688663
-7.5,40,498.980071
-7.5,40,501.181042
-7.5,40,503.490886
-7.0,40,505.966318
-7.0,40,508.187857
-7.5,40,510.628867
-7.5,40,512.804548
-7.5,40,515.158236
-7.5,40,517.294922
-7.0,40,519.890847
-7.5,40,522.340034
-7.5,40,524.676542
-6.5,40,527.036358
-7.0,40,529.324779
-7.5,40,531.529912
-7.5,40,533.924496
-7.5,40,570.124913
-7.5,40,572.358399
-7.5,40,574.647572
-7.5,40,576.942161
-7.5,40,579.548615
-7.0,40,581.927046
-7.5,40,584.371988
-7.5,40,586.731772
-7.5,40,589.218865
-7.5,40,591.603713
-7.5,40,594.13555
-6.5,40,596.585797
-7.0,40,599.184269
-7.0,40,601.485772
-7.0,40,604.026222
-7.5,40,606.345957
-7.5,40,608.88076
-7.5,40,611.166638
-7.5,40,613.41648
-6.5,40,615.888726
-7.5,40,618.460683
-7.5,40,620.791882
-7.5,40,623.409619
-7.5,40,625.774826
-7.5,40,628.238165
-7.0,40,664.525403
-7.5,40,666.856586
-7.5,40,669.220675
-7.0,40,671.65444
-7.5,40,674.027607
-7.5,40,676.436735
-7.5,40,678.906168
-7.0,40,681.505698
-7.5,40,683.97558
-7.5,40,686.443402
-7.5,40,689.021413
-7.5,40,691.42476
-7.0,40,693.874086
-7.5,40,696.302416
-7.5,40,698.592571
-7.0,40,701.084318
-7.5,40,703.597104
-7.5,40,706.084834
-7.5,40,708.516819
-7.0,40,711.059685
-7.5,40,713.38875
-7.5,40,715.88966
-7.5,40,718.335876
-7.0,40,720.744028
-7.0,40,723.296246
-7.5,40,754.453063
-7.0,40,756.920352
-7.5,40,759.440415
-7.5,40,761.757177
-7.5,40,764.165673
-7.5,40,766.487433
-7.5,40,768.962119
-7.5,40,771.441724
-7.5,40,773.978048
-7.5,40,776.314446
-7.5,40,778.612886
-7.5,40,781.196418
-7.5,40,783.611348
-7.5,40,786.081312
-7.5,40,788.38553
-7.5,40,790.772834
-7.5,40,793.210627
-7.5,40,795.52813
-7.5,40,798.075698
-7.5,40,800.341398
-7.0,40,802.768169
-7.5,40,805.275402
-7.5,40,807.643766
-7.0,40,809.935671
