#{"t_start": 1757786017.8167605, "env_id": null}
r,l,t
-7.5,40,10.624595
-7.5,40,13.211758
-7.5,40,15.618481
-7.5,40,18.101961
-7.5,40,20.569427
-7.0,40,22.879482
-7.5,40,25.286427
-7.0,40,27.589765
-7.5,40,29.748508
-7.0,40,32.109759
-7.0,40,34.510292
-7.0,40,36.906539
-7.5,40,39.176476
-7.5,40,41.701497
-7.5,40,44.159093
-7.5,40,46.430456
-7.5,40,48.780352
-7.0,40,51.253492
-7.0,40,53.591649
-6.5,40,56.026259
-7.5,40,58.411739
-7.5,40,60.7929
-7.5,40,63.151423
-7.5,40,65.485184
-6.5,40,67.753757
-7.5,40,100.124861
-7.5,40,102.367322
-7.0,40,104.683191
-7.5,40,106.98294
-7.5,40,109.358421
-7.5,40,111.718719
-7.0,40,114.127239
-7.5,40,116.498049
-7.5,40,118.746053
-7.0,40,121.130458
-7.5,40,123.359097
-7.0,40,125.635178
-7.0,40,127.813322
-7.5,40,130.205741
-7.5,40,132.516685
-7.5,40,134.934474
-7.5,40,137.345824
-7.0,40,139.86303
-7.5,40,142.249132
-7.0,40,144.610558
-7.5,40,146.896085
-7.5,40,149.127326
-7.5,40,151.519263
-7.5,40,153.834451
-7.5,40,156.223278
-7.5,40,193.555139
-7.0,40,195.798398
-7.5,40,198.104066
-7.5,40,200.41048
-7.5,40,202.617411
-7.5,40,204.934425
-7.5,40,207.20202
-7.0,40,209.555168
-7.5,40,211.863201
-7.5,40,214.24416
-7.5,40,216.544062
-7.5,40,219.001207
-7.5,40,221.300873
-7.5,40,223.601314
-7.5,40,225.890321
-7.5,40,228.204653
-7.5,40,230.574985
-7.5,40,233.006332
-7.0,40,235.465469
-7.0,40,237.736498
-7.0,40,240.050644
-7.0,40,242.366644
-7.5,40,244.682249
-7.5,40,247.095054
-7.0,40,249.469982
-7.0,40,287.045259
-7.5,40,289.379863
-7.5,40,291.797687
-7.0,40,294.179275
-7.5,40,296.607403
-7.5,40,298.911838
-7.5,40,301.113374
-7.5,40,303.446574
-7.5,40,305.831862
-7.5,40,308.179913
-7.5,40,310.66407
-7.5,40,312.912569
-7.5,40,315.244893
-7.5,40,317.498369
-7.5,40,319.83547
-7.5,40,322.181216
-7.5,40,324.584714
-7.0,40,327.015499
-7.5,40,329.343331
-7.0,40,331.786048
-7.0,40,334.154264
-7.0,40,336.58205
-7.5,40,338.953348
-7.5,40,341.351816
-7.0,40,343.499377
-7.5,40,374.904174
-7.5,40,377.082075
-7.5,40,379.378529
-7.5,40,381.696328
-7.0,40,384.222484
-6.5,40,386.565103
-7.5,40,389.075642
-7.0,40,391.404791
-7.5,40,393.895546
-7.0,40,396.327708
-7.0,40,398.849464
-7.5,40,401.314137
-7.5,40,403.698081
-7.5,40,406.122428
-7.0,40,408.530586
-7.0,40,410.931412
-7.5,40,413.367387
-7.5,40,415.83507
-7.5,40,418.284935
-7.5,40,420.624193
-7.5,40,423.084596
-7.0,40,425.403641
