#{"t_start": 1757786018.050081, "env_id": null}
r,l,t
-7.5,40,10.385903
-7.0,40,12.983277
-7.5,40,15.376552
-7.0,40,17.871045
-7.5,40,20.330971
-7.0,40,22.642195
-6.5,40,25.046108
-7.5,40,27.360357
-7.5,40,29.514881
-7.0,40,31.865428
-7.0,40,34.273349
-7.5,40,36.6751
-7.5,40,38.946181
-7.0,40,41.466813
-7.5,40,43.926798
-7.5,40,46.200954
-7.5,40,48.552788
-7.0,40,51.019635
-7.5,40,53.349669
-7.0,40,55.787576
-7.5,40,58.172252
-7.5,40,60.556288
-7.5,40,62.92248
-7.5,40,65.245198
-7.5,40,67.51248
-7.5,40,99.894939
-7.0,40,102.135411
-7.0,40,104.442382
-7.5,40,106.754597
-7.5,40,109.123646
-7.0,40,111.478256
-7.5,40,113.890694
-6.5,40,116.257349
-7.5,40,118.511591
-7.0,40,120.89368
-7.0,40,123.117782
-7.0,40,125.396417
-7.5,40,127.571106
-7.5,40,129.966885
-7.0,40,132.276623
-7.0,40,134.695643
-7.5,40,137.105708
-7.5,40,139.622172
-7.5,40,142.007914
-7.5,40,144.371357
-7.5,40,146.656058
-7.0,40,148.884995
-7.5,40,151.282743
-7.5,40,153.596069
-7.5,40,156.003811
-7.0,40,193.309076
-7.5,40,195.56214
-7.0,40,197.862945
-7.5,40,200.171628
-7.0,40,202.382167
-7.5,40,204.70682
-7.5,40,206.960831
-7.0,40,209.317219
-7.5,40,211.623237
-7.0,40,214.004611
-7.5,40,216.3085
-7.5,40,218.760234
-7.5,40,221.045802
-7.5,40,223.360615
-7.5,40,225.65455
-7.0,40,227.965141
-7.5,40,230.334044
-7.5,40,232.767349
-7.0,40,235.225946
-7.5,40,237.497782
-5.5,40,239.806953
-7.5,40,242.140522
-7.0,40,244.447343
-7.5,40,246.869424
-7.5,40,249.228589
-7.5,40,286.810974
-7.0,40,289.1346
-7.0,40,291.550182
-7.0,40,293.943482
-7.5,40,296.385106
-7.5,40,298.670228
-7.0,40,300.8713
-7.5,40,303.208911
-7.5,40,305.587898
-7.5,40,307.937317
-7.5,40,310.43639
-7.0,40,312.68329
