#{"t_start": 1757786017.4995975, "env_id": null}
r,l,t
-7.5,40,10.935961
-7.5,40,13.533621
-7.5,40,15.919272
-7.5,40,18.418178
-7.5,40,20.880672
-7.5,40,23.1893
-7.5,40,25.596626
-7.5,40,27.913133
-7.0,40,30.064964
-7.5,40,32.419381
-7.5,40,34.825832
-7.5,40,37.231477
-7.0,40,39.496009
-7.0,40,42.017542
-7.0,40,44.477275
-7.5,40,46.751685
-7.0,40,49.103153
-7.5,40,51.568841
-7.0,40,53.899966
-7.0,40,56.338149
-7.0,40,58.72527
-7.5,40,61.106679
-7.5,40,63.458769
-7.5,40,65.796626
-7.0,40,68.063629
-7.5,40,100.445566
-7.5,40,102.694361
-7.5,40,104.991579
-7.0,40,107.304199
-7.5,40,109.674314
-7.5,40,112.028806
-7.0,40,114.440759
-7.5,40,116.808072
-7.5,40,119.062093
-7.5,40,121.453209
-7.5,40,123.673828
-7.5,40,125.947134
-7.5,40,128.121241
-7.5,40,130.514767
-7.5,40,132.832468
-7.0,40,135.247641
-7.5,40,137.65623
-7.5,40,140.17223
-7.5,40,142.568536
-7.5,40,144.921979
-6.5,40,147.20651
-7.5,40,149.436924
-7.5,40,151.828891
-7.5,40,154.14664
-7.5,40,156.550724
-7.5,40,193.866625
-7.5,40,196.112952
-7.5,40,198.415664
-7.5,40,200.722351
-7.0,40,202.932494
-7.0,40,205.258587
-7.0,40,207.511926
-7.5,40,209.866069
-7.0,40,212.178297
-7.0,40,214.555208
-7.5,40,216.858984
-7.5,40,219.310472
-7.5,40,221.596222
-7.5,40,223.921789
-7.5,40,226.201939
-7.5,40,228.515778
-7.5,40,230.886504
-7.5,40,233.317707
-7.0,40,235.776139
-7.5,40,238.052647
-5.5,40,240.353214
-7.5,40,242.691637
-7.5,40,244.998119
-7.5,40,247.413627
-7.5,40,249.779134
-7.5,40,287.361635
-7.0,40,289.684933
-7.5,40,292.102808
-7.5,40,294.494662
-7.0,40,296.927164
-7.0,40,299.220666
-7.5,40,301.424009
-7.5,40,303.759597
-7.5,40,306.13863
-7.5,40,308.490188
-7.0,40,310.983427
-7.5,40,313.230826
-7.0,40,315.552923
-7.5,40,317.80944
-7.5,40,320.151594
-7.5,40,322.498196
-7.0,40,324.911207
-7.0,40,327.328783
-7.5,40,329.651371
-7.5,40,332.102018
-7.0,40,334.464908
-7.5,40,336.889976
-7.5,40,339.264761
-7.0,40,341.673945
-7.5,40,343.817539
-7.5,40,375.216335
-7.5,40,377.409919
-7.5,40,379.699053
-7.5,40,382.004646
-7.5,40,384.526116
-7.5,40,386.873075
-7.0,40,389.403227
-7.5,40,391.72217
-7.0,40,394.213196
-7.0,40,396.64241
-7.0,40,399.172552
-7.5,40,401.63445
-7.5,40,404.024693
-7.5,40,406.443566
-7.5,40,408.841709
-7.5,40,411.24032
-7.5,40,413.688897
-7.5,40,416.143349
-7.5,40,418.601527
-7.5,40,420.946536
-7.0,40,423.400477
-7.0,40,425.712309
-7.0,40,428.26597
-7.5,40,430.57291
-7.5,40,433.138261
-7.0,40,478.538728
-7.0,40,480.900686
-7.0,40,483.262614
-7.5,40,485.467317
-7.0,40,487.868525
-7.0,40,490.049393
-7.0,40,492.580761
-7.5,40,494.978731
-7.5,40,497.524157
-7.0,40,499.819441
-7.5,40,502.015494
-7.5,40,504.328512
-7.5,40,506.800014
-7.5,40,509.032293
-7.5,40,511.469298
-7.5,40,513.644437
-7.5,40,516.001119
-7.5,40,518.124245
-7.0,40,520.735809
-7.5,40,523.181749
-7.5,40,525.526905
-7.0,40,527.873344
-7.5,40,530.181451
-7.0,40,532.375391
-7.5,40,534.761079
-7.5,40,570.966856
-6.5,40,573.202541
-7.0,40,575.490882
-7.0,40,577.780698
-7.0,40,580.400506
-7.5,40,582.777538
-7.5,40,585.206627
-7.5,40,587.577021
-7.5,40,590.054341
-7.5,40,592.454396
-7.5,40,594.979453
-7.0,40,597.431221
-7.5,40,600.024212
-7.5,40,602.325752
-7.5,40,604.857393
-7.0,40,607.190986
-7.5,40,609.721108
-7.5,40,612.009126
-7.5,40,614.264002
-7.5,40,616.722458
-7.5,40,619.303086
-7.5,40,621.634161
-7.5,40,624.258539
-7.5,40,626.610003
-7.5,40,629.06909
-7.0,40,665.371159
-7.5,40,667.69146
-7.5,40,670.058955
-7.5,40,672.499441
-7.5,40,674.867493
-7.5,40,677.280203
-7.5,40,679.741936
-7.5,40,682.354569
-7.0,40,684.826104
-7.0,40,687.275328
-7.0,40,689.856959
-7.5,40,692.264164
-7.5,40,694.722955
-7.5,40,697.134885
-7.5,40,699.427186
-7.5,40,701.933279
-7.0,40,704.43105
-7.0,40,706.924411
-7.5,40,709.346934
-7.5,40,711.905105
-7.5,40,714.225379
-7.5,40,716.732558
-7.5,40,719.169573
-7.5,40,721.5854
-7.5,40,724.133213
-7.0,40,755.30364
-7.5,40,757.768016
-7.5,40,760.276576
-7.5,40,762.595795
-7.0,40,765.007615
