#{"t_start": 1758259203.5698347, "env_id": null}
r,l,t
-4.5,40,6.083887
-5.0,40,6.990597
-5.0,40,7.937451
-4.0,40,8.887162
-5.0,40,9.770662
-5.0,40,10.656727
-4.5,40,11.508297
-4.5,40,12.462931
-4.5,40,13.366164
-5.0,40,14.402012
-4.5,40,15.34483
-4.5,40,16.294685
-5.0,40,17.255442
-4.5,40,18.19662
-5.0,40,19.094254
-5.5,40,19.983811
-4.5,40,20.862834
-4.0,40,21.73815
-4.5,40,22.563465
-4.5,40,23.417405
-5.0,40,24.21915
-5.0,40,25.016159
-4.5,40,25.79233
-5.0,40,26.713806
-5.0,40,27.622292
-5.0,40,34.1728
-4.0,40,35.048039
-5.0,40,35.862245
-4.5,40,36.729872
-4.5,40,37.555922
-5.0,40,38.417413
-5.0,40,39.249928
-5.0,40,40.155389
-4.5,40,41.110462
-5.0,40,42.095199
-5.0,40,43.027353
-5.0,40,43.927221
-2.0,40,44.934807
-4.0,40,45.8081
-4.5,40,46.720089
-5.0,40,47.559572
-4.5,40,48.463455
-4.0,40,49.322648
-5.0,40,50.146968
-4.5,40,50.987553
-5.0,40,51.839616
-4.5,40,52.713254
-4.5,40,53.606354
-4.0,40,54.636438
-5.0,40,55.686568
-4.5,40,62.128541
-4.0,40,62.996222
-5.0,40,63.786978
-4.5,40,64.736948
-5.0,40,65.60129
-5.0,40,66.488228
-4.5,40,67.396163
-4.5,40,68.340256
-5.0,40,69.20702
-5.0,40,70.109435
-5.0,40,71.011226
-4.5,40,71.971671
-4.5,40,72.9089
-4.5,40,73.88329
-5.0,40,74.729961
-5.0,40,75.585688
-5.0,40,76.412697
-4.5,40,77.223228
-4.5,40,78.033996
-5.0,40,78.839119
-5.5,40,79.705123
-5.0,40,80.570881
-5.0,40,81.530153
-5.0,40,82.418022
-5.0,40,83.362846
-5.0,40,89.741097
-5.0,40,90.555249
-5.0,40,91.403534
-4.5,40,92.209605
-5.0,40,93.031141
-5.0,40,93.929152
-5.0,40,94.920831
-4.5,40,95.923582
-5.0,40,96.809519
-4.0,40,97.844788
-5.0,40,98.757161
-5.0,40,99.647749
-4.5,40,100.596801
-5.0,40,101.53128
-4.5,40,102.369506
-4.5,40,103.262327
-4.5,40,104.187486
-4.5,40,105.044493
-5.0,40,105.86477
-5.0,40,106.729484
-4.5,40,107.580175
-5.5,40,108.412487
-5.0,40,109.272308
-5.0,40,110.280986
-5.0,40,111.278181
-5.0,40,117.593085
-4.5,40,118.42399
-5.0,40,119.251865
-4.0,40,120.069893
-4.0,40,121.074179
-5.0,40,121.990294
-4.5,40,122.896752
-4.5,40,123.811716
-4.5,40,124.761399
-5.0,40,125.691605
-5.0,40,126.496204
-5.0,40,127.363795
-5.0,40,128.379833
-5.0,40,129.303463
-4.5,40,130.196306
-5.0,40,131.024733
-5.5,40,131.881701
-4.5,40,132.728477
-4.5,40,133.673469
-5.0,40,134.538061
-4.5,40,135.398149
-5.0,40,136.267536
-4.5,40,137.226694
-5.0,40,138.165813
-5.0,40,139.082289
-4.0,40,145.416101
-5.0,40,146.239121
-5.0,40,147.134842
-5.0,40,148.035951
-5.0,40,148.972781
-4.5,40,149.941291
-5.0,40,150.745559
-5.0,40,151.667801
-5.0,40,152.569001
-5.0,40,153.482862
-4.0,40,154.372426
-4.5,40,155.268622
-4.0,40,156.13756
-5.0,40,157.027741
-4.5,40,157.89892
-5.0,40,158.724791
-4.5,40,159.537502
-5.0,40,160.308074
-5.0,40,161.133602
-5.0,40,161.974802
-5.0,40,162.826805
-4.5,40,163.69196
-4.5,40,164.625921
-5.0,40,165.584178
-5.0,40,166.527723
-4.5,40,174.595795
-5.0,40,175.409127
-5.0,40,176.215261
-5.0,40,177.088168
-5.0,40,177.975181
-5.0,40,178.807157
-5.0,40,179.682412
-5.0,40,180.556122
-5.0,40,181.443878
-5.0,40,182.30414
-5.0,40,183.206981
-4.5,40,184.076192
-5.0,40,184.955844
-5.0,40,185.817482
-4.5,40,186.714483
-4.5,40,187.574662
-5.0,40,188.410018
-5.0,40,189.217911
-5.0,40,190.061202
-4.5,40,190.88078
-4.5,40,191.726034
-7.0,40,192.547575
-4.5,40,193.347936
-5.0,40,194.273459
-4.5,40,195.158242
-5.0,40,202.236493
-5.0,40,203.065595
-5.0,40,203.938103
-5.0,40,204.750283
-4.0,40,205.60826
-4.5,40,206.584419
-4.5,40,207.518263
-5.0,40,208.399554
-4.5,40,209.344475
-4.5,40,210.281114
-5.0,40,211.271845
-5.0,40,212.182823
-5.0,40,213.142516
-4.5,40,214.062005
-4.5,40,214.991342
-4.5,40,215.853923
-5.5,40,216.65823
-5.0,40,217.53647
-4.5,40,218.426273
-5.0,40,219.274567
-4.5,40,220.104263
-4.5,40,220.962728
-5.0,40,221.848275
-5.0,40,222.766801
-5.5,40,223.678519
