#{"t_start": 1757786018.0829866, "env_id": null}
r,l,t
-7.5,40,10.354894
-7.5,40,12.950808
-7.5,40,15.348796
-7.0,40,17.838522
-7.0,40,20.299576
-7.5,40,22.609418
-7.5,40,25.013202
-7.0,40,27.327633
-7.0,40,29.479713
-7.5,40,31.842607
-7.5,40,34.237742
-7.5,40,36.651581
-7.5,40,38.910741
-7.5,40,41.434279
-7.5,40,43.900732
-7.5,40,46.168192
-7.0,40,48.520002
-7.5,40,50.986996
-7.0,40,53.322329
-7.0,40,55.75471
-7.0,40,58.146423
-7.5,40,60.530027
-7.5,40,62.875886
-7.5,40,65.212111
-7.5,40,67.480149
-7.5,40,99.862652
-7.5,40,102.10311
-7.5,40,104.409157
-7.0,40,106.721386
-7.5,40,109.090959
-7.5,40,111.453958
-6.5,40,113.853553
-7.5,40,116.224775
-7.5,40,118.478586
-7.0,40,120.860093
-7.5,40,123.085176
-7.0,40,125.364075
-7.5,40,127.537934
-7.5,40,129.931721
-7.5,40,132.246762
-7.5,40,134.662615
-7.5,40,137.071853
-7.5,40,139.589053
-7.5,40,141.978246
-7.0,40,144.338041
-7.5,40,146.62389
-7.5,40,148.86112
-7.5,40,151.250749
-7.5,40,153.563392
-7.5,40,155.964617
-7.5,40,193.281604
-7.5,40,195.529454
-7.5,40,197.83277
-7.5,40,200.138833
-7.5,40,202.348022
-7.0,40,204.675164
-7.0,40,206.928547
-7.0,40,209.291767
-7.5,40,211.590303
-7.5,40,213.972278
-7.5,40,216.275717
-7.0,40,218.726031
-7.0,40,221.01295
-7.5,40,223.338426
-7.5,40,225.62181
-7.5,40,227.932404
-7.5,40,230.302291
-7.5,40,232.742318
-7.0,40,235.192788
-7.5,40,237.460231
-7.5,40,239.774443
-7.0,40,242.105877
-7.0,40,244.415941
-7.5,40,246.830605
-7.5,40,249.196121
-7.5,40,286.775105
-7.5,40,289.100961
-7.0,40,291.519906
-7.0,40,293.906321
-7.5,40,296.344139
-7.0,40,298.637567
-7.0,40,300.838484
-7.5,40,303.176274
-7.0,40,305.552984
-6.5,40,307.908013
-7.5,40,310.402324
-7.5,40,312.639565
-7.0,40,314.969598
-7.0,40,317.225933
-7.5,40,319.567831
-7.5,40,321.91476
-7.5,40,324.325474
-7.0,40,326.745003
-7.0,40,329.068004
-7.5,40,331.511773
-7.5,40,333.878677
-7.5,40,336.306468
-5.5,40,338.681055
-7.5,40,341.084199
-7.5,40,343.234506
-7.0,40,374.637261
-7.5,40,376.82069
-7.0,40,379.115709
-7.0,40,381.417775
-7.5,40,383.949909
-7.0,40,386.290032
-7.5,40,388.820049
-7.5,40,391.139271
-7.0,40,393.633186
-7.0,40,396.059001
-7.5,40,398.589428
-7.0,40,401.051169
-7.5,40,403.441196
-7.5,40,405.860549
-7.5,40,408.261841
-7.0,40,410.657411
-7.5,40,413.10639
-7.5,40,415.559706
-7.5,40,418.017763
-7.5,40,420.36352
-7.5,40,422.817083
-7.0,40,425.131641
-7.5,40,427.682789
-7.5,40,429.989631
-7.5,40,432.550479
-7.5,40,477.955487
-7.5,40,480.310558
-7.5,40,482.686081
-7.5,40,484.88657
-7.5,40,487.288823
-7.0,40,489.466965
-7.5,40,491.995356
-7.5,40,494.398344
-7.0,40,496.941141
-7.0,40,499.235947
-7.5,40,501.433316
-7.5,40,503.745707
-7.5,40,506.214301
-7.5,40,508.441236
-7.5,40,510.886425
-7.5,40,513.061357
-7.0,40,515.418041
-7.5,40,517.54957
-7.0,40,520.152665
-7.0,40,522.601654
-7.5,40,524.943778
-7.5,40,527.295654
-7.5,40,529.590322
-7.0,40,531.787905
-7.0,40,534.180066
-7.5,40,570.383527
-7.0,40,572.613123
-7.5,40,574.90766
-7.5,40,577.19681
-7.5,40,579.816809
-7.5,40,582.192114
-7.0,40,584.62276
-7.0,40,586.993586
