#{"t_start": 1757786018.216958, "env_id": null}
r,l,t
-7.5,40,10.219198
-7.5,40,12.806985
-7.5,40,15.210586
-7.5,40,17.704444
-7.5,40,20.163618
-6.5,40,22.47667
-7.0,40,24.879928
-7.5,40,27.193717
-7.5,40,29.347763
-7.5,40,31.698764
-7.5,40,34.108484
-7.5,40,36.509411
-7.0,40,38.778233
-7.5,40,41.300202
-6.5,40,43.755423
-7.0,40,46.034219
-7.5,40,48.386256
-7.5,40,50.853446
-7.5,40,53.18263
-7.5,40,55.621022
-6.5,40,58.009768
-7.5,40,60.388849
-7.5,40,62.741796
-7.0,40,65.078269
-7.5,40,67.346627
-7.5,40,99.728335
-7.0,40,101.976341
-7.5,40,104.275185
-7.5,40,106.586126
-7.5,40,108.951366
-7.5,40,111.311426
-7.0,40,113.724163
-7.0,40,116.094032
-7.5,40,118.344535
-7.0,40,120.727144
-7.5,40,122.950827
-6.5,40,125.22982
-7.5,40,127.40672
-5.5,40,129.797684
-7.0,40,132.113074
-7.5,40,134.531846
-7.5,40,136.93932
-7.5,40,139.455082
-7.5,40,141.851307
-7.0,40,144.204231
-7.0,40,146.48923
-7.5,40,148.719954
-7.0,40,151.115376
-7.5,40,153.428134
-7.5,40,155.829005
-7.5,40,193.148002
-7.5,40,195.39206
-7.0,40,197.692658
-7.5,40,199.993586
-7.5,40,202.214944
-7.5,40,204.540236
-7.5,40,206.794755
-7.5,40,209.148842
-7.0,40,211.456332
-7.5,40,213.837681
-7.0,40,216.141944
-7.5,40,218.593364
-7.0,40,220.89152
-7.0,40,223.205315
-7.5,40,225.487922
-7.5,40,227.798608
-7.0,40,230.169498
-7.0,40,232.601316
-7.0,40,235.062867
-7.5,40,237.333033
-7.0,40,239.639625
-7.5,40,241.964871
-7.5,40,244.28627
-7.0,40,246.697135
-7.5,40,249.062338
-6.5,40,286.642585
-7.5,40,288.974101
-7.0,40,291.385645
-7.0,40,293.771273
-7.5,40,296.219429
-7.5,40,298.498084
-7.0,40,300.704645
-7.5,40,303.037556
-7.0,40,305.421404
-7.0,40,307.778807
-7.0,40,310.269757
-7.5,40,312.513444
-7.5,40,314.835674
-7.5,40,317.09219
-7.5,40,319.434589
-7.0,40,321.778133
-7.0,40,324.191791
-7.0,40,326.618403
-7.5,40,328.934072
-7.0,40,331.376042
-7.5,40,333.744734
-7.0,40,336.172669
-7.0,40,338.54712
-7.5,40,340.952801
-7.5,40,343.10064
-7.5,40,374.499732
-7.5,40,376.677689
-7.0,40,378.981802
-7.5,40,381.288432
-7.0,40,383.812406
-7.0,40,386.155873
-7.5,40,388.686167
-7.0,40,391.0053
-7.5,40,393.495933
-7.5,40,395.925376
-7.0,40,398.455807
-7.5,40,400.916996
-7.5,40,403.30276
-7.0,40,405.730938
-7.5,40,408.133916
-7.5,40,410.523459
-7.5,40,412.972452
-7.5,40,415.425745
-7.0,40,417.885963
-7.5,40,420.22968
-7.0,40,422.676355
-7.5,40,424.995476
-7.5,40,427.549215
-7.5,40,429.855841
-7.5,40,432.41713
-7.0,40,477.821591
-7.0,40,480.173774
-7.5,40,482.545773
-7.5,40,484.752967
-7.0,40,487.140726
-7.5,40,489.333062
-7.0,40,491.860714
-7.5,40,494.261599
-7.5,40,496.810601
-7.5,40,499.10212
-7.5,40,501.298924
-7.0,40,503.612216
-6.5,40,506.083384
-7.5,40,508.312639
-7.5,40,510.75257
-7.5,40,512.927564
-7.5,40,515.280996
-7.5,40,517.404564
-7.5,40,520.015635
-7.5,40,522.464755
-7.0,40,524.810299
-7.5,40,527.157049
-7.5,40,529.459523
-7.0,40,531.659878
-7.5,40,534.045899
-7.5,40,570.24968
-7.5,40,572.484094
-7.0,40,574.775543
-7.5,40,577.063135
-7.5,40,579.682929
-7.0,40,582.06052
-7.5,40,584.489303
-7.5,40,586.865193
-7.0,40,589.344051
-7.0,40,591.736883
-7.5,40,594.260453
-7.5,40,596.713946
-7.5,40,599.30766
-7.0,40,601.606795
-7.0,40,604.139811
-7.5,40,606.474808
-7.5,40,609.00182
-7.5,40,611.2862
-7.5,40,613.547137
-7.5,40,616.007388
-7.0,40,618.589077
-7.0,40,620.921824
-7.5,40,623.547876
-7.5,40,625.893589
-7.0,40,628.358749
-7.0,40,664.659777
-7.5,40,666.975143
-7.5,40,669.341786
-7.0,40,671.781601
-7.5,40,674.147795
-7.5,40,676.562998
-6.5,40,679.027043
-7.5,40,681.637539
-7.5,40,684.104913
-7.5,40,686.573477
-7.5,40,689.139847
-7.0,40,691.553487
-7.5,40,694.005837
-7.0,40,696.419023
-7.0,40,698.710129
-7.5,40,701.216511
-7.5,40,703.713815
-7.0,40,706.207288
-7.5,40,708.633412
-7.5,40,711.18791
-7.5,40,713.508174
-7.5,40,716.014599
-6.5,40,718.452175
-7.0,40,720.868341
-7.5,40,723.416223
-7.5,40,754.586206
-7.0,40,757.05118
-7.5,40,759.559417
-7.0,40,761.878406
-7.5,40,764.291916
-7.5,40,766.610127
-7.5,40,769.095993
-7.0,40,771.572585
-7.5,40,774.094566
-7.5,40,776.439607
-7.0,40,778.738071
-7.5,40,781.310472
-7.0,40,783.731796
-7.0,40,786.207094
-7.5,40,788.510803
-7.0,40,790.91356
-6.5,40,793.342375
-7.0,40,795.658485
-7.5,40,798.197798
-7.5,40,800.461058
-7.5,40,802.887285
-7.0,40,805.39518
-7.5,40,807.764056
-7.5,40,810.057196
-7.5,40,812.54701
-7.0,40,857.895028
-6.5,40,860.188062
-7.0,40,862.599831
-7.5,40,865.029958
-7.5,40,867.441029
-7.5,40,869.773416
-7.0,40,872.134644
-7.5,40,874.422001
-7.5,40,876.691978
-7.0,40,879.155676
-7.5,40,881.480802
-7.5,40,883.874953
-7.0,40,886.335532
-7.5,40,888.696449
-7.5,40,890.985931
-7.0,40,893.411141
-7.5,40,895.688835
-7.5,40,898.024415
-7.5,40,900.368235
-7.5,40,902.671343
-7.5,40,905.169754
-7.5,40,907.360997
-7.5,40,909.768213
-7.5,40,912.065571
-7.0,40,914.430687
-7.5,40,951.064832
-7.0,40,953.414307
-7.5,40,955.682002
-7.0,40,958.15582
-7.5,40,960.40947
-7.5,40,962.789695
-7.5,40,965.004041
-7.5,40,967.315963
-7.5,40,969.690797
-7.0,40,971.974457
-7.0,40,974.413687
-7.5,40,976.663335
-7.0,40,978.992209
-7.5,40,981.331733
-7.0,40,983.705182
-7.0,40,986.042637
-7.5,40,988.410185
-7.0,40,990.658826
-7.0,40,992.989726
-7.5,40,995.339635
-7.5,40,997.670761
-7.0,40,1000.063971
-7.5,40,1002.328848
-7.5,40,1004.686401
-7.0,40,1007.031898
-7.0,40,1037.857364
-7.5,40,1040.233946
-7.5,40,1042.613483
-7.5,40,1044.958858
-7.5,40,1047.192271
-7.5,40,1049.588583
-7.0,40,1051.881778
-7.5,40,1054.123818
-7.5,40,1056.610377
-7.5,40,1058.965457
-7.0,40,1061.388054
-7.5,40,1063.602989
-7.5,40,1066.054393
-7.5,40,1068.462051
-6.5,40,1070.815478
-7.5,40,1073.154122
-7.5,40,1075.49392
-7.5,40,1077.894775
-7.5,40,1080.245205
-7.5,40,1082.538418
-7.5,40,1084.80517
-7.5,40,1087.284826
-7.0,40,1089.554625
-7.5,40,1091.878363
-7.5,40,1094.304081
-7.5,40,1130.488257
-7.5,40,1132.774031
-7.0,40,1135.081336
-7.5,40,1137.383189
-7.5,40,1139.584121
-7.0,40,1141.79198
-7.5,40,1144.202581
-7.5,40,1146.532512
-7.0,40,1148.808958
-7.0,40,1151.220386
-7.5,40,1153.427762
-7.0,40,1155.861987
-7.0,40,1158.148684
-7.5,40,1160.500821
-7.5,40,1162.804487
-7.5,40,1165.163504
-7.5,40,1167.471839
-7.5,40,1169.853149
-7.5,40,1172.084148
-7.5,40,1174.404538
-7.5,40,1176.699688
-7.5,40,1178.964811
-7.5,40,1181.261773
-7.0,40,1183.644898
-7.0,40,1185.857874
-7.5,40,1222.919744
-7.5,40,1225.274016
-7.5,40,1227.555717
-7.5,40,1229.928362
-7.5,40,1232.217754
-7.5,40,1234.63381
-7.5,40,1236.945128
-7.5,40,1239.149348
-7.0,40,1241.499017
-7.0,40,1243.870053
-7.5,40,1246.123878
-7.5,40,1248.425045
-7.5,40,1250.717597
-7.5,40,1252.998655
-7.5,40,1255.344214
-7.5,40,1257.703038
-7.5,40,1260.00355
-7.0,40,1262.339901
-7.5,40,1264.690379
-7.5,40,1267.063209
-7.5,40,1269.36923
-7.5,40,1271.684724
-7.5,40,1274.084742
-7.5,40,1276.504056
-7.0,40,1278.821018
-7.5,40,1315.053701
-7.5,40,1317.40044
-7.5,40,1319.803087
-7.5,40,1322.089584
-7.5,40,1324.518262
-7.5,40,1326.839524
-7.5,40,1329.11798
-7.5,40,1331.432292
-7.5,40,1333.829647
-7.5,40,1336.110582
-7.5,40,1338.44501
-7.0,40,1340.826442
-7.0,40,1343.166841
-7.5,40,1345.504075
-7.0,40,1347.786307
-7.5,40,1350.127881
-7.5,40,1352.539975
-7.5,40,1354.841269
-7.5,40,1357.189991
-7.5,40,1359.453568
-7.5,40,1361.727932
-7.5,40,1363.999355
-7.5,40,1366.369042
-7.5,40,1368.806463
-7.5,40,1371.177197
-7.5,40,1403.064363
-6.5,40,1405.418162
-7.0,40,1407.7084
-7.5,40,1410.056419
-7.5,40,1412.371098
-7.5,40,1414.764523
-7.5,40,1417.179914
-7.5,40,1419.578068
-7.0,40,1421.863325
-7.0,40,1424.169263
-7.5,40,1426.763916
-7.5,40,1429.336959
-7.5,40,1431.617782
-7.5,40,1433.987525
-6.5,40,1436.387078
-7.5,40,1438.637514
-7.5,40,1440.962797
-7.0,40,1443.39544
-7.5,40,1445.795464
-7.5,40,1448.204496
