#{"t_start": 1757786018.2896416, "env_id": null}
r,l,t
-7.0,40,10.147752
-7.0,40,12.747998
-7.0,40,15.134064
-7.5,40,17.628968
-7.5,40,20.087681
-7.5,40,22.404999
-7.5,40,24.801575
-7.5,40,27.123917
-7.5,40,29.275066
-7.5,40,31.631446
-7.5,40,34.043772
-7.0,40,36.446426
-7.0,40,38.711896
-7.5,40,41.229671
-7.0,40,43.687161
-7.5,40,45.966399
-7.5,40,48.305018
-7.5,40,50.770623
-7.0,40,53.113982
-7.0,40,55.545729
-7.0,40,57.930535
-7.5,40,60.323161
-7.5,40,62.676674
-7.5,40,65.007443
-7.5,40,67.267698
-7.0,40,99.657444
-7.0,40,101.901889
-7.5,40,104.208028
-7.5,40,106.517037
-7.5,40,108.8773
-7.0,40,111.244366
-7.5,40,113.655747
-7.0,40,116.014623
-7.0,40,118.27028
-7.5,40,120.67
-7.5,40,122.885442
-7.0,40,125.157311
-7.5,40,127.338523
-7.5,40,129.728804
-7.5,40,132.044767
-7.0,40,134.455301
-7.5,40,136.866948
-7.5,40,139.389833
-7.0,40,141.777817
-7.0,40,144.138845
-7.5,40,146.419967
-7.5,40,148.641618
-7.5,40,151.048028
-7.0,40,153.350997
-7.5,40,155.752681
-7.5,40,193.073701
-7.5,40,195.32886
-7.5,40,197.6207
-7.5,40,199.933985
-7.5,40,202.143209
-7.5,40,204.461259
-7.5,40,206.722751
-7.5,40,209.072608
-7.0,40,211.37891
-7.5,40,213.769482
-7.5,40,216.063447
-7.0,40,218.519665
-7.5,40,220.819663
-7.5,40,223.125458
-7.0,40,225.411524
-7.5,40,227.724648
-7.5,40,230.094599
-7.5,40,232.53811
-7.5,40,234.987776
-7.5,40,237.261755
-7.5,40,239.561512
-6.5,40,241.892966
-6.5,40,244.206329
-7.0,40,246.62737
-7.0,40,248.999972
-6.5,40,286.575396
-7.5,40,288.899847
-7.5,40,291.311472
-7.5,40,293.700576
-7.0,40,296.131382
-6.5,40,298.433722
-7.5,40,300.636017
-7.5,40,302.965544
-7.5,40,305.347267
-7.5,40,307.705564
-7.5,40,310.204571
-7.5,40,312.438162
-7.5,40,314.771383
-7.5,40,317.024351
-7.5,40,319.355101
-7.5,40,321.7141
-7.5,40,324.112944
-7.5,40,326.534172
-7.5,40,328.856659
-7.5,40,331.30858
-7.5,40,333.66949
-7.5,40,336.108821
-7.0,40,338.482216
-7.5,40,340.882832
-7.0,40,343.034005
-7.5,40,374.427277
-7.0,40,376.614671
-7.0,40,378.901651
-7.0,40,381.212902
-7.5,40,383.744626
-7.0,40,386.088149
-7.5,40,388.612498
-7.5,40,390.94014
-7.0,40,393.423478
-7.5,40,395.856428
-7.5,40,398.377163
-7.0,40,400.851574
-7.0,40,403.229713
-7.0,40,405.658023
-7.0,40,408.049685
-7.0,40,410.458234
-7.5,40,412.898776
-7.0,40,415.347026
-7.0,40,417.824691
-7.0,40,420.153718
-7.5,40,422.609797
-6.5,40,424.919609
-7.5,40,427.479384
-7.5,40,429.788851
-7.5,40,432.350287
-7.5,40,477.748054
-7.0,40,480.114575
-7.5,40,482.478135
-7.5,40,484.67807
-7.0,40,487.080803
-6.5,40,489.262648
-7.5,40,491.79575
-7.0,40,494.18465
-7.5,40,496.728161
-7.5,40,499.034316
-7.5,40,501.235191
-7.0,40,503.539925
-7.5,40,506.016837
-7.5,40,508.242964
-7.5,40,510.687667
-7.5,40,512.861497
-7.5,40,515.218231
-7.5,40,517.340078
-7.0,40,519.951947
-7.5,40,522.391678
-7.5,40,524.729459
-7.5,40,527.090203
-7.5,40,529.390873
-7.5,40,531.584494
-7.0,40,533.982388
-7.5,40,570.179716
-7.5,40,572.407652
-7.0,40,574.704
-7.5,40,576.986163
-7.5,40,579.603952
-7.0,40,581.980634
-7.5,40,584.425653
-7.0,40,586.794703
-7.0,40,589.273159
-7.0,40,591.668417
-7.5,40,594.196884
-7.0,40,596.646039
-7.5,40,599.23534
-7.5,40,601.53845
-7.5,40,604.062623
-7.5,40,606.407674
-7.5,40,608.933892
-7.5,40,611.226983
-7.5,40,613.478427
-7.5,40,615.928913
-7.0,40,618.523044
-7.5,40,620.852629
-7.0,40,623.468891
-7.5,40,625.830086
-7.0,40,628.281116
-7.5,40,664.581383
-7.0,40,666.90983
-7.5,40,669.264755
-7.0,40,671.705114
-7.5,40,674.082246
-7.5,40,676.494896
-7.5,40,678.9605
-7.5,40,681.564766
-7.5,40,684.029718
