#{"t_start": 1757786017.6396217, "env_id": null}
r,l,t
-7.5,40,10.790023
-7.0,40,13.393885
-7.0,40,15.786385
-7.0,40,18.281625
-7.5,40,20.744473
-7.5,40,23.053808
-7.0,40,25.456597
-7.5,40,27.771286
-7.0,40,29.925123
-7.0,40,32.285952
-7.5,40,34.685424
-7.5,40,37.086142
-7.0,40,39.355955
-7.5,40,41.876944
-7.5,40,44.337311
-7.5,40,46.609791
-7.0,40,48.963635
-7.5,40,51.430177
-7.0,40,53.759345
-7.5,40,56.198173
-7.5,40,58.58519
-7.5,40,60.966731
-7.5,40,63.31973
-7.0,40,65.65527
-7.5,40,67.923548
-7.0,40,100.305124
-7.0,40,102.546654
-7.5,40,104.852442
-7.5,40,107.165056
-7.5,40,109.533839
-7.0,40,111.888686
-7.5,40,114.300807
-7.5,40,116.667687
-7.5,40,118.92179
-7.0,40,121.304519
-7.5,40,123.528015
-7.5,40,125.808859
-7.0,40,127.980855
-6.5,40,130.374739
-7.0,40,132.687205
-7.5,40,135.09741
-7.5,40,137.516252
-7.5,40,140.038531
-7.5,40,142.42212
-7.0,40,144.781637
-7.5,40,147.066609
-7.5,40,149.29531
-7.5,40,151.690219
-7.5,40,154.000476
-7.5,40,156.405563
-7.5,40,193.725182
-7.0,40,195.972833
-7.0,40,198.273808
-7.5,40,200.577863
-7.5,40,202.792749
-6.0,40,205.1183
-7.5,40,207.371406
-7.0,40,209.726344
-7.0,40,212.033086
-7.0,40,214.415015
-7.0,40,216.71908
-7.0,40,219.170464
-7.5,40,221.456031
-7.5,40,223.778455
-7.5,40,226.0647
-7.5,40,228.375715
-7.0,40,230.746396
-7.0,40,233.183221
-7.0,40,235.635993
-7.5,40,237.912361
-7.0,40,240.21664
-7.5,40,242.551665
-7.5,40,244.858291
-7.0,40,247.273412
-7.5,40,249.639098
-7.0,40,287.221334
-7.5,40,289.550038
-7.5,40,291.960542
-7.0,40,294.353795
-7.0,40,296.788057
-7.5,40,299.081129
-7.5,40,301.281746
-7.0,40,303.619193
-7.5,40,305.996799
-7.0,40,308.344867
-6.5,40,310.844957
-7.5,40,313.08886
-7.0,40,315.413067
-7.5,40,317.669881
-7.0,40,320.011499
-7.5,40,322.358072
-7.5,40,324.768552
-7.0,40,327.18871
-7.5,40,329.512947
-7.5,40,331.955439
-7.5,40,334.321266
-7.5,40,336.751012
-7.0,40,339.125019
-7.5,40,341.527497
-7.0,40,343.678286
-7.5,40,375.077969
-7.5,40,377.263421
-7.0,40,379.559017
-7.5,40,381.866618
-7.5,40,384.393289
-7.0,40,386.733057
-7.5,40,389.263204
-7.5,40,391.582311
-7.5,40,394.073122
-7.0,40,396.502654
-7.5,40,399.032933
-7.0,40,401.494511
-7.5,40,403.884264
-7.5,40,406.303921
-7.0,40,408.701394
-7.0,40,411.097794
-7.5,40,413.549535
-7.0,40,416.003322
-7.5,40,418.461059
-7.5,40,420.806404
-7.5,40,423.253281
-7.5,40,425.572693
-7.5,40,428.126093
-7.5,40,430.433354
-7.5,40,432.989169
-7.5,40,478.398324
-7.5,40,480.760947
-7.5,40,483.123322
-7.0,40,485.329228
-7.5,40,487.728543
-7.5,40,489.910268
-7.0,40,492.444422
-7.5,40,494.8386
-7.5,40,497.384206
-7.0,40,499.679401
-7.5,40,501.877223
-7.5,40,504.189146
-7.5,40,506.659883
-7.0,40,508.889921
-7.5,40,511.329923
-7.5,40,513.505029
-7.5,40,515.861979
-7.5,40,517.992983
-7.5,40,520.596182
-7.5,40,523.042108
-7.5,40,525.387818
-7.5,40,527.740477
-7.5,40,530.038768
-7.5,40,532.235816
-7.5,40,534.62366
-7.5,40,570.82157
-7.5,40,573.062469
-7.0,40,575.35288
-7.0,40,577.637532
-7.5,40,580.259898
-7.5,40,582.637691
-7.0,40,585.06585
-7.0,40,587.438988
-7.0,40,589.914961
-6.5,40,592.308063
-7.5,40,594.838534
-7.5,40,597.291486
-7.0,40,599.886011
-7.0,40,602.183876
-7.5,40,604.718179
-7.0,40,607.051939
-7.5,40,609.58109
-7.5,40,611.873904
-7.0,40,614.124261
-7.5,40,616.584544
-7.0,40,619.163658
-7.5,40,621.498836
-7.0,40,624.11902
-7.0,40,626.465135
-7.0,40,628.935889
-7.5,40,665.231562
-7.5,40,667.551332
-7.5,40,669.927898
-7.5,40,672.359493
-7.5,40,674.727858
-6.5,40,677.142077
-7.0,40,679.604061
-7.0,40,682.214603
-7.5,40,684.681848
-7.0,40,687.133958
-7.5,40,689.718068
-7.0,40,692.122615
-7.5,40,694.583235
-7.0,40,696.994928
-7.5,40,699.287466
-7.5,40,701.794043
-7.5,40,704.281187
-7.0,40,706.784403
-7.5,40,709.212613
-7.5,40,711.765403
-7.5,40,714.085783
-7.5,40,716.591695
-7.0,40,719.029396
-7.0,40,721.438893
-5.5,40,723.993091
-7.5,40,755.163024
-7.5,40,757.628434
-7.0,40,760.136487
-7.5,40,762.461001
-7.5,40,764.8663
-7.0,40,767.188687
-6.5,40,769.673292
-7.5,40,772.1483
-7.5,40,774.67545
-7.0,40,777.016952
-7.5,40,779.314784
-7.0,40,781.887632
-7.5,40,784.311444
-7.5,40,786.784999
-7.5,40,789.088102
-7.5,40,791.478101
-7.0,40,793.927997
-7.5,40,796.238446
-7.5,40,798.775125
-7.0,40,801.035768
-7.5,40,803.464635
-5.0,40,805.983101
-7.0,40,808.34149
-7.5,40,810.633451
-7.5,40,813.120633
-7.0,40,858.473143
-7.0,40,860.764986
-7.0,40,863.172285
-7.5,40,865.607403
-7.0,40,868.01799
-7.5,40,870.34879
-7.5,40,872.711811
-7.0,40,874.999028
-7.5,40,877.272469
-6.5,40,879.731899
-7.5,40,882.058953
-7.0,40,884.451732
-7.5,40,886.912319
-7.5,40,889.273409
-7.0,40,891.571525
-7.5,40,893.983384
-7.5,40,896.26917
-7.0,40,898.596793
-7.5,40,900.945074
-7.5,40,903.248314
-7.5,40,905.740805
-7.5,40,907.936432
-7.5,40,910.345391
-7.5,40,912.646468
-7.0,40,915.008106
-7.5,40,951.641124
-7.5,40,953.991488
-7.5,40,956.259031
-7.5,40,958.733014
-7.5,40,960.988671
-7.5,40,963.359658
-7.5,40,965.581318
-7.5,40,967.892664
-7.0,40,970.259555
-7.5,40,972.551322
-7.5,40,974.990881
-7.5,40,977.250315
-7.5,40,979.572991
-7.5,40,981.911227
-7.5,40,984.277497
-7.0,40,986.616514
-7.5,40,988.986801
-7.5,40,991.230782
-7.5,40,993.570317
-7.5,40,995.915794
-6.5,40,998.244499
-7.0,40,1000.640541
-7.5,40,1002.904868
-7.5,40,1005.263369
-7.5,40,1007.609825
-7.5,40,1038.434666
-7.0,40,1040.810304
-7.5,40,1043.189774
-7.0,40,1045.534717
-7.0,40,1047.769029
-7.5,40,1050.169445
-7.0,40,1052.464292
-7.5,40,1054.70224
-7.5,40,1057.185585
-7.5,40,1059.55169
-7.5,40,1061.969923
-7.5,40,1064.176344
-7.0,40,1066.63147
-7.5,40,1069.045379
-7.5,40,1071.392846
-7.0,40,1073.731133
-7.5,40,1076.07079
-7.5,40,1078.478397
-7.0,40,1080.822031
-7.5,40,1083.114785
-6.5,40,1085.382233
-7.5,40,1087.86244
-7.0,40,1090.132227
-7.0,40,1092.456628
-7.0,40,1094.884387
-7.0,40,1131.065537
-7.5,40,1133.34372
-7.0,40,1135.661593
-7.5,40,1137.960431
-7.5,40,1140.159425
-7.5,40,1142.368536
-7.5,40,1144.777302
-7.5,40,1147.117759
-7.0,40,1149.385085
-7.5,40,1151.796693
-7.5,40,1154.003649
-7.5,40,1156.438308
-7.0,40,1158.725104
-7.5,40,1161.082114
-7.5,40,1163.37489
-7.0,40,1165.741758
-7.5,40,1168.050798
-7.5,40,1170.434499
-7.5,40,1172.663937
-7.5,40,1174.97537
-7.5,40,1177.276684
-7.5,40,1179.543526
-7.0,40,1181.839061
-7.5,40,1184.22111
-7.0,40,1186.435173
-7.0,40,1223.49941
-7.5,40,1225.852384
-7.0,40,1228.130491
-7.5,40,1230.505715
-7.5,40,1232.793978
-7.5,40,1235.211085
-7.5,40,1237.517402
-7.0,40,1239.723724
-7.5,40,1242.076605
-7.0,40,1244.44725
-7.0,40,1246.697335
-7.5,40,1249.002047
-7.5,40,1251.285375
-7.5,40,1253.57272
-7.5,40,1255.923508
-7.5,40,1258.279684
-7.5,40,1260.580554
-7.0,40,1262.916156
-7.5,40,1265.267955
-7.0,40,1267.637908
-7.5,40,1269.952523
-7.5,40,1272.265857
-7.5,40,1274.659906
-7.5,40,1277.081312
-7.5,40,1279.395777
-7.5,40,1315.630587
-7.5,40,1317.977051
-7.0,40,1320.385413
-7.0,40,1322.666995
-7.5,40,1325.098398
-7.5,40,1327.416474
-7.5,40,1329.695828
-7.5,40,1332.009603
-7.5,40,1334.404159
-7.0,40,1336.695934
-7.5,40,1339.021482
-7.5,40,1341.402949
-7.5,40,1343.74316
-7.5,40,1346.078397
-7.5,40,1348.364402
-7.5,40,1350.705163
-7.5,40,1353.116686
-7.5,40,1355.423298
-7.0,40,1357.766545
-7.5,40,1360.030003
-7.0,40,1362.300362
-7.5,40,1364.577657
-7.5,40,1366.94378
-7.5,40,1369.375018
-7.5,40,1371.75444
-7.5,40,1403.640923
-6.5,40,1405.995374
-7.0,40,1408.283758
-7.5,40,1410.633394
-6.5,40,1412.953736
-7.5,40,1415.341483
-7.0,40,1417.756249
-7.5,40,1420.154621
-7.0,40,1422.440811
-7.0,40,1424.751186
-7.0,40,1427.342052
-7.5,40,1429.914785
-6.5,40,1432.186687
-6.5,40,1434.567554
-7.5,40,1436.966986
-7.5,40,1439.214901
-7.5,40,1441.527143
-7.5,40,1443.972388
-7.5,40,1446.37218
-7.0,40,1448.782503
-7.5,40,1451.200684
-7.0,40,1453.581291
-7.0,40,1455.970732
-7.0,40,1458.258554
-6.5,40,1460.65664
-7.5,40,1498.883038
-7.0,40,1501.256206
-7.5,40,1503.612098
-7.5,40,1505.916031
-7.0,40,1508.339372
-7.5,40,1510.837511
-7.5,40,1513.352664
-7.5,40,1515.759507
-7.5,40,1518.167598
-7.5,40,1520.495499
-7.5,40,1522.872707
-7.5,40,1525.427549
-7.5,40,1527.749444
-7.5,40,1530.205259
-6.5,40,1532.718756
-7.0,40,1535.212365
-7.5,40,1537.578913
-6.0,40,1539.976906
-7.5,40,1542.429194
-7.0,40,1544.80406
-7.0,40,1547.127717
-7.0,40,1549.386544
-7.0,40,1551.745017
-7.0,40,1554.08119
-6.0,40,1556.435488
-7.5,40,1593.050496
-7.0,40,1595.351915
-7.0,40,1597.619015
-7.0,40,1600.074947
-7.0,40,1602.394094
-7.5,40,1604.879162
-6.5,40,1607.279167
-7.0,40,1609.619028
-7.5,40,1612.046142
-7.5,40,1614.497136
-7.5,40,1616.85581
-5.5,40,1619.243544
-7.5,40,1621.549499
-7.5,40,1623.99999
-6.5,40,1626.387654
-6.5,40,1628.873904
-7.5,40,1631.363221
-7.0,40,1633.801023
-7.5,40,1636.158693
-7.0,40,1638.461124
-7.5,40,1640.77228
-6.5,40,1643.290194
-7.0,40,1645.677874
-7.5,40,1647.924631
-7.5,40,1650.319829
-7.0,40,1682.130946
-6.5,40,1684.563689
-7.0,40,1686.872972
-6.5,40,1689.099636
-7.0,40,1691.426873
-7.5,40,1693.909665
-7.0,40,1696.31294
-7.5,40,1698.627552
-7.0,40,1701.01595
-7.5,40,1703.340152
-7.0,40,1705.725718
-7.0,40,1708.114349
-7.0,40,1710.376187
-7.5,40,1712.722693
-7.0,40,1715.060213
-7.0,40,1717.39969
-7.5,40,1719.814468
-7.0,40,1722.224346
-7.0,40,1724.527918
-7.0,40,1726.972938
-7.0,40,1729.312619
-7.5,40,1731.770129
-6.5,40,1734.241543
-6.5,40,1736.670677
-7.0,40,1739.08561
-6.5,40,1775.942014
-7.5,40,1778.384623
-7.0,40,1780.867314
-7.5,40,1783.157479
-7.0,40,1785.723091
-7.0,40,1788.203254
-7.0,40,1790.560361
-7.0,40,1792.920471
-7.0,40,1795.185611
-7.0,40,1797.585641
-7.0,40,1799.972051
-7.0,40,1802.337011
-7.5,40,1804.645362
-7.0,40,1807.06593
-7.0,40,1809.373904
-7.0,40,1811.857678
-7.0,40,1814.068715
-7.0,40,1816.575544
-6.5,40,1819.061246
-7.0,40,1821.558332
-7.5,40,1823.910992
-7.0,40,1826.482997
-7.5,40,1828.771469
-7.0,40,1831.25635
-6.5,40,1833.571423
-6.5,40,1870.395293
-7.0,40,1872.872713
-7.0,40,1875.242517
-7.0,40,1877.755295
-6.5,40,1880.090276
-6.5,40,1882.649914
-7.0,40,1885.025508
-7.0,40,1887.525656
-7.0,40,1889.994756
-7.0,40,1892.414531
-7.5,40,1894.911115
-7.0,40,1897.257984
-7.5,40,1899.714058
-7.0,40,1902.191316
-6.5,40,1904.584658
-7.0,40,1907.079873
-6.5,40,1909.436408
-6.5,40,1911.991116
-6.5,40,1914.4951
-7.5,40,1917.050291
-7.0,40,1919.442011
-7.0,40,1921.860686
-6.5,40,1924.136701
-6.5,40,1926.538552
-7.0,40,1928.958487
-7.0,40,1965.257946
-7.0,40,1967.692792
-6.5,40,1970.204233
-6.5,40,1972.736783
-7.0,40,1975.127192
-6.5,40,1977.585162
-7.0,40,1980.009111
-6.5,40,1982.444413
-6.5,40,1984.805002
-7.0,40,1987.133996
-7.0,40,1989.76695
-6.5,40,1992.361799
-7.5,40,1994.742266
-7.0,40,1997.235022
-7.0,40,1999.682086
-7.0,40,2002.056211
-7.0,40,2004.584491
-7.0,40,2007.08061
-7.0,40,2009.555396
-7.0,40,2012.065284
-7.0,40,2014.584893
-7.0,40,2017.132335
-7.0,40,2019.688036
-6.5,40,2022.112736
-7.0,40,2024.652127
-7.0,40,2062.552871
-7.0,40,2064.995131
-6.5,40,2067.25433
-6.5,40,2069.638993
-6.5,40,2072.142361
-7.0,40,2074.418603
-6.5,40,2076.81205
-6.5,40,2079.143386
-6.5,40,2081.514348
-7.0,40,2083.944829
-6.5,40,2086.472569
-7.0,40,2088.863226
-6.5,40,2091.322452
-6.5,40,2093.665369
-6.5,40,2096.101175
-6.5,40,2098.58763
-7.0,40,2101.031474
-6.5,40,2103.374411
-6.5,40,2105.737165
-6.5,40,2108.113662
-6.5,40,2110.371551
-7.0,40,2112.689209
-7.0,40,2115.1529
-7.0,40,2117.530855
-7.0,40,2119.87222
-6.5,40,2155.822741
-6.5,40,2158.213799
-7.0,40,2160.688243
-7.0,40,2163.317472
-6.5,40,2165.702842
-7.0,40,2168.298447
-6.5,40,2170.583206
-7.0,40,2172.857557
-6.5,40,2175.326385
-7.0,40,2177.680176
-7.0,40,2180.032171
-7.0,40,2182.561652
-6.5,40,2185.000212
-7.0,40,2187.361535
-6.5,40,2189.851863
-7.0,40,2192.15873
-6.5,40,2194.653848
-6.0,40,2197.133458
-7.0,40,2199.675895
-7.0,40,2201.94841
-6.5,40,2204.376278
-6.5,40,2206.873046
-7.0,40,2209.263214
-7.0,40,2211.649105
-7.0,40,2214.089357
-6.5,40,2250.192974
-7.0,40,2252.452491
-7.0,40,2254.824829
-6.5,40,2257.167523
-6.5,40,2259.546123
-6.5,40,2261.988589
-6.5,40,2264.386749
-7.0,40,2266.866855
-7.0,40,2269.214781
-7.0,40,2271.714623
-7.0,40,2274.090335
-6.5,40,2276.496214
-6.5,40,2278.948083
-7.0,40,2281.386606
-7.0,40,2283.655013
-7.0,40,2286.102844
-6.5,40,2288.466179
-7.0,40,2290.814038
-6.5,40,2293.329842
-7.0,40,2295.678684
-7.0,40,2298.101044
-6.5,40,2300.453105
-6.5,40,2302.856408
-6.5,40,2305.246085
-7.0,40,2307.484454
-6.5,40,2344.762888
-7.0,40,2346.996265
-7.0,40,2349.445298
-7.0,40,2351.828572
-6.5,40,2354.186209
-6.5,40,2356.571371
-6.5,40,2359.026444
-7.0,40,2361.59418
-6.5,40,2363.959371
-6.5,40,2366.339268
-6.5,40,2368.83847
-7.5,40,2371.11366
-7.0,40,2373.525998
-7.0,40,2376.003643
-7.0,40,2378.303557
-6.5,40,2380.688334
-7.0,40,2383.174623
-7.0,40,2385.566866
