#{"t_start": 1758259203.53487, "env_id": null}
r,l,t
-5.0,40,6.118996
-5.0,40,7.012918
-5.0,40,7.972657
-5.0,40,8.92243
-4.5,40,9.805827
-5.0,40,10.691696
-5.0,40,11.541861
-5.0,40,12.498096
-5.0,40,13.401457
-4.5,40,14.437098
-5.0,40,15.376972
-5.0,40,16.330117
-5.0,40,17.290738
-5.0,40,18.231813
-4.5,40,19.129442
-4.5,40,20.018606
-5.0,40,20.898474
-4.0,40,21.77357
-5.0,40,22.598724
-5.0,40,23.452662
-4.5,40,24.254401
-4.5,40,25.05156
-5.0,40,25.82779
-4.0,40,26.74908
-6.5,40,27.658057
-5.0,40,34.207992
-5.0,40,35.083439
-5.0,40,35.897483
-5.0,40,36.765112
-5.0,40,37.591072
-4.5,40,38.452199
-5.0,40,39.285011
-4.5,40,40.190626
-4.0,40,41.145842
-4.0,40,42.130365
-5.0,40,43.065828
-4.5,40,43.962367
-5.0,40,44.969852
-5.5,40,45.843973
-4.5,40,46.755204
-5.0,40,47.597687
-5.0,40,48.498667
-4.5,40,49.357887
-5.0,40,50.182164
-5.0,40,51.023032
-5.0,40,51.874777
-4.5,40,52.748344
-5.0,40,53.641671
-4.5,40,54.671573
-4.5,40,55.719921
-5.0,40,62.163957
-4.5,40,63.03126
-5.0,40,63.8222
-4.0,40,64.77207
-4.5,40,65.636555
-5.0,40,66.522181
-5.5,40,67.432178
-4.5,40,68.375788
-5.0,40,69.242239
-5.0,40,70.144712
-4.5,40,71.046215
-5.0,40,72.004519
-2.5,40,72.944286
-5.0,40,73.918414
-4.5,40,74.767742
-4.5,40,75.620896
-5.0,40,76.447796
-5.0,40,77.257285
-4.5,40,78.069205
-4.5,40,78.874314
-5.0,40,79.739538
-4.0,40,80.606021
-5.0,40,81.565342
-5.0,40,82.456452
-5.0,40,83.39815
-4.5,40,89.776233
-4.5,40,90.590832
-5.0,40,91.438733
-4.5,40,92.248149
-5.5,40,93.066851
-5.0,40,93.964134
11.2,34,94.774315
-4.5,40,95.787694
-4.5,40,96.68545
-5.0,40,97.699868
-5.0,40,98.640547
-5.0,40,99.532716
-4.5,40,100.503779
-4.5,40,101.423842
-5.0,40,102.27453
-5.0,40,103.129918
-4.5,40,104.084646
-5.0,40,104.937044
-5.0,40,105.761278
-4.5,40,106.604555
-5.0,40,107.491794
-5.0,40,108.306633
-5.0,40,109.14437
-5.0,40,110.134819
-5.0,40,111.168158
-4.5,40,117.493569
-5.0,40,118.328613
-5.0,40,119.131428
-5.0,40,119.965084
-5.0,40,120.957345
-5.0,40,121.880484
-5.0,40,122.771405
-4.5,40,123.691048
-5.0,40,124.641473
-4.5,40,125.568368
-5.0,40,126.411696
-4.5,40,127.244343
-5.0,40,128.268189
-5.5,40,129.194771
-5.0,40,130.077901
-4.5,40,130.922104
-5.0,40,131.773466
-4.5,40,132.624775
-2.0,40,133.568885
-5.0,40,134.427817
-5.0,40,135.289289
-4.5,40,136.137252
-4.5,40,137.108153
-4.5,40,138.047316
-5.0,40,138.973624
-5.0,40,145.298567
-5.0,40,146.13887
-5.0,40,147.027473
-5.0,40,147.92605
-4.0,40,148.87009
-4.5,40,149.855265
-4.5,40,150.641248
-4.5,40,151.527992
-5.0,40,152.448714
-5.0,40,153.37196
-4.5,40,154.256704
-5.0,40,155.150001
-5.0,40,156.020019
-5.0,40,156.917841
-4.5,40,157.775713
-4.5,40,158.625847
-4.5,40,159.441188
-5.0,40,160.21025
-4.5,40,161.029163
-4.5,40,161.866263
-4.5,40,162.721214
-5.0,40,163.572851
-5.0,40,164.505049
-5.0,40,165.443627
-5.5,40,166.421659
-5.0,40,174.49871
-5.0,40,175.308418
-4.0,40,176.109471
-5.0,40,176.991455
-5.0,40,177.859772
-5.0,40,178.701199
-4.5,40,179.558875
-4.5,40,180.4479
-4.5,40,181.329512
-5.0,40,182.190891
-5.0,40,183.070071
-5.0,40,183.984724
-4.5,40,184.844019
-5.0,40,185.69648
-5.5,40,186.600258
-5.0,40,187.470001
-4.5,40,188.299654
-5.0,40,189.114391
-5.0,40,189.952691
-5.0,40,190.794745
-5.5,40,191.626208
-4.5,40,192.447224
-4.5,40,193.246321
-5.0,40,194.159433
-5.0,40,195.043017
-4.5,40,202.141487
-5.5,40,202.959412
-3.5,40,203.815938
-5.0,40,204.647951
-5.0,40,205.501627
-5.0,40,206.474323
-5.0,40,207.370701
-5.0,40,208.284935
-5.0,40,209.186176
-4.5,40,210.14105
-5.0,40,211.157126
-4.5,40,212.059668
-4.5,40,213.029924
-5.5,40,213.932814
-4.5,40,214.878772
-4.5,40,215.747228
-4.5,40,216.55951
-4.5,40,217.400388
-5.0,40,218.316185
-5.0,40,219.162916
-5.0,40,219.996063
-5.0,40,220.844267
-5.0,40,221.700141
-5.0,40,222.647643
-4.5,40,223.559017
-4.5,40,229.91715
-4.5,40,230.754425
-5.0,40,231.666001
-4.0,40,232.52146
-4.5,40,233.380138
-5.0,40,234.237967
-5.0,40,235.159904
-4.5,40,236.121217
-4.5,40,237.091787
-4.0,40,238.095201
-4.5,40,239.042264
-4.5,40,240.05404
-5.0,40,240.924426
-4.0,40,241.819248
-5.0,40,242.701111
-5.0,40,243.58263
-5.0,40,244.417305
-0.0,40,245.263799
-4.5,40,246.121657
-5.0,40,247.008062
-4.0,40,247.867304
-5.0,40,248.754037
-4.5,40,249.646543
-4.5,40,250.514264
-4.5,40,251.403409
-5.0,40,259.597337
-5.0,40,260.527728
-4.5,40,261.432711
-4.5,40,262.289194
-4.5,40,263.137414
-4.5,40,263.954948
-4.5,40,264.791628
-5.0,40,265.658004
-4.5,40,266.490151
-4.5,40,267.330197
-5.0,40,268.191563
-5.0,40,269.107572
-4.5,40,270.059543
-5.0,40,271.030059
-5.0,40,271.928279
-5.0,40,272.852115
-5.0,40,273.815974
-4.5,40,274.82462
-5.0,40,275.706142
-5.0,40,276.527485
-4.5,40,277.343199
-4.5,40,278.198994
-5.0,40,279.000077
-4.5,40,279.805308
-5.0,40,280.64784
-4.5,40,287.51667
-5.5,40,288.411536
-5.0,40,289.278682
-4.5,40,290.123631
-4.5,40,290.951174
-4.5,40,291.772095
-4.5,40,292.608765
-5.0,40,293.438479
-5.0,40,294.30523
-5.0,40,295.130306
-4.5,40,295.991018
-5.0,40,296.975312
-5.0,40,297.925005
-4.5,40,298.838538
-4.0,40,299.746661
-5.0,40,300.711285
10.0,40,301.728323
-4.5,40,302.697362
-5.0,40,303.609617
-5.0,40,304.457189
-5.0,40,305.317472
-4.5,40,306.160783
-2.5,40,307.006406
-5.0,40,307.844404
-5.0,40,308.687603
-5.0,40,315.508584
-5.0,40,316.488552
-5.0,40,317.378196
-5.0,40,318.203465
-5.0,40,319.047926
-5.0,40,319.907248
-4.5,40,320.721168
-5.0,40,321.56208
-5.0,40,322.351458
-5.0,40,323.185111
-4.5,40,323.992853
-5.0,40,324.872732
-5.0,40,325.782041
-4.5,40,326.739682
-4.0,40,327.641807
-5.0,40,328.664135
-5.0,40,329.593994
-5.0,40,330.584586
-5.0,40,331.497664
-5.0,40,332.350571
-4.5,40,333.19491
-5.0,40,334.08039
-5.0,40,334.917323
-5.0,40,335.752726
-4.0,40,336.68565
-5.0,40,343.129416
-4.5,40,344.106295
-5.0,40,345.030947
-5.0,40,345.840239
-5.0,40,346.669881
-4.0,40,347.47585
-5.0,40,348.277595
-5.0,40,349.136092
-4.5,40,349.957008
-4.5,40,350.797306
-4.5,40,351.613243
-5.0,40,352.519123
-4.5,40,353.429796
-4.5,40,354.406349
-5.0,40,355.407934
-5.0,40,356.354404
-4.5,40,357.300638
-5.0,40,358.225434
-4.5,40,359.137233
-4.5,40,359.972922
-5.0,40,360.844823
-4.5,40,361.689945
-5.0,40,362.563634
-4.0,40,363.40965
-5.0,40,364.25157
-4.5,40,371.249281
-5.0,40,372.216859
-4.5,40,373.106647
-1.0,40,374.012903
-5.0,40,374.841908
-4.0,40,375.749803
-5.0,40,376.562848
-4.0,40,377.429522
-5.0,40,378.286844
-4.5,40,379.140875
-4.0,40,379.954167
-5.0,40,380.929363
-5.0,40,381.835415
-5.0,40,382.708515
-4.5,40,383.628716
-5.0,40,384.529946
-5.0,40,385.428949
-4.5,40,386.29792
-5.0,40,387.220478
-5.0,40,388.082188
-5.0,40,388.92912
-4.5,40,389.808349
-5.0,40,390.696506
-5.0,40,391.583935
-5.0,40,392.45647
-0.5,40,399.739994
-5.0,40,400.707536
-5.0,40,401.541289
-5.5,40,402.35956
-5.0,40,403.223521
-5.0,40,404.053642
-4.5,40,404.870531
-5.0,40,405.75617
-5.0,40,406.608505
-5.0,40,407.419727
-4.5,40,408.32303
-5.0,40,409.233344
-4.5,40,410.17474
-4.5,40,411.169589
-4.5,40,412.099056
-5.0,40,413.030382
-5.5,40,413.909973
-4.5,40,414.875792
-4.0,40,415.664175
-5.0,40,416.454782
