#{"t_start": 1758259203.6571066, "env_id": null}
r,l,t
-4.5,40,5.996451
-4.5,40,6.890568
-4.5,40,7.850036
-5.0,40,8.800142
-5.0,40,9.683275
-5.0,40,10.569116
-5.0,40,11.419601
-5.0,40,12.37876
-5.0,40,13.279344
-5.0,40,14.316619
-5.0,40,15.254553
-5.0,40,16.207607
-5.5,40,17.169375
-4.5,40,18.1092
-4.5,40,19.006847
-4.0,40,19.895902
-5.0,40,20.775302
-5.5,40,21.6518
-5.0,40,22.476105
-4.5,40,23.330313
-6.0,40,24.132294
-4.5,40,24.928822
-5.0,40,25.70489
-5.0,40,26.626477
-5.0,40,27.535037
-5.0,40,34.085371
-5.0,40,34.960716
-4.5,40,35.77491
-4.5,40,36.642548
-4.5,40,37.468612
-4.5,40,38.3298
-4.5,40,39.162607
-5.0,40,40.070881
-4.5,40,41.023162
-5.0,40,42.007847
-4.5,40,42.939885
-5.0,40,43.839945
-4.5,40,44.846745
-5.0,40,45.720786
-5.0,40,46.632637
-4.5,40,47.472147
-5.0,40,48.376063
-4.0,40,49.235383
-5.0,40,50.059677
-5.0,40,50.900585
-4.5,40,51.752398
-5.0,40,52.625894
-5.0,40,53.519198
-5.0,40,54.548969
-5.0,40,55.599195
-4.0,40,62.041692
-4.5,40,62.908731
-5.0,40,63.69962
-5.0,40,64.649998
-5.0,40,65.514394
-5.0,40,66.399338
-5.0,40,67.30875
-5.0,40,68.25294
-5.0,40,69.11963
-5.0,40,70.022044
-5.0,40,70.923613
-5.0,40,71.881744
-5.0,40,72.821414
-4.5,40,73.795912
-5.0,40,74.642623
-5.0,40,75.498352
-5.0,40,76.325291
-4.5,40,77.135972
-4.5,40,77.946526
-5.0,40,78.751747
-5.5,40,79.617648
-5.0,40,80.483523
-4.5,40,81.442664
-3.5,40,82.330641
-5.0,40,83.27547
-5.0,40,89.653612
-5.0,40,90.468054
-5.0,40,91.316132
-5.0,40,92.122829
-5.0,40,92.943801
-5.0,40,93.842243
-4.5,40,94.833448
-5.0,40,95.836369
-5.0,40,96.721849
-5.0,40,97.757338
-4.5,40,98.668882
-5.0,40,99.557421
-5.0,40,100.509376
-5.0,40,101.443974
-5.0,40,102.281855
-4.5,40,103.175083
-4.0,40,104.098781
-5.0,40,104.957204
-5.0,40,105.777315
-5.0,40,106.641876
-4.5,40,107.492809
-5.0,40,108.324281
-5.0,40,109.184923
-5.0,40,110.193292
-5.0,40,111.190198
-4.0,40,117.505208
-4.5,40,118.336732
-5.0,40,119.16428
-5.0,40,119.982431
-4.5,40,120.986711
-5.0,40,121.902912
-5.0,40,122.8122
-5.0,40,123.724245
-4.5,40,124.674189
-5.0,40,125.604345
-5.0,40,126.407635
-4.5,40,127.274002
-4.5,40,128.288995
-5.0,40,129.215897
-4.5,40,130.106002
-5.0,40,130.937403
-4.5,40,131.793452
-4.5,40,132.641155
-5.0,40,133.586439
-4.5,40,134.450833
-5.0,40,135.310749
-5.0,40,136.180175
-4.0,40,137.139033
-5.0,40,138.078351
-5.0,40,138.994939
-4.5,40,145.328625
-5.0,40,146.151711
-5.0,40,147.047418
-4.5,40,147.95029
-4.5,40,148.885074
-5.0,40,149.853765
-4.5,40,150.658184
-5.0,40,151.576989
-5.0,40,152.481549
-7.0,40,153.395939
-4.5,40,154.285081
-4.5,40,155.181224
-5.0,40,156.050086
-5.0,40,156.940062
-5.0,40,157.811344
-5.0,40,158.637399
-5.0,40,159.450043
-4.0,40,160.220631
-5.0,40,161.046137
-5.0,40,161.890634
-5.0,40,162.741675
-5.0,40,163.607981
-5.0,40,164.538463
-5.0,40,165.494063
-5.0,40,166.439314
-5.0,40,174.508363
-4.5,40,175.321777
-5.0,40,176.127802
-4.5,40,177.000711
-5.0,40,177.887806
-7.0,40,178.720258
-5.0,40,179.594805
-5.0,40,180.468799
-5.0,40,181.353475
-5.0,40,182.216875
-5.0,40,183.119677
-5.0,40,183.988749
-5.5,40,184.869234
-5.0,40,185.729953
-4.5,40,186.626776
-5.5,40,187.488037
-5.0,40,188.322646
-6.5,40,189.131058
-5.0,40,189.974127
-5.0,40,190.793497
-5.0,40,191.638688
-5.0,40,192.459798
-4.0,40,193.260413
-5.0,40,194.185145
-5.0,40,195.067426
-5.0,40,202.149068
-5.0,40,202.978249
-5.0,40,203.850674
-4.5,40,204.662976
-5.0,40,205.52077
-4.5,40,206.496721
-5.0,40,207.430804
-4.5,40,208.312166
-4.5,40,209.257073
-5.0,40,210.193618
-5.0,40,211.184329
-5.0,40,212.095449
-4.5,40,213.05536
-5.0,40,213.974527
-5.0,40,214.903982
-5.0,40,215.766501
-5.0,40,216.569997
-5.0,40,217.449043
