#{"t_start": 1757786018.2453518, "env_id": null}
r,l,t
-7.0,40,10.186173
-7.5,40,12.789152
-7.5,40,15.178713
-7.5,40,17.671015
-7.5,40,20.136114
-7.5,40,22.445135
-7.5,40,24.85179
-7.5,40,27.165528
-7.0,40,29.327911
-7.5,40,31.670708
-7.5,40,34.070363
-7.5,40,36.481613
-7.0,40,38.757255
-7.5,40,41.271866
-7.5,40,43.732718
-7.5,40,46.004762
-7.5,40,48.357977
-7.0,40,50.82549
-7.0,40,53.151596
-7.0,40,55.593044
-7.5,40,57.986011
-7.0,40,60.361912
-7.5,40,62.722679
-7.5,40,65.049922
-7.5,40,67.3188
-7.5,40,99.700417
-7.5,40,101.941031
-7.0,40,104.241285
-7.5,40,106.558617
-7.0,40,108.92878
-7.0,40,111.283729
-7.5,40,113.697242
-7.0,40,116.062811
-7.5,40,118.31419
-7.0,40,120.707391
-7.5,40,122.922727
-7.5,40,125.201999
-7.5,40,127.381144
-7.5,40,129.76512
-7.5,40,132.081813
-7.5,40,134.500393
-7.0,40,136.91138
-7.5,40,139.428731
-7.5,40,141.814791
-7.5,40,144.174076
-7.5,40,146.461382
-7.5,40,148.696145
-7.0,40,151.089158
-7.5,40,153.401878
-7.0,40,155.808969
-7.5,40,193.119758
-7.5,40,195.369547
-7.0,40,197.672237
-7.5,40,199.975218
-7.5,40,202.182812
-7.5,40,204.511803
-7.0,40,206.76556
-7.5,40,209.121157
-7.5,40,211.424085
-7.5,40,213.804302
-7.5,40,216.105255
-7.0,40,218.568024
-7.5,40,220.858074
-7.5,40,223.181928
-7.5,40,225.4581
-7.5,40,227.77002
-7.0,40,230.146799
-7.5,40,232.573003
-6.5,40,235.035512
-7.0,40,237.302908
-7.5,40,239.611928
-7.5,40,241.944492
-7.5,40,244.248343
-7.5,40,246.674015
-7.5,40,249.04522
-7.5,40,286.613184
-7.5,40,288.938161
-7.5,40,291.358743
-7.5,40,293.746711
-7.5,40,296.182124
-7.5,40,298.480261
-7.0,40,300.676457
-7.5,40,303.013812
-7.5,40,305.393381
-7.5,40,307.746141
-7.5,40,310.24167
-7.0,40,312.478231
-7.5,40,314.809871
-7.0,40,317.067508
-7.0,40,319.397596
-7.5,40,321.752959
-7.5,40,324.16398
-7.5,40,326.583675
-7.0,40,328.906201
-7.5,40,331.351438
-7.5,40,333.725369
-7.5,40,336.151248
-7.5,40,338.509006
-7.5,40,340.927559
-7.0,40,343.075231
-7.5,40,374.473457
-6.5,40,376.656766
-7.5,40,378.953755
-7.5,40,381.255313
-6.5,40,383.788124
-7.5,40,386.130105
-7.5,40,388.65777
-7.5,40,390.976955
-7.5,40,393.467536
-7.5,40,395.897322
-7.0,40,398.42748
-7.5,40,400.889228
-7.0,40,403.279616
-7.0,40,405.698483
-7.5,40,408.096161
-7.5,40,410.495398
-7.5,40,412.944319
-7.5,40,415.397724
-7.0,40,417.866929
-5.5,40,420.201295
-7.5,40,422.649192
-7.0,40,424.966908
-7.5,40,427.520646
-7.5,40,429.827677
-7.5,40,432.388477
-7.5,40,477.793326
-7.5,40,480.150104
-7.5,40,482.513178
-7.5,40,484.723278
-7.5,40,487.123311
-7.5,40,489.30749
-7.0,40,491.828472
-7.0,40,494.230114
-7.5,40,496.779025
-7.5,40,499.073929
-7.0,40,501.270465
-7.5,40,503.580375
-7.5,40,506.063675
-6.5,40,508.276758
-7.0,40,510.724576
-7.5,40,512.899215
-7.5,40,515.258727
-7.5,40,517.386218
-7.5,40,519.990334
-7.0,40,522.43657
-7.5,40,524.782359
-7.5,40,527.132886
-7.5,40,529.434353
-7.5,40,531.627883
-7.5,40,534.020714
-7.0,40,570.221595
-7.0,40,572.457394
-7.5,40,574.746014
-7.0,40,577.039672
-7.5,40,579.654938
-7.5,40,582.032767
-7.5,40,584.460945
-7.5,40,586.836831
-7.5,40,589.301783
-7.0,40,591.715493
-7.5,40,594.235152
-7.0,40,596.686107
-7.5,40,599.279158
-7.0,40,601.578891
-7.5,40,604.113499
-7.0,40,606.453388
-7.5,40,608.974214
-7.5,40,611.268785
-7.5,40,613.518734
-7.5,40,615.978325
-7.0,40,618.567527
-7.5,40,620.893303
-7.5,40,623.513672
-7.5,40,625.865128
-7.0,40,628.325986
-7.5,40,664.631914
-7.5,40,666.960754
-7.5,40,669.313686
-7.0,40,671.754212
-7.5,40,674.121959
-7.0,40,676.53421
-7.5,40,678.998572
-7.5,40,681.609387
-7.5,40,684.076539
-7.5,40,686.539887
-7.5,40,689.111884
-7.5,40,691.53615
-7.5,40,693.977967
-7.5,40,696.390185
-7.0,40,698.671522
-7.5,40,701.185711
-7.0,40,703.685698
-7.0,40,706.179419
-7.5,40,708.605208
-7.5,40,711.159659
-7.5,40,713.484164
-7.5,40,715.986108
-7.0,40,718.428891
-7.5,40,720.840424
-7.0,40,723.388478
-7.5,40,754.557961
-7.0,40,757.025363
-7.5,40,759.533181
-7.5,40,761.856756
-7.5,40,764.261611
-7.0,40,766.58186
-7.5,40,769.067807
-7.5,40,771.543416
-7.5,40,774.072262
-7.5,40,776.415464
-7.5,40,778.711019
-7.5,40,781.287959
-7.5,40,783.706114
-7.5,40,786.183727
-7.5,40,788.490861
