#{"t_start": 1757786018.0287383, "env_id": null}
r,l,t
-7.0,40,10.410019
-7.5,40,13.005029
-7.5,40,15.398536
-7.5,40,17.890915
-7.5,40,20.357495
-7.5,40,22.662405
-7.5,40,25.067709
-7.5,40,27.382017
-7.0,40,29.536177
-7.5,40,31.891141
-7.0,40,34.296507
-7.5,40,36.697817
-7.5,40,38.967625
-7.5,40,41.488331
-7.5,40,43.949358
-7.5,40,46.222296
-7.0,40,48.574507
-7.5,40,51.041402
-7.5,40,53.360991
-7.0,40,55.808879
-7.5,40,58.196512
-7.0,40,60.573301
-7.5,40,62.950434
-7.0,40,65.266456
-7.5,40,67.539698
-7.0,40,99.916883
-7.5,40,102.149037
-7.0,40,104.462274
-7.5,40,106.775799
-7.0,40,109.150936
-7.0,40,111.510112
-7.5,40,113.911858
-7.5,40,116.282251
-7.0,40,118.532982
-7.5,40,120.914963
-7.5,40,123.139104
-7.5,40,125.418351
-7.5,40,127.592515
-7.0,40,129.983654
-6.5,40,132.298284
-7.0,40,134.71676
-7.5,40,137.126424
-7.5,40,139.643228
-7.5,40,142.034389
-7.5,40,144.392663
-7.5,40,146.678036
-7.0,40,148.906337
-7.0,40,151.303512
-7.0,40,153.618053
-7.0,40,156.022958
-7.5,40,193.335592
-7.5,40,195.586951
-7.5,40,197.887493
-7.5,40,200.19229
-7.5,40,202.403585
-7.5,40,204.728655
-7.0,40,206.985316
-7.5,40,209.349135
-7.0,40,211.650361
-7.0,40,214.028177
-7.5,40,216.329908
-7.0,40,218.78159
-7.5,40,221.06773
-7.5,40,223.39006
-7.5,40,225.682275
-7.5,40,227.986624
-7.0,40,230.357548
-7.5,40,232.788602
-7.0,40,235.247012
-7.5,40,237.522973
-7.0,40,239.828401
-7.0,40,242.163455
-7.0,40,244.469229
-7.5,40,246.884966
-7.0,40,249.250224
-7.5,40,286.83266
-7.5,40,289.159667
-7.0,40,291.574325
-7.5,40,293.965323
-7.5,40,296.398543
-7.5,40,298.691756
-7.5,40,300.892627
-7.0,40,303.230549
-7.5,40,305.614689
-7.0,40,307.956236
-7.5,40,310.458127
-7.0,40,312.694669
-7.5,40,315.027721
-7.5,40,317.285052
-7.5,40,319.623022
-7.5,40,321.972343
-7.5,40,324.380234
-7.5,40,326.806296
-7.5,40,329.122617
-7.0,40,331.567981
-7.0,40,333.933417
-7.0,40,336.361164
-7.0,40,338.735656
-7.5,40,341.145257
-7.5,40,343.289042
-7.5,40,374.691308
-7.0,40,376.874537
-7.5,40,379.170253
-7.0,40,381.473904
-7.5,40,384.004337
-7.5,40,386.336434
-7.0,40,388.874312
-7.5,40,391.192737
-7.5,40,393.684398
-7.0,40,396.118126
-7.0,40,398.644009
-7.5,40,401.105675
-7.5,40,403.493957
-7.5,40,405.914875
-6.5,40,408.31227
-7.5,40,410.711711
-7.0,40,413.16092
-7.5,40,415.614208
-7.5,40,418.083015
-7.5,40,420.417856
-7.5,40,422.864859
-7.5,40,425.183095
-7.0,40,427.737242
-7.5,40,430.044299
-7.0,40,432.605814
-7.5,40,478.001891
-7.0,40,480.372116
-7.5,40,482.734018
-7.0,40,484.94587
-7.5,40,487.339817
-6.5,40,489.520436
-7.5,40,492.049755
-7.5,40,494.449575
-7.5,40,496.995201
-7.5,40,499.290541
-7.5,40,501.493584
-7.5,40,503.79979
-7.5,40,506.272124
-7.5,40,508.50214
-7.0,40,510.941275
-7.0,40,513.115724
-7.5,40,515.472804
-7.0,40,517.595699
-7.5,40,520.197039
-7.5,40,522.653209
-6.5,40,524.998492
-7.5,40,527.351027
-7.0,40,529.644593
-7.0,40,531.842637
-7.5,40,534.236422
-7.5,40,570.438076
-7.5,40,572.673952
-7.5,40,574.961796
-7.5,40,577.252862
-7.5,40,579.871263
-7.0,40,582.243935
-7.5,40,584.684883
-7.0,40,587.049409
-7.5,40,589.526051
-7.5,40,591.925476
-7.5,40,594.451487
-7.0,40,596.893927
-7.5,40,599.495354
-7.5,40,601.795216
-7.0,40,604.338593
-7.5,40,606.663219
-7.5,40,609.192686
-7.5,40,611.49655
-7.5,40,613.73514
-7.0,40,616.195032
-7.0,40,618.776042
-7.0,40,621.110013
-7.5,40,623.73013
-7.0,40,626.081944
-7.0,40,628.546698
-7.5,40,664.843223
-7.5,40,667.164084
-7.5,40,669.522402
-7.5,40,671.970344
-7.5,40,674.339378
-7.0,40,676.751232
-7.0,40,679.215102
-7.5,40,681.82587
-7.5,40,684.293107
-7.0,40,686.750386
-7.5,40,689.328385
-7.5,40,691.736489
-7.5,40,694.194398
-7.0,40,696.611225
-5.5,40,698.898362
-7.5,40,701.404435
-7.0,40,703.90735
-7.0,40,706.396018
-7.5,40,708.825636
-7.5,40,711.376487
-7.5,40,713.698929
-7.5,40,716.203929
-7.5,40,718.648572
-7.5,40,721.056958
-7.0,40,723.604968
-7.5,40,754.784309
-7.0,40,757.239271
-7.5,40,759.74744
-7.5,40,762.066809
-7.5,40,764.47798
-7.5,40,766.798259
-7.5,40,769.284228
-7.0,40,771.75984
-7.5,40,774.282944
-7.5,40,776.627586
-7.5,40,778.928862
-7.0,40,781.518836
-7.0,40,783.922505
-7.5,40,786.393869
-7.0,40,788.698868
-7.5,40,791.088435
-7.5,40,793.530622
-7.0,40,795.843265
-7.0,40,798.386411
-7.5,40,800.648398
-7.0,40,803.075697
-7.5,40,805.59387
-7.0,40,807.952418
-7.0,40,810.246178
-7.5,40,812.734383
-7.5,40,858.084025
-7.0,40,860.376067
-7.0,40,862.783555
-7.5,40,865.219046
-7.5,40,867.629496
-7.5,40,869.961486
-7.5,40,872.323174
-7.5,40,874.610489
-7.0,40,876.88374
-7.5,40,879.343797
-7.5,40,881.668526
-7.0,40,884.063421
-7.5,40,886.525602
-7.5,40,888.884514
-7.0,40,891.175129
-7.0,40,893.595059
-7.5,40,895.872187
-7.5,40,898.207921
-7.5,40,900.556398
-7.5,40,902.859435
-7.5,40,905.35178
-7.5,40,907.547757
-7.5,40,909.956641
-7.5,40,912.259252
-7.0,40,914.619763
-7.5,40,951.252694
-7.5,40,953.602701
-7.5,40,955.868014
-7.0,40,958.344187
-7.5,40,960.597576
-7.5,40,962.970825
-7.5,40,965.192393
-7.0,40,967.504183
-7.5,40,969.864451
-7.0,40,972.162946
-7.0,40,974.601814
-7.0,40,976.861822
-7.5,40,979.180429
-7.0,40,981.521241
-7.5,40,983.88817
-7.5,40,986.230963
-7.5,40,988.598243
-7.5,40,990.851906
-7.0,40,993.177838
-7.5,40,995.527859
-7.5,40,997.85562
-7.5,40,1000.251857
-7.0,40,1002.516419
