#{"t_start": 1757786017.843957, "env_id": null}
r,l,t
-7.0,40,10.591736
-7.0,40,13.189815
-7.5,40,15.590216
-7.5,40,18.077164
-7.0,40,20.537308
-7.5,40,22.847857
-7.5,40,25.247282
-7.0,40,27.566903
-7.0,40,29.720915
-7.0,40,32.078429
-7.0,40,34.483928
-7.5,40,36.882657
-7.5,40,39.155758
-7.5,40,41.673095
-7.0,40,44.131909
-7.5,40,46.407123
-7.5,40,48.758858
-7.5,40,51.226618
-7.5,40,53.557035
-7.5,40,55.993892
-7.0,40,58.381204
-7.5,40,60.763084
-7.5,40,63.118085
-7.0,40,65.452283
-7.5,40,67.719742
-7.5,40,100.101384
-7.0,40,102.342153
-7.5,40,104.654125
-7.0,40,106.960933
-7.0,40,109.329576
-7.0,40,111.684875
-7.5,40,114.087851
-7.5,40,116.47323
-7.5,40,118.717916
-7.5,40,121.099785
-7.5,40,123.324358
-7.0,40,125.603313
-7.5,40,127.777522
-7.5,40,130.170273
-7.5,40,132.483063
-7.0,40,134.901356
-7.5,40,137.311271
-7.5,40,139.828178
-7.5,40,142.218508
-7.5,40,144.583554
-7.5,40,146.8627
-7.5,40,149.093192
-7.5,40,151.48938
-7.0,40,153.802835
-7.5,40,156.203797
-7.0,40,193.520804
-7.5,40,195.765339
-7.5,40,198.072103
-7.5,40,200.378072
-7.5,40,202.588388
-7.0,40,204.91335
-7.5,40,207.167727
-7.5,40,209.52186
-7.5,40,211.829059
-7.5,40,214.210781
-7.5,40,216.514699
-7.0,40,218.966639
-7.5,40,221.257128
-7.0,40,223.579359
-7.5,40,225.860985
-7.5,40,228.17128
-7.5,40,230.542228
-7.5,40,232.97255
-7.0,40,235.42116
-7.0,40,237.709
-7.5,40,240.012407
-7.5,40,242.347738
-7.5,40,244.65466
-7.0,40,247.06964
-7.5,40,249.434919
-7.5,40,287.022845
-7.5,40,289.347182
-6.5,40,291.759779
-7.5,40,294.149722
-7.5,40,296.585915
-7.0,40,298.876597
-7.0,40,301.077391
-7.5,40,303.404869
-7.0,40,305.794287
-7.5,40,308.147664
-7.0,40,310.643605
-7.0,40,312.877736
-6.5,40,315.208842
-7.5,40,317.467999
-7.0,40,319.807724
-7.0,40,322.154366
-7.5,40,324.564857
-7.0,40,326.98804
-7.5,40,329.307409
-7.0,40,331.751856
-7.5,40,334.117723
